SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
44000059,6.4,6.5,7.2,-1,-1,-1,3.25,7.0,8.75
44000060,7.2,7.0,6.6,7.0,5.5,5.5,-1,-1,-1
44000061,7.4,7.0,7.8,-1,-1,-1,-1,-1,-1
44000062,7.4,8.25,9.2,-1,-1,-1,6.5,7.25,10.0
44000063,6.4,7.0,5.6,-1,-1,-1,3.25,6.75,9.75
44000064,8.8,8.0,9.4,8.0,9.25,6.0,-1,-1,-1
44000065,6.8,7.0,7.2,8.25,6.0,5.25,-1,-1,-1
44000066,6.6,6.25,-1,-1,-1,-1,5.75,6.75,-1
44000067,6.4,6.5,9.2,-1,-1,-1,5.75,6.75,8.5
44000068,7.2,7.0,7.6,-1,-1,-1,6.25,7.5,9.25
44000069,9.2,6.5,9.0,9.25,6.5,7.25,-1,-1,-1
44000070,7.8,8.75,7.4,-1,-1,-1,9.0,9.5,10.0
44000071,8.4,-1,-1,7.25,7.75,3.0,-1,-1,-1
44000072,7.2,7.0,8.0,4.25,7.25,6.5,-1,-1,-1
44000073,6.4,6.75,-1,-1,-1,-1,4.25,7.0,-1
44000074,8.2,6.75,8.6,7.5,6.75,5.5,-1,-1,-1
44000075,6.2,7.0,5.8,-1,-1,-1,3.5,6.75,9.0
44000076,8.0,7.5,9.6,7.75,6.75,7.75,-1,-1,-1
44000077,8.2,7.0,9.2,-1,-1,-1,6.75,8.25,8.75
44000078,8.6,8.0,8.6,6.75,8.5,8.25,-1,-1,-1
44000079,9.0,6.5,8.6,7.75,9.0,9.25,-1,-1,-1
44000080,4.2,5.25,6.8,-1,-1,-1,4.5,8.25,-1
44000081,7.8,7.25,7.0,6.5,6.5,5.75,-1,-1,-1
44000082,8.4,7.5,5.8,-1,-1,-1,4.0,8.25,8.25
44000083,5.4,6.25,-1,-1,-1,-1,3.5,7.75,-1
44000084,8.4,7.75,7.8,5.0,8.25,6.75,-1,-1,-1
44000085,7.4,8.0,9.0,-1,-1,-1,5.75,7.0,8.75
44000086,7.8,5.0,7.0,-1,-1,-1,6.0,9.0,-1
44000087,5.4,6.0,9.2,-1,-1,-1,7.5,8.0,9.5
44000088,5.8,7.5,7.8,-1,-1,-1,5.75,5.5,9.0
44000089,8.8,7.25,5.8,8.0,9.0,6.5,-1,-1,-1
44000090,7.6,7.5,9.8,8.0,5.5,5.75,-1,-1,-1
44000091,7.8,7.0,-1,-1,-1,-1,7.5,8.75,-1
44000092,8.0,8.0,7.8,5.75,5.75,5.75,-1,-1,-1
44000093,6.8,7.0,-1,5.0,5.5,4.5,-1,-1,-1
44000094,8.4,7.0,7.6,8.25,8.75,5.5,-1,-1,-1
44000095,8.2,7.5,9.6,6.5,8.25,5.25,-1,-1,-1
44000096,8.6,8.25,8.8,7.75,8.0,7.5,-1,-1,-1
44000097,7.8,6.5,7.2,7.5,7.5,5.75,-1,-1,-1
44000098,7.0,5.75,6.0,-1,-1,-1,5.25,9.25,9.0
44000099,9.6,7.75,9.8,9.25,8.25,6.25,-1,-1,-1
44000100,8.6,7.0,8.2,5.0,6.0,5.75,-1,-1,-1
44000101,6.8,7.25,9.0,-1,-1,-1,6.25,8.5,9.25
44000102,8.2,7.25,8.4,7.75,6.25,5.75,-1,-1,-1
44000103,5.2,6.0,-1,-1,-1,-1,2.5,6.25,-1
44000104,6.2,6.25,4.2,-1,-1,-1,5.0,7.25,7.5
44000105,7.0,6.5,-1,-1,-1,-1,7.5,9.0,-1
44000106,6.2,8.25,8.0,-1,-1,-1,8.0,8.25,9.75
44000107,8.6,7.25,4.4,7.75,7.25,4.0,-1,-1,-1
44000108,6.2,6.0,-1,-1,-1,-1,3.0,6.25,-1
44000109,6.6,7.5,4.0,-1,-1,-1,6.75,6.75,9.5
44000110,7.8,8.0,5.8,-1,-1,-1,9.5,9.0,9.75
44000111,6.4,7.25,7.2,-1,-1,-1,5.75,8.0,9.0
44000112,8.6,7.0,9.4,8.0,7.5,7.0,-1,-1,-1
44000113,7.6,7.75,5.8,-1,-1,-1,7.5,8.5,9.75
44000114,7.2,6.5,7.6,-1,-1,-1,6.25,7.25,9.75
44000115,9.0,7.25,8.0,8.0,9.25,8.75,-1,-1,-1
44000116,6.6,7.75,6.8,5.75,5.5,5.5,-1,-1,-1
44000117,8.6,7.5,9.0,7.0,8.5,8.0,-1,-1,-1
44000118,8.2,7.0,8.6,7.75,9.0,7.5,-1,-1,-1
44000119,8.8,7.5,8.0,5.0,8.25,9.25,-1,-1,-1
44000120,4.8,5.75,6.0,-1,-1,-1,2.5,6.75,8.0
44000121,5.8,6.0,-1,-1,-1,-1,5.75,8.5,-1
44000122,6.0,5.5,-1,-1,-1,-1,3.5,6.5,-1
44000123,9.4,6.25,9.8,7.75,6.75,6.0,-1,-1,-1
44000124,7.6,6.75,9.6,7.0,6.25,7.25,-1,-1,-1
44000125,7.6,7.0,-1,-1,-1,-1,7.0,7.25,-1
44000126,8.2,7.25,9.2,7.75,7.0,8.0,-1,-1,-1
44000127,7.6,6.5,8.2,-1,-1,-1,6.75,6.0,9.25
44000128,9.4,5.5,8.8,8.25,8.5,7.5,-1,-1,-1
44000129,6.8,7.0,5.6,-1,-1,-1,5.5,7.0,7.5
44000130,4.6,6.0,6.4,-1,-1,-1,7.0,8.25,9.5
