SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
55001424,3.0,1.5,-1,-1,-1,-1,5.0,3.75,-1
55001425,5.2,6.75,-1,-1,-1,-1,6.25,6.5,-1
55001426,5.4,6.75,4.4,-1,-1,-1,6.75,8.0,8.75
55001427,7.6,8.0,8.2,-1,-1,-1,7.5,8.0,9.75
55001428,6.4,8.0,5.4,5.75,5.5,4.0,-1,-1,-1
55001429,5.4,7.5,4.4,-1,-1,-1,7.25,6.0,9.0
55001430,7.4,6.5,5.2,5.25,7.25,8.5,-1,-1,-1
55001431,7.6,7.0,4.0,-1,-1,-1,6.5,7.25,10.0
55001432,4.0,7.75,5.8,-1,-1,-1,3.25,7.0,8.0
55001433,5.6,8.0,6.8,-1,-1,-1,7.25,8.75,9.5
55001434,8.2,6.75,6.8,8.25,8.25,5.75,-1,-1,-1
55001435,4.2,4.5,-1,-1,-1,-1,4.75,4.75,-1
55001436,8.0,9.0,8.4,6.5,6.75,5.75,-1,-1,-1
55001437,5.8,9.0,5.8,-1,-1,-1,7.5,7.25,8.75
55001438,8.0,8.5,8.2,7.75,7.0,5.25,-1,-1,-1
55001439,5.2,8.25,6.4,-1,-1,-1,4.5,7.75,9.5
55001440,7.0,7.0,7.0,-1,-1,-1,4.75,7.25,7.5
55001441,7.4,6.0,5.6,6.25,7.25,5.25,-1,-1,-1
55001442,6.0,9.0,6.4,-1,-1,-1,7.25,8.25,9.25
55001443,2.0,5.0,-1,-1,-1,-1,3.25,5.0,-1
55001444,8.4,7.75,5.0,7.25,4.0,4.25,-1,-1,-1
55001445,7.4,7.75,5.8,-1,-1,-1,5.25,7.75,9.5
55001446,5.8,7.5,5.4,-1,-1,-1,5.75,6.75,8.25
55001447,8.0,9.25,6.0,-1,-1,-1,4.75,7.5,9.25
55001448,7.4,7.5,7.6,6.25,8.0,4.75,-1,-1,-1
55001449,8.2,7.75,7.0,8.0,7.75,5.25,-1,-1,-1
55001450,6.4,8.0,6.8,6.25,4.5,5.25,-1,-1,-1
55001451,6.2,6.0,3.4,-1,-1,-1,6.25,7.75,8.25
55001452,6.0,6.75,5.2,4.5,6.25,5.5,-1,-1,-1
55001453,7.8,8.75,7.0,-1,-1,-1,4.5,6.75,8.25
55001454,7.6,8.0,5.8,8.0,8.0,7.25,-1,-1,-1
55001455,7.2,7.0,4.4,6.25,6.25,5.5,-1,-1,-1
55001456,7.0,6.75,4.0,-1,-1,-1,6.5,8.25,7.75
55001457,8.6,4.5,9.4,5.25,8.5,8.25,-1,-1,-1
55001458,7.0,8.25,7.6,-1,-1,-1,9.25,9.25,9.0
55001459,7.8,6.0,7.4,4.0,8.5,7.0,-1,-1,-1
55001460,6.4,9.0,6.2,-1,-1,-1,5.0,8.5,8.0
55001461,6.6,5.75,2.4,-1,-1,-1,2.5,6.0,8.5
55001462,6.4,7.5,7.4,-1,-1,-1,6.25,8.0,9.5
55001463,5.6,5.0,-1,-1,-1,-1,6.0,5.25,-1
55001464,5.6,6.75,4.0,-1,-1,-1,6.75,7.25,7.5
55001465,5.8,6.25,4.4,-1,-1,-1,5.0,6.5,8.0
55001466,8.2,8.0,9.6,6.75,5.0,6.0,-1,-1,-1
55001467,6.6,8.0,4.0,-1,-1,-1,2.5,6.0,8.0
55001468,8.4,8.0,7.4,6.25,8.5,8.25,-1,-1,-1
55001469,8.0,8.75,8.4,-1,-1,-1,8.25,9.25,9.5
55001470,7.4,7.75,6.6,6.5,7.25,4.75,-1,-1,-1
55001471,8.0,6.5,6.4,6.75,8.5,7.25,-1,-1,-1
55001472,7.8,7.5,6.8,7.25,7.5,6.75,-1,-1,-1
55001473,8.0,8.0,9.4,6.5,7.25,5.75,-1,-1,-1
55001474,7.2,7.75,2.2,5.0,8.0,9.0,-1,-1,-1
55001475,8.8,7.25,7.4,6.75,8.5,6.0,-1,-1,-1
55001476,6.4,6.75,5.8,-1,-1,-1,7.75,7.25,9.25
55001477,6.4,5.0,3.8,-1,-1,-1,4.0,6.25,7.5
55001478,8.0,4.5,5.8,7.75,7.75,6.5,-1,-1,-1
55001479,7.6,6.5,7.6,-1,-1,-1,6.5,8.0,8.75
55001480,6.2,5.0,-1,-1,-1,-1,4.0,6.0,-1
55001481,7.0,5.75,5.4,-1,-1,-1,8.5,7.75,9.0
55001482,8.0,7.5,4.6,5.75,7.25,6.5,-1,-1,-1
55001483,6.2,5.75,6.0,4.0,5.0,4.75,-1,-1,-1
55001484,6.6,8.75,6.6,-1,-1,-1,6.75,7.0,8.5
55001485,7.2,7.25,-1,-1,-1,-1,5.75,7.75,-1
55001486,5.6,8.5,5.4,5.75,5.25,5.5,-1,-1,-1
55001487,8.4,8.5,9.8,6.25,7.0,5.25,-1,-1,-1
55001488,7.0,8.5,8.8,-1,-1,-1,6.0,8.5,8.5
55001489,6.2,6.5,3.8,-1,-1,-1,3.25,7.0,7.5
55001490,7.0,7.0,6.6,-1,-1,-1,5.25,8.25,9.0
55001491,7.6,8.25,8.4,8.0,7.5,6.25,-1,-1,-1
55001492,9.2,7.5,8.2,8.0,8.75,6.0,-1,-1,-1
55001493,8.6,7.75,9.4,8.25,8.25,7.25,-1,-1,-1
55001494,7.2,6.5,7.4,6.75,7.5,5.5,-1,-1,-1
55001495,5.2,6.0,3.4,-1,-1,-1,3.25,6.0,7.0
55001496,6.8,7.0,3.6,-1,-1,-1,2.75,7.5,9.0
55001497,5.4,6.0,2.6,-1,-1,-1,3.0,7.0,8.5
55001498,6.4,8.25,6.0,4.5,6.5,5.75,-1,-1,-1
55001499,5.2,6.25,-1,-1,-1,-1,2.5,4.75,-1
55001500,2.4,5.25,-1,-1,-1,-1,3.0,6.5,-1
55001501,7.8,9.25,7.4,6.5,8.0,6.25,-1,-1,-1
55001502,8.6,8.0,7.8,7.5,8.75,9.0,-1,-1,-1
55001503,7.0,6.5,5.8,-1,-1,-1,7.5,7.75,9.75
55001504,4.2,6.5,4.0,-1,-1,-1,4.0,5.0,8.25
55001505,7.4,7.75,4.4,7.25,8.0,6.75,-1,-1,-1
55001506,6.0,8.25,7.0,4.0,5.25,6.25,-1,-1,-1
55001507,7.0,7.5,6.6,6.75,5.0,6.0,-1,-1,-1
55001508,6.6,7.25,4.6,-1,-1,-1,5.75,7.75,9.25
55001509,7.2,6.5,6.2,4.75,4.75,4.75,-1,-1,-1
55001510,6.6,7.75,5.6,6.25,6.25,5.25,-1,-1,-1
55001511,7.8,6.33,8.0,6.75,5.0,4.5,-1,-1,-1
55001512,8.0,7.25,5.8,6.5,5.75,6.25,-1,-1,-1
55001513,6.0,7.25,6.6,7.25,5.25,4.5,-1,-1,-1
55001514,6.8,7.75,4.2,-1,-1,-1,3.25,7.0,8.0
55001515,7.0,8.0,6.4,-1,-1,-1,8.75,8.5,9.5
55001516,7.6,6.5,7.2,6.0,6.75,6.25,-1,-1,-1
55001517,7.4,7.75,4.6,-1,-1,-1,5.25,8.25,9.0
55001518,8.0,7.25,4.2,5.0,6.25,7.25,-1,-1,-1
55001519,6.8,6.5,6.8,5.5,4.5,4.25,-1,-1,-1
55001520,9.0,8.25,7.6,8.25,7.5,6.25,-1,-1,-1
55001521,6.4,8.0,3.2,-1,-1,-1,9.0,9.5,9.0
55001522,8.6,6.5,5.8,7.25,8.25,6.5,-1,-1,-1
55001523,7.8,8.25,9.0,7.25,8.0,6.75,-1,-1,-1
55001524,6.4,6.75,2.8,-1,-1,-1,5.0,7.0,8.5
55001525,6.6,6.75,3.2,-1,-1,-1,3.75,7.0,6.0
55001526,7.2,6.75,6.6,5.0,7.5,7.5,-1,-1,-1
55001527,7.8,8.5,7.0,7.5,6.75,5.25,-1,-1,-1
55001528,6.0,8.25,6.8,-1,-1,-1,7.75,6.75,9.0
55001529,7.6,8.0,4.0,-1,-1,-1,5.25,8.75,9.75
55001530,6.0,6.25,3.4,-1,-1,-1,4.75,8.25,9.5
55001531,8.0,8.0,8.4,-1,-1,-1,8.5,8.75,9.5
55001532,5.0,4.0,3.0,-1,-1,-1,2.75,7.5,8.5
55001533,5.4,7.0,3.8,-1,-1,-1,3.0,5.75,7.75
55001534,6.4,5.75,6.0,-1,-1,-1,4.75,7.0,8.0
55001535,7.8,6.75,6.4,7.5,8.25,6.25,-1,-1,-1
55001536,5.6,6.25,3.4,-1,-1,-1,5.5,8.0,9.0
55001537,7.6,6.5,5.4,5.25,7.25,5.75,-1,-1,-1
55001538,6.0,5.0,4.8,-1,-1,-1,6.25,6.75,8.75
55001539,8.8,5.75,7.8,6.25,9.25,9.25,-1,-1,-1
55001540,7.6,7.5,4.8,-1,-1,-1,6.25,8.25,9.75
55001541,6.2,6.25,4.8,-1,-1,-1,6.25,7.5,9.0
55001542,6.8,5.5,6.2,7.0,4.25,4.75,-1,-1,-1
55001543,7.2,6.25,5.0,7.0,7.5,5.25,-1,-1,-1
55001544,4.2,5.0,2.8,-1,-1,-1,1.5,7.25,7.25
55001545,7.6,7.5,2.6,-1,-1,-1,6.5,9.0,9.5
55001546,6.2,5.75,4.4,-1,-1,-1,7.0,8.25,8.0
55001547,6.4,6.75,3.4,-1,-1,-1,7.0,9.0,9.25
55001548,5.6,5.5,2.6,4.25,3.5,3.25,-1,-1,-1
55001549,8.2,6.75,8.8,8.0,9.5,7.0,-1,-1,-1
55001550,8.0,6.25,3.8,5.75,6.75,4.25,-1,-1,-1
55001551,7.8,8.75,3.6,6.25,8.5,4.75,-1,-1,-1
55001552,8.0,8.0,5.6,7.25,8.5,8.5,-1,-1,-1
55001553,5.6,7.25,4.0,-1,-1,-1,5.0,6.25,6.25
55001554,8.6,7.5,6.0,6.5,7.75,7.5,-1,-1,-1
55001555,7.6,6.5,4.8,-1,-1,-1,5.5,8.75,8.75
55001556,7.8,8.0,6.4,5.75,7.75,9.0,-1,-1,-1
55001557,6.0,6.25,7.2,-1,-1,-1,4.5,7.5,9.0
55001558,6.8,6.75,4.2,6.25,3.0,6.5,-1,-1,-1
55001559,6.6,8.5,7.8,-1,-1,-1,7.0,8.75,10.0
55001560,6.6,8.0,5.0,-1,-1,-1,8.25,8.0,9.25
55001561,8.4,6.5,7.6,8.25,7.75,6.0,-1,-1,-1
55001562,6.0,5.0,5.8,-1,-1,-1,4.25,7.25,9.5
55001563,4.6,4.5,4.2,-1,-1,-1,5.0,7.25,8.25
55001564,6.8,5.75,6.0,-1,-1,-1,5.0,7.0,8.75
55001565,8.2,8.25,3.6,-1,-1,-1,5.75,9.0,9.5
55001566,8.6,8.5,8.6,5.0,7.0,8.0,-1,-1,-1
55001567,7.0,6.5,6.8,-1,-1,-1,7.5,9.25,9.75
55001568,4.6,6.5,3.0,-1,-1,-1,3.5,6.5,8.0
55001569,4.4,5.25,2.0,-1,-1,-1,5.25,5.75,8.0
55001570,8.6,7.0,9.8,7.5,6.5,7.75,-1,-1,-1
55001571,8.6,6.5,7.0,8.0,8.75,6.25,-1,-1,-1
55001572,4.6,8.0,3.0,-1,-1,-1,6.0,7.5,9.5
55001573,5.4,8.0,2.0,4.25,2.5,4.75,-1,-1,-1
55001574,6.0,4.5,5.0,-1,-1,-1,7.5,8.75,9.75
55001575,6.8,6.25,3.0,-1,-1,-1,6.25,8.0,8.25
55001576,8.0,6.0,8.0,7.0,7.0,7.25,-1,-1,-1
55001577,6.0,5.75,3.0,-1,-1,-1,4.0,5.75,8.0
55001578,6.0,7.0,1.4,-1,-1,-1,4.5,7.0,8.5
55001579,8.4,7.0,5.0,7.5,8.5,5.0,-1,-1,-1
55001580,5.2,6.5,4.4,-1,-1,-1,3.25,5.5,7.25
55001581,6.2,7.0,2.4,-1,-1,-1,3.0,6.75,7.5
55001582,5.6,6.75,4.0,-1,-1,-1,6.0,7.25,9.0
55001583,6.6,8.25,5.2,-1,-1,-1,4.75,8.0,9.25
55001584,7.4,7.5,7.4,6.75,6.75,5.5,-1,-1,-1
55001585,7.2,5.5,2.0,-1,-1,-1,4.5,7.25,9.0
55001586,2.6,7.75,2.6,-1,-1,-1,9.25,9.25,8.5
55001587,3.0,7.25,1.8,-1,-1,-1,2.5,7.25,8.75
55001588,6.0,6.5,3.0,-1,-1,-1,4.0,7.25,7.5
55001589,6.2,6.5,3.2,-1,-1,-1,3.5,7.5,8.25
55001590,6.8,6.75,7.2,-1,-1,-1,8.25,8.5,9.5
55001591,6.6,6.5,5.4,-1,-1,-1,4.5,9.0,9.75
55001592,7.0,8.0,5.0,5.75,7.25,5.75,-1,-1,-1
55001593,6.8,6.25,3.4,-1,-1,-1,5.25,6.75,9.5
55001594,7.4,7.25,6.4,7.75,7.75,5.75,-1,-1,-1
55001595,7.4,4.75,5.2,8.0,6.0,6.25,-1,-1,-1
55001596,7.0,7.25,4.0,-1,-1,-1,5.5,5.75,9.25
55001597,8.0,8.25,7.0,5.75,8.75,7.75,-1,-1,-1
55001598,8.0,7.25,3.0,-1,-1,-1,7.5,9.0,9.0
55001599,3.4,6.5,2.8,-1,-1,-1,4.5,5.75,7.25
55001600,6.6,8.5,6.0,6.5,4.25,4.0,-1,-1,-1
55001601,7.8,6.5,4.0,6.75,6.5,4.0,-1,-1,-1
55001602,4.0,6.5,1.2,-1,-1,-1,4.75,7.0,7.5
55001603,7.2,6.75,3.2,-1,-1,-1,5.75,8.0,8.75
55001604,4.8,6.0,4.4,-1,-1,-1,5.75,7.25,9.25
55001605,7.0,8.0,5.0,6.5,8.0,7.25,-1,-1,-1
55001606,5.0,4.25,2.4,-1,-1,-1,4.25,5.75,8.25
55001607,3.8,5.25,2.0,-1,-1,-1,4.0,5.75,7.5
55001608,6.6,5.75,3.2,-1,-1,-1,4.0,7.25,9.0
55001609,4.0,6.25,2.0,-1,-1,-1,3.25,6.5,7.75
55001610,7.8,7.5,3.2,-1,-1,-1,5.5,7.5,8.25
55001611,5.2,5.75,3.6,-1,-1,-1,6.5,7.75,8.25
55001612,5.8,7.5,4.6,-1,-1,-1,5.75,7.75,6.0
55001613,8.6,6.5,4.4,7.0,8.0,8.25,-1,-1,-1
55001614,7.0,7.0,7.4,-1,-1,-1,7.5,8.75,9.75
55001615,7.6,7.0,3.4,5.25,6.0,7.25,-1,-1,-1
55001616,7.4,8.5,7.6,5.75,7.25,5.25,-1,-1,-1
55001617,6.4,7.0,8.2,-1,-1,-1,3.75,7.25,9.75
55001618,7.8,7.0,6.4,-1,-1,-1,6.5,9.0,8.0
55001619,4.4,5.75,3.4,-1,-1,-1,3.25,6.25,8.0
55001620,8.2,4.5,9.0,7.25,5.5,6.75,-1,-1,-1
55001621,7.2,7.25,3.8,4.75,4.25,5.0,-1,-1,-1
55001622,8.8,6.5,7.4,7.25,7.25,6.0,-1,-1,-1
55001623,7.6,7.5,4.8,-1,-1,-1,9.25,8.5,8.75
55001624,6.6,3.75,5.0,-1,-1,-1,5.75,6.75,8.25
55001625,7.0,7.0,4.6,-1,-1,-1,8.0,7.75,8.75
55001626,9.0,6.5,8.6,7.25,8.75,7.25,-1,-1,-1
55001627,5.8,6.0,3.4,-1,-1,-1,3.75,7.25,7.25
55001628,8.2,6.75,3.0,7.25,7.25,5.25,-1,-1,-1
55001629,7.2,6.5,3.6,-1,-1,-1,5.25,7.75,9.25
55001630,7.8,6.5,4.0,5.25,8.75,7.0,-1,-1,-1
55001631,8.8,9.25,9.6,6.25,4.25,6.0,-1,-1,-1
55001632,3.0,6.5,2.0,-1,-1,-1,4.75,7.0,8.75
55001633,8.6,8.75,9.2,5.75,6.5,7.75,-1,-1,-1
55001634,6.6,6.25,4.2,-1,-1,-1,2.25,7.25,7.75
55001635,5.2,6.0,2.6,-1,-1,-1,2.0,6.5,8.5
55001636,4.4,6.5,4.8,-1,-1,-1,6.0,7.0,7.5
55001637,7.8,8.0,6.4,-1,-1,-1,7.25,7.75,8.25
55001638,3.8,5.25,3.8,-1,-1,-1,3.75,6.0,7.5
55001639,6.0,7.5,5.0,5.5,3.0,5.75,-1,-1,-1
55001640,6.4,6.5,4.6,5.0,4.75,3.75,-1,-1,-1
55001641,6.2,5.0,3.4,-1,-1,-1,7.25,7.25,8.25
55001642,8.6,5.75,3.6,6.25,7.75,8.0,-1,-1,-1
55001643,5.4,6.5,3.4,-1,-1,-1,7.25,8.75,9.0
55001644,6.0,5.0,4.4,-1,-1,-1,5.75,6.5,8.0
55001645,5.0,5.0,3.4,-1,-1,-1,4.0,5.25,7.25
55001646,7.6,7.25,6.2,-1,-1,-1,8.25,8.5,10.0
55001647,6.6,6.75,3.4,-1,-1,-1,6.5,7.0,8.5
55001648,7.4,6.5,3.8,-1,-1,-1,4.5,6.25,9.0
55001649,8.6,7.0,7.2,9.0,8.5,6.5,-1,-1,-1
55001650,6.4,6.75,6.6,-1,-1,-1,6.75,7.0,9.0
55001651,4.8,6.5,3.8,-1,-1,-1,5.5,7.75,7.5
55001652,5.0,6.0,2.4,-1,-1,-1,4.0,7.5,9.5
55001653,7.4,6.75,9.6,7.25,6.75,5.25,-1,-1,-1
55001654,7.0,6.25,4.0,4.5,6.0,5.0,-1,-1,-1
55001655,6.4,6.25,3.2,-1,-1,-1,4.0,6.75,9.25
