SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
14000063,2.8,4.75,2.6,-1,-1,-1,3.5,7.25,8.25
14000064,6.6,7.25,9.6,-1,-1,-1,6.75,8.25,9.0
14000065,7.4,8.0,7.4,-1,-1,-1,6.25,8.25,9.25
14000066,3.0,3.75,-1,-1,-1,-1,3.25,-1,-1
14000067,2.4,1.75,-1,-1,-1,-1,3.75,-1,-1
14000068,8.0,6.5,6.6,-1,-1,-1,4.25,7.75,8.75
14000069,4.8,7.75,7.6,-1,-1,-1,6.25,5.0,8.75
14000070,7.6,8.0,8.4,-1,-1,-1,7.5,7.75,10.0
14000071,4.2,5.5,3.8,-1,-1,-1,7.0,6.25,8.5
14000072,5.6,8.25,6.4,-1,-1,-1,9.25,8.25,9.25
14000073,5.2,6.25,6.8,-1,-1,-1,4.5,5.75,8.5
14000074,8.6,7.75,9.2,5.0,5.5,5.75,-1,-1,-1
14000075,4.6,6.5,3.2,-1,-1,-1,6.0,7.25,7.25
14000076,-1,5.25,-1,-1,-1,-1,5.25,5.5,-1
14000077,6.0,4.5,3.2,-1,-1,-1,1.25,6.0,8.0
14000078,5.6,8.25,2.4,-1,-1,-1,4.75,7.0,9.5
14000079,6.6,6.75,3.6,-1,-1,-1,5.5,7.25,9.5
14000080,4.6,4.5,2.0,-1,-1,-1,2.75,6.75,7.75
14000081,5.2,7.0,4.8,-1,-1,-1,6.0,8.25,8.25
14000082,5.6,7.25,-1,-1,-1,-1,2.25,6.0,-1
14000083,6.6,6.25,7.6,6.75,4.25,4.25,-1,-1,-1
14000084,6.0,4.0,-1,-1,-1,-1,6.5,-1,-1
14000085,6.6,5.75,5.4,-1,-1,-1,4.0,7.25,8.75
14000086,3.0,3.75,-1,-1,-1,-1,4.5,-1,-1
14000087,4.6,7.5,4.2,-1,-1,-1,4.0,6.5,8.25
14000088,5.2,7.0,4.6,-1,-1,-1,4.25,8.0,7.75
14000089,2.8,3.0,-1,-1,-1,-1,2.5,-1,-1
14000090,8.4,7.0,9.2,8.0,5.75,4.25,-1,-1,-1
14000091,6.0,4.5,4.0,-1,-1,-1,4.25,7.25,8.75
14000092,2.8,3.0,-1,-1,-1,-1,1.75,5.75,-1
14000093,5.4,6.75,3.6,-1,-1,-1,2.0,6.75,7.5
14000094,3.4,4.75,2.6,-1,-1,-1,3.25,5.25,6.75
14000095,-1,8.0,-1,-1,-1,-1,9.0,9.75,-1
14000096,2.4,5.0,5.2,-1,-1,-1,3.0,6.25,7.25
14000097,3.6,4.25,-1,-1,-1,-1,2.0,5.25,-1
14000098,4.4,5.25,-1,-1,-1,-1,5.25,5.5,-1
14000099,6.6,7.25,8.0,-1,-1,-1,6.75,6.5,7.5
14000100,3.6,4.91,-1,-1,-1,-1,2.5,5.75,-1
14000101,1.8,3.5,-1,-1,-1,-1,2.5,-1,-1
14000102,6.6,5.75,3.6,-1,-1,-1,2.75,7.5,7.75
14000103,5.4,6.25,-1,-1,-1,-1,3.5,6.5,-1
14000104,6.6,7.25,4.2,-1,-1,-1,5.0,8.0,9.0
14000105,6.8,7.0,7.4,-1,-1,-1,4.25,7.0,9.25
14000106,7.8,9.0,9.0,-1,-1,-1,7.0,8.25,9.75
14000107,6.2,8.0,8.4,-1,-1,-1,5.5,6.0,7.75
14000108,6.4,7.0,4.2,-1,-1,-1,7.5,7.75,8.25
14000109,2.2,3.5,-1,-1,-1,-1,3.25,-1,-1
14000110,5.6,5.25,-1,-1,-1,-1,4.25,7.0,-1
14000111,7.4,5.5,4.2,6.75,7.25,4.5,-1,-1,-1
14000112,7.8,6.0,7.2,-1,-1,-1,5.0,6.75,8.5
14000113,5.2,5.25,-1,-1,-1,-1,3.5,7.5,-1
14000114,7.8,7.33,9.4,7.25,5.0,5.75,-1,-1,-1
14000115,7.2,6.5,7.0,-1,-1,-1,6.25,7.75,8.75
14000116,3.2,4.25,2.0,-1,-1,-1,2.0,4.25,5.25
14000117,4.4,7.0,6.4,-1,-1,-1,2.5,6.5,8.0
14000118,7.4,7.25,8.0,-1,-1,-1,3.25,6.5,5.75
14000119,5.0,5.0,3.8,-1,-1,-1,3.0,6.5,6.25
14000120,5.2,6.0,3.0,-1,-1,-1,7.25,6.0,8.0
14000121,4.6,5.0,3.4,-1,-1,-1,2.5,4.75,8.25
14000122,8.2,7.0,5.0,8.75,8.0,6.25,-1,-1,-1
14000123,6.6,7.0,6.8,-1,-1,-1,5.5,6.75,8.75
14000124,5.2,5.0,3.8,-1,-1,-1,5.5,5.75,8.25
14000125,6.2,6.5,5.4,-1,-1,-1,7.25,7.25,9.0
14000126,8.0,5.25,7.4,7.25,8.5,4.75,-1,-1,-1
14000127,6.0,6.75,6.2,-1,-1,-1,5.75,7.75,8.5
14000128,3.8,5.75,3.8,-1,-1,-1,5.0,8.25,9.0
14000129,3.0,3.25,4.0,-1,-1,-1,2.75,4.75,5.0
14000130,3.4,5.0,1.4,-1,-1,-1,2.25,6.5,7.0
14000131,7.4,6.0,3.8,6.5,7.5,7.0,-1,-1,-1
14000132,4.6,5.0,2.8,-1,-1,-1,3.5,4.75,6.5
14000133,8.6,7.0,-1,-1,-1,-1,9.25,-1,-1
14000134,4.2,7.0,-1,-1,-1,-1,3.5,5.5,-1
14000135,9.0,8.0,9.2,-1,-1,-1,8.0,7.25,9.5
14000136,5.4,5.75,2.6,-1,-1,-1,2.25,4.75,7.0
14000137,4.0,2.75,2.2,-1,-1,-1,2.0,7.0,8.25
14000138,2.2,4.25,2.6,-1,-1,-1,2.5,6.25,4.5
14000139,7.4,6.75,6.2,5.75,4.75,4.5,-1,-1,-1
14000140,4.8,3.75,-1,-1,-1,-1,5.75,7.5,-1
14000141,6.4,5.75,-1,-1,-1,-1,6.25,7.0,-1
14000142,7.6,6.75,8.6,-1,-1,-1,4.25,7.25,9.5
14000143,6.0,5.0,4.6,-1,-1,-1,3.75,6.5,6.5
14000144,5.2,6.0,7.4,-1,-1,-1,2.5,6.75,6.75
14000145,6.8,5.25,-1,-1,-1,-1,8.75,7.75,-1
14000146,6.8,8.0,9.6,-1,-1,-1,5.25,7.5,8.75
14000147,5.6,4.5,3.0,-1,-1,-1,5.0,7.25,8.75
14000148,7.8,5.5,7.8,5.75,6.5,5.25,-1,-1,-1
14000149,8.2,5.75,8.2,8.0,7.75,5.25,-1,-1,-1
14000150,8.2,7.25,4.2,-1,-1,-1,5.5,6.25,9.0
14000151,6.0,5.75,7.0,-1,-1,-1,4.25,8.5,8.75
14000152,-1,5.75,-1,-1,-1,-1,4.0,7.25,-1
14000153,6.6,8.75,8.2,-1,-1,-1,9.5,9.25,8.75
14000154,8.2,6.5,4.8,3.75,7.25,8.25,-1,-1,-1
14000155,8.6,5.5,5.4,6.75,7.25,5.5,-1,-1,-1
14000156,5.6,5.5,3.4,-1,-1,-1,5.5,5.75,7.25
14000157,4.2,4.25,4.2,-1,-1,-1,3.5,6.0,6.5
14000158,2.2,-1,-1,3.5,3.25,-1,-1,-1,-1
14000159,5.0,5.5,5.0,-1,-1,-1,7.0,6.25,8.5
14000160,3.8,5.0,2.0,-1,-1,-1,2.0,6.0,9.75
14000161,6.8,5.75,8.4,5.5,4.0,5.25,-1,-1,-1
14000162,4.8,4.75,3.8,-1,-1,-1,5.0,7.25,9.25
14000163,3.6,3.0,-1,-1,-1,-1,3.75,3.75,-1
14000164,7.6,5.0,5.0,4.5,6.75,5.0,-1,-1,-1
14000165,7.4,5.0,3.8,8.0,7.5,4.0,-1,-1,-1
14000166,7.4,5.0,7.0,7.0,8.25,4.75,-1,-1,-1
14000167,7.2,7.5,7.4,-1,-1,-1,5.5,8.25,9.75
14000168,4.2,5.0,-1,-1,-1,-1,2.25,5.75,-1
14000169,4.2,6.0,3.8,-1,-1,-1,4.5,7.25,8.0
14000170,7.4,7.5,5.2,-1,-1,-1,7.0,7.25,8.0
14000171,4.0,3.25,4.4,-1,-1,-1,2.25,4.75,8.75
14000172,5.0,5.25,3.2,-1,-1,-1,4.25,6.5,9.25
14000173,7.4,5.5,3.4,6.75,6.25,2.75,-1,-1,-1
14000174,5.4,5.75,5.2,-1,-1,-1,8.75,8.0,9.0
14000175,8.4,6.75,-1,9.0,4.75,4.25,-1,-1,-1
14000176,-1,7.5,-1,-1,-1,-1,9.5,9.25,-1
14000177,5.8,4.25,-1,-1,-1,-1,2.75,6.0,-1
14000178,7.6,5.25,7.8,6.75,7.0,4.0,-1,-1,-1
14000179,3.0,5.5,6.6,-1,-1,-1,4.25,7.0,8.25
14000180,5.2,6.75,7.4,-1,-1,-1,6.0,6.75,7.5
14000181,7.0,4.5,4.4,-1,-1,-1,4.25,8.5,10.0
14000182,6.6,5.5,2.8,5.25,6.5,4.0,-1,-1,-1
14000183,-1,4.5,-1,-1,-1,-1,5.25,8.0,-1
14000184,-1,4.75,-1,-1,-1,-1,6.5,6.5,-1
14000185,5.6,5.25,4.4,-1,-1,-1,3.75,6.0,9.75
14000186,7.4,7.5,8.6,-1,-1,-1,6.5,6.25,9.25
14000187,7.6,6.5,6.8,-1,-1,-1,7.0,6.0,9.5
14000188,8.8,8.0,9.0,-1,-1,-1,5.75,8.0,9.0
14000189,4.6,6.75,2.8,-1,-1,-1,6.0,6.5,9.25
14000190,3.8,7.0,3.8,-1,-1,-1,4.5,6.0,8.5
14000191,4.6,6.0,4.6,-1,-1,-1,2.25,6.5,8.5
14000192,5.0,6.5,-1,-1,-1,-1,5.0,8.0,-1
14000193,3.6,4.0,2.8,-1,-1,-1,4.25,2.5,7.25
14000194,3.8,3.5,2.8,-1,-1,-1,2.25,4.5,7.25
14000195,4.4,4.75,-1,-1,-1,-1,3.25,4.5,-1
14000196,7.8,8.0,9.2,-1,-1,-1,6.75,7.25,8.75
14000197,6.4,6.75,5.0,-1,-1,-1,6.0,7.75,9.25
14000198,-1,7.75,-1,-1,-1,-1,8.25,8.0,-1
14000199,5.4,7.0,3.0,-1,-1,-1,2.75,6.25,8.25
14000200,5.2,6.5,5.2,-1,-1,-1,3.25,6.75,7.75
14000201,7.6,6.0,4.2,7.25,7.75,6.25,-1,-1,-1
14000202,4.8,5.25,4.8,-1,-1,-1,4.25,7.25,8.25
14000203,3.8,5.0,-1,-1,-1,-1,3.75,5.5,-1
14000204,6.8,6.75,5.0,-1,-1,-1,3.25,6.25,7.25
14000205,7.0,6.25,5.8,-1,-1,-1,4.25,6.5,9.0
14000206,8.6,5.5,8.0,8.25,4.25,6.5,-1,-1,-1
14000207,4.6,6.25,5.4,-1,-1,-1,5.25,5.5,8.0
14000208,4.2,4.25,2.6,-1,-1,-1,2.75,5.25,6.75
14000209,3.6,2.25,2.2,-1,-1,-1,5.25,4.5,-1
14000210,4.8,6.25,4.4,-1,-1,-1,5.25,7.0,9.0
14000211,5.8,5.25,4.6,-1,-1,-1,6.0,8.0,9.5
14000212,5.8,6.0,4.4,-1,-1,-1,7.0,8.0,9.25
14000213,7.0,7.5,9.0,-1,-1,-1,-1,-1,-1
14000214,8.2,6.5,8.8,-1,-1,-1,6.0,7.5,8.75
14000215,4.8,6.0,4.6,-1,-1,-1,4.75,8.25,8.25
14000216,6.0,5.75,-1,-1,-1,-1,6.5,7.75,-1
14000217,7.4,5.25,2.4,-1,-1,-1,6.25,5.75,7.5
14000218,-1,5.25,-1,-1,-1,-1,6.5,7.0,-1
14000219,8.0,6.5,9.4,-1,-1,-1,7.0,6.5,9.25
14000220,7.8,5.0,3.4,7.25,6.5,3.75,-1,-1,-1
14000221,6.8,5.75,-1,-1,-1,-1,6.75,7.0,-1
14000222,-1,6.25,-1,-1,-1,-1,7.5,7.5,-1
14000223,8.6,6.0,9.6,6.75,7.5,3.5,-1,-1,-1
14000224,6.2,4.75,3.2,-1,-1,-1,8.0,7.25,8.25
14000225,4.0,5.75,-1,-1,-1,-1,4.0,5.75,-1
14000226,6.8,5.75,-1,-1,-1,-1,4.75,-1,-1
14000227,6.0,5.25,4.6,-1,-1,-1,6.0,7.75,9.0
14000228,7.6,6.75,9.2,-1,-1,-1,5.0,7.5,8.5
14000229,4.4,5.75,-1,-1,-1,-1,7.0,7.75,-1
14000230,4.4,6.5,4.8,-1,-1,-1,3.5,6.75,9.0
14000231,6.8,5.25,5.0,-1,-1,-1,4.25,5.5,8.5
14000232,5.2,3.25,6.0,-1,-1,-1,2.25,5.0,6.5
14000233,5.0,5.25,3.2,-1,-1,-1,5.0,6.5,8.0
14000234,3.2,-1,-1,3.75,4.0,-1,-1,-1,-1
14000235,7.8,6.75,5.6,8.0,8.5,4.5,-1,-1,-1
14000236,6.2,7.5,6.6,-1,-1,-1,3.75,5.75,8.5
14000237,7.2,6.25,4.2,-1,-1,-1,4.0,8.0,8.75
14000238,7.8,6.5,3.4,5.0,4.25,4.5,-1,-1,-1
14000239,4.8,5.75,-1,-1,-1,-1,4.25,-1,-1
14000240,6.0,6.0,-1,-1,-1,-1,3.25,6.5,-1
14000241,8.8,6.0,8.6,8.0,6.25,4.25,-1,-1,-1
14000242,7.4,7.0,6.8,6.75,6.0,6.0,-1,-1,-1
14000243,6.4,5.0,3.8,-1,-1,-1,8.0,7.75,9.5
14000244,7.8,7.0,7.8,-1,-1,-1,6.5,7.75,9.0
14000245,-1,5.5,-1,-1,-1,-1,7.75,6.5,-1
14000246,6.2,5.75,5.0,-1,-1,-1,6.25,7.5,9.75
14000247,5.8,5.75,4.0,-1,-1,-1,2.5,6.5,8.25
14000248,7.0,5.75,8.8,6.5,3.5,4.25,-1,-1,-1
14000249,8.8,5.75,8.8,6.0,5.5,4.0,-1,-1,-1
14000250,6.8,3.5,-1,-1,-1,-1,3.25,6.25,-1
14000251,8.8,5.75,2.4,7.75,7.0,2.25,-1,-1,-1
14000252,6.6,7.5,5.8,7.0,6.0,5.75,-1,-1,-1
14000253,8.4,6.0,9.0,8.25,6.75,4.0,-1,-1,-1
14000254,7.6,6.75,3.6,8.0,7.25,3.5,-1,-1,-1
14000255,6.2,5.75,4.0,-1,-1,-1,3.25,7.25,5.75
14000256,6.4,6.0,3.2,5.75,5.5,5.0,-1,-1,-1
14000257,3.6,4.25,3.8,-1,-1,-1,5.0,6.0,7.25
14000258,4.2,4.75,-1,-1,-1,-1,4.5,6.5,-1
14000259,7.4,6.5,7.2,-1,-1,-1,5.75,6.75,8.75
14000260,7.4,6.75,7.4,-1,-1,-1,-1,-1,-1
14000261,7.0,8.25,5.4,-1,-1,-1,6.5,7.25,9.5
14000262,8.4,6.5,6.6,7.75,8.75,3.75,-1,-1,-1
14000263,6.4,6.25,7.6,-1,-1,-1,5.0,7.5,9.25
14000264,6.6,6.5,3.8,-1,-1,-1,6.75,8.25,9.75
14000265,5.8,6.0,2.8,-1,-1,-1,4.5,6.75,9.5
14000266,7.8,6.75,6.2,4.75,8.0,5.5,-1,-1,-1
14000267,4.8,5.75,3.4,-1,-1,-1,3.5,6.75,7.5
14000269,5.8,4.5,-1,-1,-1,-1,1.75,5.75,-1
14000270,5.6,5.5,-1,-1,-1,-1,5.75,6.25,-1
14000271,4.8,3.25,-1,-1,-1,-1,4.5,4.75,-1
14000272,7.6,6.25,6.8,5.75,6.25,5.0,-1,-1,-1
14000273,7.8,5.75,9.0,7.0,4.75,4.0,-1,-1,-1
14000274,7.8,6.75,9.2,5.5,5.25,4.5,-1,-1,-1
14000275,7.8,6.5,6.4,-1,-1,-1,4.25,6.75,7.5
14000276,7.2,5.5,8.2,-1,-1,-1,5.5,6.5,7.0
14000277,4.2,5.25,4.4,-1,-1,-1,3.0,6.5,9.0
14000278,3.2,5.5,4.2,-1,-1,-1,4.0,5.5,5.5
14000279,5.0,6.5,4.0,-1,-1,-1,3.25,6.0,8.5
14000280,6.6,7.0,4.0,-1,-1,-1,7.5,6.75,8.5
14000281,4.6,3.5,3.8,-1,-1,-1,3.0,6.0,8.0
14000282,7.0,7.75,8.6,-1,-1,-1,8.0,7.25,8.75
14000283,3.6,5.25,-1,-1,-1,-1,3.5,6.25,-1
14000284,5.4,5.5,3.2,-1,-1,-1,2.75,4.75,7.25
14000285,7.6,6.75,8.4,-1,-1,-1,5.5,7.0,8.25
14000286,5.0,4.5,5.6,-1,-1,-1,3.0,6.5,8.5
14000287,5.8,6.25,-1,-1,-1,-1,3.5,5.75,-1
14000288,-1,5.5,-1,-1,-1,-1,3.0,7.0,-1
14000289,3.0,8.0,4.6,-1,-1,-1,7.0,5.25,8.75
14000290,6.4,6.5,4.6,-1,-1,-1,7.75,8.75,8.5
14000291,5.2,5.75,3.6,-1,-1,-1,3.25,5.5,8.5
14000292,6.2,6.25,4.8,-1,-1,-1,7.5,8.0,9.25
14000293,6.2,7.25,5.4,-1,-1,-1,5.75,8.25,9.5
14000294,2.6,5.5,-1,-1,-1,-1,2.5,-1,-1
14000295,8.0,6.0,5.0,6.75,6.25,5.25,-1,-1,-1
14000296,8.6,5.5,8.2,6.5,5.0,5.0,-1,-1,-1
14000297,6.8,6.5,9.8,-1,-1,-1,3.75,6.25,8.75
14000298,8.6,-1,-1,6.75,7.5,-1,-1,-1,-1
14000299,7.0,5.0,-1,-1,-1,-1,5.5,7.75,-1
14000300,3.6,4.0,2.2,-1,-1,-1,5.0,5.5,7.5
14000301,7.0,8.0,9.8,-1,-1,-1,6.0,7.25,7.0
14000302,3.6,5.75,1.8,-1,-1,-1,4.5,6.25,7.5
14000303,6.8,6.75,3.8,-1,-1,-1,4.25,6.5,7.0
14000304,7.8,7.5,8.6,-1,-1,-1,6.0,7.25,9.75
14000305,7.8,7.75,9.0,-1,-1,-1,7.0,7.25,9.5
14000306,5.4,4.25,3.2,-1,-1,-1,6.5,7.75,9.0
14000307,-1,3.5,-1,-1,-1,-1,3.0,4.5,-1
14000308,-1,8.75,-1,-1,-1,-1,9.75,9.75,-1
14000309,4.6,6.0,6.6,-1,-1,-1,6.25,5.75,8.5
14000310,5.6,5.0,-1,-1,-1,-1,3.0,7.25,-1
14000311,6.4,7.75,6.4,-1,-1,-1,5.5,7.25,8.25
14000312,4.4,2.25,-1,-1,-1,-1,3.75,4.25,-1
14000313,-1,2.0,-1,-1,-1,-1,6.0,5.5,-1
14000314,5.2,4.75,6.6,-1,-1,-1,4.5,7.25,8.25
14000315,9.2,4.5,6.4,8.0,9.0,5.5,-1,-1,-1
14000316,7.2,6.25,9.8,7.25,5.25,4.75,-1,-1,-1
14000317,4.0,6.25,2.6,-1,-1,-1,5.25,7.75,8.75
14000318,3.8,4.25,4.4,-1,-1,-1,3.5,7.0,9.0
14000319,-1,6.25,-1,-1,-1,-1,4.75,7.75,-1
14000320,3.4,2.75,-1,-1,-1,-1,3.5,3.25,-1
14000321,9.0,7.0,4.8,7.25,8.5,5.25,-1,-1,-1
14000322,6.8,7.5,4.2,-1,-1,-1,6.75,8.0,9.5
14000323,3.6,5.5,-1,-1,-1,-1,3.0,5.75,-1
14000324,2.8,3.75,3.2,-1,-1,-1,2.25,6.5,6.0
14000325,7.8,9.25,8.2,-1,-1,-1,5.25,5.0,8.5
14000326,4.4,6.75,4.6,-1,-1,-1,4.0,6.0,9.75
14000327,5.8,6.75,7.2,-1,-1,-1,5.0,4.75,7.5
14000328,8.8,7.75,8.6,-1,-1,-1,3.75,6.75,8.0
14000329,6.6,7.25,9.6,-1,-1,-1,4.5,6.0,9.5
14000330,6.6,6.0,9.2,-1,-1,-1,5.25,6.25,7.5
14000331,7.8,6.75,5.2,-1,-1,-1,8.5,8.75,9.75
14000332,5.6,5.5,4.2,-1,-1,-1,4.0,7.75,9.5
14000333,3.6,4.75,3.0,-1,-1,-1,5.5,7.0,9.75
14000334,3.8,5.75,4.8,-1,-1,-1,6.25,7.0,9.0
14000335,6.4,6.75,5.8,-1,-1,-1,3.25,7.75,9.0
14000336,-1,5.75,-1,-1,-1,-1,6.5,7.75,-1
14000337,8.2,-1,-1,7.75,7.75,2.5,-1,-1,-1
14000338,6.2,6.25,2.8,-1,-1,-1,7.75,8.5,8.25
14000339,8.2,8.0,7.4,-1,-1,-1,6.25,7.75,9.25
14000340,7.6,8.75,8.6,-1,-1,-1,8.5,8.0,9.0
14000341,8.0,7.75,8.4,-1,-1,-1,6.0,7.25,9.25
14000342,8.8,8.0,8.6,-1,-1,-1,4.25,7.5,7.75
14000343,8.0,8.0,8.6,-1,-1,-1,5.5,7.0,8.75
14000344,8.2,8.25,9.0,-1,-1,-1,-1,-1,-1
14000345,7.8,6.75,5.0,6.25,7.25,6.25,-1,-1,-1
14000346,8.8,8.5,9.0,-1,-1,-1,6.0,8.25,9.75
14000347,7.8,7.5,9.2,-1,-1,-1,4.0,7.75,8.5
14000348,6.4,4.0,-1,-1,-1,-1,3.75,4.5,-1
14000349,7.0,7.0,5.4,-1,-1,-1,3.0,5.5,9.0
14000350,7.4,5.5,3.8,-1,-1,-1,2.25,7.0,9.5
14000351,7.6,6.0,6.0,-1,-1,-1,4.5,7.0,8.75
14000352,6.4,4.5,-1,-1,-1,-1,4.25,-1,-1
14000353,5.6,5.25,-1,-1,-1,-1,3.25,6.25,-1
14000354,5.4,5.75,3.4,4.0,4.25,3.5,-1,-1,-1
14000355,-1,6.5,-1,-1,-1,-1,3.75,4.5,-1
14000356,6.2,6.25,3.4,-1,-1,-1,3.25,7.5,9.25
14000357,-1,2.5,-1,-1,-1,-1,6.5,4.0,-1
14000358,4.8,5.75,7.4,-1,-1,-1,3.25,6.25,9.0
14000359,7.2,7.0,9.8,6.25,3.75,2.75,-1,-1,-1
14000360,5.6,6.75,8.8,-1,-1,-1,3.25,7.0,9.5
14000361,-1,5.75,-1,-1,-1,-1,8.75,8.75,-1
14000362,5.2,4.25,-1,-1,-1,-1,1.75,5.75,-1
14000363,6.2,7.0,8.8,-1,-1,-1,6.25,6.75,9.75
14000364,7.8,7.75,7.4,-1,-1,-1,7.75,8.5,9.75
14000365,-1,8.0,-1,-1,-1,-1,8.75,9.0,-1
14000366,5.2,7.0,4.8,-1,-1,-1,8.25,7.25,6.75
14000367,4.6,6.25,4.0,-1,-1,-1,5.25,6.25,6.5
14000368,5.0,5.75,4.4,-1,-1,-1,3.75,6.75,8.25
14000369,4.0,5.75,3.8,-1,-1,-1,3.75,5.75,6.25
14000370,4.2,7.0,6.4,-1,-1,-1,5.25,6.5,-1
14000371,8.6,6.5,8.6,7.25,8.0,7.5,-1,-1,-1
14000372,-1,6.75,-1,-1,-1,-1,4.0,6.0,-1
14000373,4.6,6.0,3.2,-1,-1,-1,3.0,6.0,6.25
14000374,5.6,6.25,4.2,-1,-1,-1,4.5,7.25,9.0
14000375,3.4,4.5,-1,-1,-1,-1,2.75,4.25,-1
14000376,5.8,4.5,5.2,7.25,5.5,6.25,-1,-1,-1
14000377,6.6,8.0,6.2,-1,-1,-1,8.5,7.75,9.5
14000378,4.8,6.0,6.0,-1,-1,-1,3.5,5.75,6.75
14000379,5.2,6.5,4.2,-1,-1,-1,3.25,6.5,9.0
14000380,4.8,3.75,4.0,-1,-1,-1,2.75,6.0,7.5
14000381,4.0,5.5,3.4,-1,-1,-1,4.0,6.75,6.75
14000382,4.8,4.25,3.4,-1,-1,-1,2.5,6.5,6.5
