SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
02061483,7.8,7.0,8.8,6.5,7.75,5.25,-1,-1,-1
02061484,7.8,4.75,9.0,8.5,9.0,7.0,-1,-1,-1
02061485,7.6,6.25,-1,-1,-1,-1,6.0,7.75,-1
02061486,5.8,5.75,-1,-1,-1,-1,4.75,7.0,-1
02061487,4.8,6.0,-1,-1,-1,-1,6.0,7.75,-1
02061488,8.2,8.0,8.6,4.75,6.75,3.5,-1,-1,-1
02061489,4.6,5.0,-1,-1,-1,-1,6.25,6.75,-1
02061490,7.6,-1,-1,-1,8.5,7.75,-1,-1,-1
02061491,5.4,6.0,-1,-1,-1,-1,4.5,7.5,-1
02061492,4.4,4.75,-1,-1,-1,-1,3.0,7.25,-1
02061493,9.2,6.5,8.4,7.75,8.5,5.75,-1,-1,-1
02061494,3.4,4.75,-1,-1,-1,-1,2.0,5.25,-1
02061495,8.4,5.75,6.6,7.0,8.0,4.75,-1,-1,-1
02061496,8.8,6.75,8.8,7.25,5.0,3.75,-1,-1,-1
02061497,8.6,6.0,8.2,7.75,8.5,4.5,-1,-1,-1
02061498,7.6,7.25,8.2,7.0,8.25,5.75,-1,-1,-1
02061499,5.2,6.75,-1,-1,-1,-1,5.0,5.5,-1
02061500,7.8,-1,-1,5.75,7.25,-1,-1,-1,-1
02061501,9.2,7.25,8.2,9.25,9.25,7.0,-1,-1,-1
02061502,8.2,-1,-1,5.75,6.0,-1,-1,-1,-1
02061503,7.8,6.25,9.6,7.25,7.0,5.75,-1,-1,-1
02061504,9.0,3.5,8.2,7.75,8.5,5.25,-1,-1,-1
02061505,9.0,5.75,9.0,5.75,8.25,8.75,-1,-1,-1
02061506,4.2,6.75,-1,-1,-1,-1,6.5,8.25,-1
02061507,5.6,6.0,-1,-1,-1,-1,5.5,7.25,-1
02061508,6.2,5.0,-1,4.75,7.75,5.0,-1,-1,-1
02061509,9.2,5.75,8.6,7.75,5.5,5.0,-1,-1,-1
02061510,7.8,7.5,9.0,7.5,8.5,6.25,-1,-1,-1
02061511,6.2,5.75,-1,-1,-1,-1,7.25,9.25,-1
02061512,6.8,5.0,-1,-1,-1,-1,6.5,8.0,-1
02061513,8.8,7.25,8.4,8.25,8.75,6.25,-1,-1,-1
02061514,5.6,4.0,-1,-1,-1,-1,5.0,7.5,-1
02061515,5.6,5.0,-1,-1,-1,-1,3.75,6.5,-1
02061516,4.8,6.5,-1,-1,-1,-1,3.5,7.75,-1
02061517,5.2,6.25,-1,-1,-1,-1,4.5,5.25,-1
02061518,4.4,5.75,-1,-1,-1,-1,2.75,7.25,-1
02061519,9.0,-1,-1,-1,8.25,8.5,-1,-1,-1
02061520,8.4,-1,-1,3.75,7.5,8.5,-1,-1,-1
02061521,4.8,6.0,-1,-1,-1,-1,6.0,7.75,-1
02061522,8.6,8.0,7.8,5.25,8.5,8.25,-1,-1,-1
02061523,8.2,6.08,8.4,4.75,7.75,9.5,-1,-1,-1
02061524,9.2,7.75,9.6,8.0,5.0,4.75,-1,-1,-1
02061525,8.0,7.5,9.4,5.75,5.25,4.25,-1,-1,-1
02061526,4.6,5.5,-1,-1,-1,-1,6.75,7.25,-1
02061527,4.6,6.5,-1,-1,-1,-1,3.0,6.5,-1
02061528,8.6,6.92,9.4,4.5,8.25,4.5,-1,-1,-1
02061529,8.6,8.75,9.4,6.5,5.0,6.0,-1,-1,-1
02061530,2.4,6.25,-1,-1,-1,-1,6.0,9.0,-1
02061531,8.6,6.5,9.2,7.75,6.5,5.5,-1,-1,-1
02061532,8.6,7.5,9.6,7.5,8.25,7.0,-1,-1,-1
02061533,9.0,7.5,9.6,4.5,8.25,6.5,-1,-1,-1
02061534,7.0,6.0,2.4,4.75,4.25,4.0,-1,-1,-1
02061536,4.2,5.25,-1,-1,-1,-1,4.25,5.25,-1
02061538,4.8,4.75,-1,-1,-1,-1,5.25,5.5,-1
02061539,8.4,5.25,7.8,8.0,8.25,5.75,-1,-1,-1
02061540,8.2,6.0,-1,7.75,6.25,4.5,-1,-1,-1
02061541,6.0,5.5,-1,-1,-1,-1,4.0,7.25,-1
02061542,7.4,7.75,8.0,4.25,6.0,3.75,-1,-1,-1
02061543,8.4,8.5,8.8,8.25,8.0,6.0,-1,-1,-1
02061544,9.2,8.25,9.6,8.5,5.25,7.0,-1,-1,-1
