SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
37003777,8.8,6.5,7.6,6.75,7.0,3.5,-1,-1,-1
37003778,7.8,7.75,7.8,-1,-1,-1,7.0,8.0,9.0
37003779,8.8,5.5,5.6,7.0,8.25,5.5,-1,-1,-1
37003780,8.2,6.25,3.8,7.5,7.75,4.5,-1,-1,-1
37003781,8.2,6.0,4.0,5.5,8.25,8.75,-1,-1,-1
37003782,8.6,6.5,7.6,4.25,8.75,8.0,-1,-1,-1
37003783,8.2,5.5,6.8,-1,-1,-1,7.5,8.5,9.0
37003784,7.8,7.0,6.8,6.5,4.25,5.5,-1,-1,-1
37003785,7.8,6.25,4.8,-1,-1,-1,8.0,9.0,8.5
37003786,5.0,4.25,6.0,3.5,2.25,4.0,-1,-1,-1
37003787,7.2,5.0,7.6,7.0,4.25,6.5,-1,-1,-1
37003788,6.8,6.5,9.2,-1,-1,-1,6.25,6.25,8.75
37003789,7.4,6.5,6.6,6.0,8.0,5.5,-1,-1,-1
37003790,9.2,7.0,9.6,8.25,7.5,6.5,-1,-1,-1
37003791,8.6,6.25,7.6,5.75,8.5,7.5,-1,-1,-1
37003792,8.2,7.5,4.8,7.5,8.25,5.0,-1,-1,-1
37003793,8.0,6.5,7.4,-1,-1,-1,3.75,7.25,9.25
37003794,6.0,6.0,6.8,-1,-1,-1,3.5,6.0,8.25
