SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
53004378,4.8,7.0,6.0,-1,-1,-1,6.75,6.25,9.25
53004379,6.6,7.42,4.6,-1,-1,-1,-1,-1,-1
53004380,7.4,7.0,5.6,7.5,8.0,6.25,-1,-1,-1
53004381,6.0,6.0,3.6,-1,-1,-1,5.25,6.75,8.25
53004382,4.2,6.75,6.4,-1,-1,-1,3.75,6.25,7.75
53004383,5.0,5.5,3.8,-1,-1,-1,5.0,6.25,6.75
53004384,4.2,3.5,1.8,-1,-1,-1,3.75,5.75,7.5
53004385,5.8,6.0,6.6,-1,-1,-1,4.25,7.5,6.75
53004386,8.2,7.25,5.0,-1,-1,-1,6.5,7.0,9.75
53004387,3.4,2.75,2.6,-1,-1,-1,3.25,5.5,7.0
53004388,4.4,4.5,5.2,-1,-1,-1,4.25,4.75,5.5
53004389,7.0,6.5,3.6,7.5,6.25,5.0,-1,-1,-1
53004390,4.0,6.5,2.0,-1,-1,-1,3.0,7.25,8.5
53004391,5.0,6.5,-1,-1,-1,-1,4.5,7.25,-1
53004392,4.2,5.25,1.8,-1,-1,-1,1.75,6.5,7.0
53004393,6.2,4.5,1.8,-1,-1,-1,5.5,7.25,9.75
53004394,8.0,7.75,4.6,-1,-1,-1,4.75,8.75,9.75
53004395,4.6,7.25,3.0,-1,-1,-1,6.0,6.0,6.5
53004396,8.4,-1,-1,-1,7.75,9.75,-1,-1,-1
53004397,6.8,8.5,8.0,-1,-1,-1,3.5,7.5,10.0
53004398,3.6,6.75,3.4,-1,-1,-1,4.0,7.0,6.25
53004399,4.8,6.25,3.0,-1,-1,-1,2.75,5.75,7.75
53004400,7.0,8.75,5.4,-1,-1,-1,6.5,6.75,9.0
53004401,6.2,4.0,4.2,-1,-1,-1,3.75,7.25,8.25
53004402,5.6,6.0,3.6,-1,-1,-1,2.75,6.75,8.25
53004403,2.8,6.0,-1,-1,-1,-1,3.0,7.0,-1
53004404,8.2,7.5,4.6,-1,-1,-1,8.75,8.75,9.25
53004405,6.2,6.5,3.6,3.0,6.75,6.5,-1,-1,-1
53004406,2.2,4.75,3.0,-1,-1,-1,2.25,6.25,6.75
53004407,7.2,6.0,4.4,-1,-1,-1,6.5,8.25,8.5
53004408,7.8,6.0,3.6,7.5,8.25,3.5,-1,-1,-1
53004409,8.4,7.75,6.4,8.5,8.25,6.5,-1,-1,-1
53004410,2.4,4.75,3.6,-1,-1,-1,3.25,6.5,4.75
53004411,2.2,5.5,-1,-1,-1,-1,6.25,6.5,-1
53004412,6.6,7.25,3.8,5.0,5.0,4.75,-1,-1,-1
53004413,4.4,4.0,3.4,-1,-1,-1,2.0,5.25,7.0
53004414,7.8,6.75,7.6,7.0,7.5,5.0,-1,-1,-1
53004415,3.4,5.5,2.6,-1,-1,-1,4.75,5.0,7.5
53004416,8.4,6.5,4.6,8.0,8.25,6.0,-1,-1,-1
53004417,8.0,-1,-1,4.5,7.0,6.0,-1,-1,-1
53004418,4.8,3.92,-1,-1,-1,-1,2.5,5.75,-1
53004419,6.2,4.0,-1,-1,-1,-1,4.0,5.5,-1
53004420,5.6,7.25,3.2,-1,-1,-1,2.5,6.5,8.0
53004421,6.8,6.0,4.8,4.75,6.5,3.0,-1,-1,-1
53004422,5.0,7.0,3.2,-1,-1,-1,5.25,7.25,9.0
53004423,7.4,-1,-1,7.75,7.75,8.0,-1,-1,-1
53004424,5.2,5.0,2.6,-1,-1,-1,3.0,5.25,7.25
53004425,6.6,6.5,3.4,-1,-1,-1,3.5,7.0,6.25
53004426,5.0,5.75,2.8,5.25,3.0,4.75,-1,-1,-1
53004427,4.6,4.5,3.0,-1,-1,-1,3.5,8.25,9.0
53004428,5.8,7.25,8.0,-1,-1,-1,6.0,7.75,9.25
53004429,3.8,4.75,-1,-1,-1,-1,7.0,7.0,-1
53004430,4.6,6.0,-1,-1,-1,-1,3.25,5.75,-1
53004431,4.8,5.0,1.4,-1,-1,-1,2.75,5.75,7.0
53004432,8.2,-1,-1,6.25,8.0,-1,-1,-1,-1
53004433,6.0,5.25,-1,-1,-1,-1,7.25,6.25,-1
53004434,3.8,4.5,-1,-1,-1,-1,3.75,4.5,-1
53004435,8.8,-1,-1,7.5,8.75,-1,-1,-1,-1
53004436,4.2,5.0,-1,-1,-1,-1,3.25,5.75,-1
53004437,8.2,-1,-1,8.5,7.5,-1,-1,-1,-1
53004438,5.4,6.5,2.4,-1,-1,-1,3.5,7.5,8.0
53004439,5.4,6.5,2.2,-1,-1,-1,5.25,5.75,8.25
53004440,4.2,6.25,4.4,-1,-1,-1,4.25,5.25,8.0
53004441,6.8,4.5,-1,-1,-1,-1,5.75,8.25,-1
53004442,5.0,7.5,-1,-1,-1,-1,2.25,5.75,-1
53004443,5.0,6.0,4.4,-1,-1,-1,5.0,7.75,7.25
53004444,5.0,6.25,3.4,-1,-1,-1,7.5,7.25,8.25
53004445,5.2,6.25,3.2,-1,-1,-1,6.25,8.25,9.0
53004446,5.6,5.25,4.2,-1,-1,-1,1.5,4.75,7.25
53004447,3.4,5.75,2.8,-1,-1,-1,2.0,6.0,6.0
53004448,7.8,6.5,3.0,4.25,5.75,5.0,-1,-1,-1
53004449,6.2,7.5,4.4,-1,-1,-1,5.25,7.75,8.75
53004450,7.0,6.75,5.4,4.75,6.0,4.25,-1,-1,-1
53004451,5.0,3.75,3.8,-1,-1,-1,5.25,7.0,8.75
53004452,8.0,7.5,2.6,5.25,7.5,7.0,-1,-1,-1
53004453,5.6,5.0,2.6,-1,-1,-1,7.0,7.0,9.75
53004454,6.4,4.25,2.8,-1,-1,-1,3.5,5.75,7.5
53004455,5.2,6.5,-1,-1,-1,-1,4.75,6.75,-1
53004456,7.2,6.0,3.6,-1,-1,-1,6.5,8.25,9.75
53004457,6.0,5.0,6.2,5.75,7.25,5.25,-1,-1,-1
53004458,7.2,-1,-1,-1,8.25,6.75,-1,-1,-1
53004459,7.0,-1,-1,-1,3.75,6.0,-1,-1,-1
53004460,4.6,7.5,3.4,-1,-1,-1,6.75,7.25,9.0
53004461,5.4,4.5,6.6,-1,-1,-1,8.5,8.5,9.5
53004462,3.4,2.0,-1,-1,-1,-1,2.75,2.5,-1
53004463,6.8,6.5,5.4,-1,-1,-1,5.5,7.0,8.5
53004464,7.0,6.25,3.2,-1,-1,-1,4.25,6.5,9.0
53004465,7.2,6.75,3.6,6.25,7.75,4.5,-1,-1,-1
53004466,4.6,4.0,2.2,-1,-1,-1,3.75,7.0,8.25
53004467,5.4,7.0,2.4,-1,-1,-1,7.75,6.75,9.5
53004468,4.0,3.5,1.8,-1,-1,-1,3.0,5.0,7.75
53004469,7.4,7.5,2.6,-1,-1,-1,8.5,8.5,9.0
53004470,8.0,7.75,5.8,5.25,7.5,7.25,-1,-1,-1
53004471,3.8,6.0,-1,-1,-1,-1,5.5,8.0,-1
53004472,5.8,7.0,5.4,-1,-1,-1,6.0,8.0,9.75
53004473,3.8,4.0,2.0,-1,-1,-1,3.75,6.75,7.25
53004474,7.4,5.5,6.2,7.75,8.5,3.75,-1,-1,-1
53004475,4.2,5.5,-1,-1,-1,-1,2.25,5.25,-1
53004476,5.4,6.75,4.0,-1,-1,-1,5.0,8.25,9.0
