SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
64003522,5.0,5.0,4.2,-1,-1,-1,4.25,6.0,6.5
64003523,7.0,5.0,4.2,-1,-1,-1,5.25,7.0,7.5
64003524,6.8,6.5,6.0,-1,-1,-1,3.25,7.25,7.0
64003525,8.0,6.75,6.4,7.75,7.75,6.75,-1,-1,-1
64003526,8.0,5.5,4.4,-1,-1,-1,6.25,8.5,8.25
64003527,7.4,6.75,3.6,7.5,6.0,6.25,-1,-1,-1
64003528,5.4,6.75,3.0,-1,-1,-1,3.0,8.25,8.75
64003529,4.2,5.75,2.8,-1,-1,-1,4.25,6.25,6.5
64003530,5.8,5.75,4.4,-1,-1,-1,7.0,8.25,9.75
64003531,5.0,7.0,3.2,-1,-1,-1,4.0,7.5,8.25
64003532,2.6,5.5,3.6,-1,-1,-1,3.5,6.75,8.75
64003533,7.0,7.75,3.8,7.0,6.25,5.25,-1,-1,-1
64003534,6.0,5.75,2.4,-1,-1,-1,5.25,6.5,7.0
64003535,4.8,6.25,3.2,-1,-1,-1,4.25,8.25,8.0
64003536,8.0,6.25,3.8,8.0,8.25,7.0,-1,-1,-1
64003537,6.2,6.0,3.6,4.75,3.75,4.5,-1,-1,-1
64003538,5.4,6.25,2.8,3.75,8.0,4.0,-1,-1,-1
64003539,7.6,7.75,3.2,5.5,5.75,6.5,-1,-1,-1
64003540,5.4,6.75,3.0,-1,-1,-1,3.5,6.25,7.0
64003541,3.8,7.5,2.6,-1,-1,-1,4.5,6.25,8.5
64003542,8.2,8.25,6.6,7.5,8.25,7.25,-1,-1,-1
64003543,7.6,6.5,7.0,6.25,5.5,4.5,-1,-1,-1
64003544,4.6,7.0,3.0,-1,-1,-1,4.0,8.0,8.75
64003545,4.2,6.75,4.2,-1,-1,-1,4.25,6.75,6.75
64003546,6.2,6.0,3.4,-1,-1,-1,2.5,6.0,5.75
64003547,4.4,7.0,3.2,-1,-1,-1,4.0,7.75,9.25
64003548,6.6,7.0,2.0,6.75,4.5,5.0,-1,-1,-1
64003550,5.4,6.75,2.8,-1,-1,-1,4.5,7.75,8.5
64003551,7.8,6.75,7.2,7.75,8.5,5.75,-1,-1,-1
64003552,6.8,6.25,3.6,-1,-1,-1,4.0,5.5,6.75
64003553,6.4,7.0,4.0,-1,-1,-1,5.0,8.25,8.5
64003554,4.6,6.75,3.0,-1,-1,-1,3.5,8.0,7.0
64003555,4.4,6.0,2.8,-1,-1,-1,2.75,6.75,8.5
64003556,5.4,6.0,3.8,-1,-1,-1,6.5,7.5,8.75
64003557,5.4,7.25,3.8,4.0,4.25,5.5,-1,-1,-1
64003558,2.2,5.75,4.0,-1,-1,-1,3.75,6.0,8.5
64003559,5.2,5.5,1.4,-1,-1,-1,2.5,6.0,6.25
64003560,4.4,6.75,4.0,-1,-1,-1,4.25,8.0,9.25
64003561,7.0,6.0,3.6,5.75,7.0,4.5,-1,-1,-1
64003562,6.8,8.0,4.6,4.75,7.25,6.0,-1,-1,-1
64003563,4.2,7.5,3.2,-1,-1,-1,5.5,9.0,9.5
64003564,7.8,6.5,5.4,7.5,7.75,6.5,-1,-1,-1
64003565,5.8,6.5,2.0,-1,-1,-1,4.5,7.0,8.75
64003566,7.4,6.0,3.8,6.75,6.0,4.75,-1,-1,-1
64003567,6.6,6.25,4.4,-1,-1,-1,5.0,6.5,8.0
64003568,5.0,6.5,2.8,-1,-1,-1,2.75,7.25,9.75
64003569,2.8,5.75,2.0,-1,-1,-1,3.25,4.5,4.5
64003570,4.0,5.0,3.0,-1,-1,-1,2.75,6.0,6.5
64003571,8.2,7.25,7.8,6.0,7.5,5.5,-1,-1,-1
64003572,6.4,5.0,4.0,4.5,3.5,5.0,-1,-1,-1
64003573,4.8,6.25,4.0,-1,-1,-1,4.25,7.5,8.5
64003574,4.0,6.25,2.8,-1,-1,-1,2.25,6.25,6.5
64003575,5.6,5.75,3.0,-1,-1,-1,3.0,9.0,8.5
64003576,6.2,8.0,3.8,7.5,5.5,7.75,-1,-1,-1
64003577,4.8,6.75,4.0,-1,-1,-1,5.5,8.25,9.5
64003578,4.2,6.5,2.8,-1,-1,-1,4.5,6.75,5.5
64003579,6.4,6.5,4.8,4.5,3.25,5.75,-1,-1,-1
64003580,5.0,5.5,3.0,-1,-1,-1,4.75,6.75,7.0
64003581,6.0,6.75,4.0,-1,-1,-1,4.5,6.25,7.0
64003582,5.8,5.25,3.6,-1,-1,-1,4.75,6.5,7.0
64003583,4.6,6.25,3.0,-1,-1,-1,3.75,8.0,8.5
64003584,7.6,6.25,4.2,6.5,5.75,5.0,-1,-1,-1
64003585,8.2,6.5,7.6,8.0,8.0,6.25,-1,-1,-1
64003586,4.0,5.75,2.4,-1,-1,-1,5.0,8.25,9.0
64003587,3.8,5.75,3.2,-1,-1,-1,5.5,6.5,7.75
64003588,5.4,7.5,5.0,-1,-1,-1,5.25,8.25,8.5
64003589,3.4,7.0,3.4,-1,-1,-1,4.0,6.5,8.75
64003590,6.8,6.5,2.8,-1,-1,-1,3.75,8.25,8.25
64003591,5.8,6.75,4.0,4.25,5.0,4.5,-1,-1,-1
64003592,5.4,5.25,2.2,-1,-1,-1,4.75,7.0,7.75
64003593,7.8,8.25,4.8,8.0,7.0,6.5,-1,-1,-1
64003594,4.4,6.5,3.2,-1,-1,-1,4.0,7.75,8.25
64003595,7.2,6.75,3.6,-1,-1,-1,7.5,9.5,9.5
64003596,6.2,8.25,6.0,-1,-1,-1,5.25,7.5,8.0
64003597,7.0,7.25,4.0,-1,-1,-1,6.75,8.5,9.25
64003598,6.4,5.0,3.4,-1,-1,-1,5.25,6.5,7.5
64003599,6.6,6.25,3.2,-1,-1,-1,6.0,8.5,8.25
64003600,8.0,2.5,1.8,-1,-1,-1,5.75,7.5,9.25
64003601,5.6,4.0,3.0,-1,-1,-1,3.75,6.25,5.25
64003602,8.0,7.5,7.0,5.0,9.0,9.25,-1,-1,-1
64003603,7.0,8.0,3.8,7.0,4.5,5.75,-1,-1,-1
64003604,7.2,6.25,5.2,-1,-1,-1,7.25,8.0,9.0
64003605,5.4,6.75,4.0,4.5,4.25,4.0,-1,-1,-1
64003606,7.0,6.0,3.8,-1,-1,-1,4.5,6.5,6.5
64003607,7.0,8.0,2.6,-1,-1,-1,7.5,8.25,8.0
64003608,7.0,6.0,5.2,7.0,8.25,4.5,-1,-1,-1
64003609,6.4,6.0,4.0,-1,-1,-1,5.75,7.75,9.0
64003610,6.6,7.0,4.0,-1,-1,-1,5.0,6.75,8.75
64003611,4.6,7.25,2.6,-1,-1,-1,4.5,7.25,9.0
64003612,6.0,7.25,3.4,-1,-1,-1,6.25,8.75,9.25
64003613,6.4,6.75,4.4,6.0,4.5,6.75,-1,-1,-1
64003614,7.2,5.5,3.2,-1,-1,-1,4.25,7.75,8.25
64003615,3.4,5.0,3.6,-1,-1,-1,3.0,6.0,7.5
64003616,7.4,5.75,5.4,6.25,6.25,6.25,-1,-1,-1
64003617,8.0,7.0,2.4,6.5,4.5,6.5,-1,-1,-1
64003618,4.0,6.0,2.6,-1,-1,-1,3.5,7.25,6.75
64003619,5.8,5.5,3.0,5.0,6.25,6.5,-1,-1,-1
64003620,4.8,5.25,2.6,-1,-1,-1,3.5,6.75,7.5
64003621,3.8,6.75,4.2,-1,-1,-1,5.0,7.75,8.5
64003622,8.8,7.0,5.8,5.5,7.0,9.5,-1,-1,-1
64003623,4.4,5.75,3.0,-1,-1,-1,4.5,7.25,8.75
64003624,7.0,6.75,3.4,-1,-1,-1,4.75,8.25,9.5
64003625,5.0,6.5,4.4,5.5,4.5,4.25,-1,-1,-1
64003626,5.0,6.5,3.6,3.5,5.25,4.75,-1,-1,-1
64003627,6.2,7.5,3.4,-1,-1,-1,5.5,7.75,8.5
64003628,6.2,6.0,2.6,-1,-1,-1,4.0,8.25,9.5
64003629,5.4,5.5,2.8,-1,-1,-1,4.5,7.5,8.75
64003630,6.6,7.0,4.2,-1,-1,-1,8.5,9.25,9.75
64003631,4.2,7.0,3.6,-1,-1,-1,6.25,7.75,9.25
64003632,8.0,5.5,5.2,6.25,7.0,6.75,-1,-1,-1
64003633,7.4,7.5,4.2,-1,-1,-1,7.75,8.75,10.0
64003634,5.4,6.75,5.2,5.75,5.75,5.0,-1,-1,-1
64003635,6.4,5.0,3.2,-1,-1,-1,5.25,8.25,8.0
64003636,4.2,5.25,2.4,-1,-1,-1,3.5,8.5,9.25
64003637,4.8,6.0,4.0,6.5,5.75,6.25,-1,-1,-1
64003638,6.6,6.5,3.4,7.0,4.5,5.25,-1,-1,-1
64003639,4.8,8.0,4.4,-1,-1,-1,4.5,7.5,8.5
64003640,6.8,6.75,4.8,6.0,6.5,5.25,-1,-1,-1
64003641,6.4,5.0,3.8,-1,-1,-1,3.75,8.25,8.0
64003642,7.0,6.5,5.6,4.75,5.0,5.75,-1,-1,-1
64003643,6.6,8.0,4.6,8.25,6.5,7.5,-1,-1,-1
64003644,4.8,5.5,3.6,-1,-1,-1,3.25,6.75,7.75
64003645,7.0,7.75,4.6,6.5,7.25,5.5,-1,-1,-1
64003646,8.0,7.42,3.4,7.5,7.0,6.5,-1,-1,-1
64003647,3.8,7.0,3.2,-1,-1,-1,4.75,7.25,9.5
