SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
49015257,7.4,6.58,3.8,5.5,6.25,3.5,-1,-1,-1
49015258,3.4,5.75,2.6,-1,-1,-1,5.0,6.75,8.5
49015259,6.4,6.25,5.6,-1,-1,-1,8.25,8.75,9.75
49015260,4.6,5.0,3.8,-1,-1,-1,3.75,8.5,9.75
49015261,3.2,5.25,2.6,-1,-1,-1,5.25,6.0,8.25
49015262,6.2,5.0,-1,-1,-1,-1,3.0,5.25,-1
49015263,4.6,6.75,4.8,-1,-1,-1,4.5,6.0,7.75
49015264,4.8,4.25,3.4,-1,-1,-1,2.5,8.5,6.75
49015265,6.8,6.0,3.0,6.5,7.5,5.0,-1,-1,-1
49015266,3.8,6.0,1.6,-1,-1,-1,3.75,5.75,8.0
49015267,5.6,5.0,3.6,-1,-1,-1,6.5,6.0,9.5
49015268,5.8,6.5,7.6,-1,-1,-1,6.25,8.0,9.5
49015269,6.4,6.5,3.4,-1,-1,-1,4.75,7.25,9.25
49015270,7.0,8.25,6.0,7.0,7.5,7.0,-1,-1,-1
49015271,5.4,5.25,3.6,3.0,4.25,4.75,-1,-1,-1
49015272,7.2,6.75,3.6,-1,-1,-1,4.0,7.25,7.75
49015273,4.8,7.5,4.4,-1,-1,-1,5.0,5.75,8.5
49015274,4.4,5.5,3.0,-1,-1,-1,6.5,7.0,8.75
49015275,4.8,5.25,3.6,-1,-1,-1,3.5,5.5,7.5
49015276,4.0,2.75,2.6,-1,-1,-1,2.5,6.25,5.75
49015277,6.4,6.0,3.8,-1,-1,-1,5.25,7.25,9.25
49015278,4.8,7.25,3.8,-1,-1,-1,5.25,6.5,8.0
49015279,4.0,5.75,3.8,-1,-1,-1,4.0,7.0,8.75
49015280,5.6,6.0,4.6,-1,-1,-1,4.5,6.5,9.25
49015281,6.0,7.0,7.4,-1,-1,-1,3.25,6.75,9.0
49015282,3.4,4.25,2.8,-1,-1,-1,3.0,5.25,5.75
49015283,3.8,4.0,3.2,-1,-1,-1,2.5,5.75,6.25
49015284,5.4,6.75,4.6,6.0,5.25,5.0,-1,-1,-1
49015285,5.6,5.0,-1,-1,-1,-1,2.75,7.0,-1
49015286,5.4,5.0,5.2,-1,-1,-1,6.25,7.5,8.5
49015287,7.6,8.0,7.8,-1,-1,-1,8.0,9.0,9.5
49015289,7.2,8.0,3.8,5.25,7.25,4.0,-1,-1,-1
49015290,3.8,4.0,4.6,-1,-1,-1,5.0,5.5,6.75
49015291,6.0,6.0,5.4,-1,-1,-1,4.0,5.75,8.0
49015292,7.4,7.5,5.4,6.5,6.75,5.5,-1,-1,-1
49015293,4.4,4.0,3.0,-1,-1,-1,5.0,7.0,7.75
49015294,5.2,4.75,2.8,-1,-1,-1,4.5,6.5,8.5
49015295,4.4,4.5,3.8,-1,-1,-1,4.25,6.25,7.0
49015296,5.2,4.5,4.0,-1,-1,-1,7.5,7.0,7.0
49015297,5.6,4.25,-1,-1,-1,-1,3.5,6.0,-1
49015298,3.8,3.75,4.4,-1,-1,-1,3.0,5.25,7.0
49015299,7.8,6.25,7.8,7.75,8.25,7.0,-1,-1,-1
49015300,7.4,6.5,6.6,-1,-1,-1,7.25,7.25,9.0
49015301,4.8,6.25,3.2,-1,-1,-1,4.5,6.75,8.75
49015302,6.8,6.5,6.0,4.25,8.0,6.0,-1,-1,-1
49015303,8.4,6.0,6.0,3.75,8.0,7.5,-1,-1,-1
49015304,4.6,6.75,6.2,-1,-1,-1,6.0,7.25,8.5
49015305,6.8,7.25,4.4,-1,-1,-1,4.5,7.75,7.75
49015306,5.6,5.5,3.6,-1,-1,-1,3.0,7.25,9.75
49015307,4.8,7.33,4.8,-1,-1,-1,5.0,6.0,8.5
49015308,7.6,7.0,4.4,-1,-1,-1,6.25,7.5,8.75
49015309,7.2,8.5,4.4,7.0,7.5,4.5,-1,-1,-1
49015310,6.0,6.75,3.6,-1,-1,-1,5.75,8.0,8.25
49015311,4.6,4.5,4.2,-1,-1,-1,3.0,5.25,7.0
49015312,6.8,7.0,6.8,-1,-1,-1,4.75,7.0,8.75
49015313,6.4,7.25,5.0,6.5,6.5,6.0,-1,-1,-1
49015314,7.8,7.75,6.2,-1,-1,-1,4.5,7.5,9.5
49015315,5.6,5.0,3.4,-1,-1,-1,3.75,6.25,8.25
49015316,5.4,6.25,4.4,7.0,8.25,4.0,-1,-1,-1
49015317,8.2,7.75,5.0,7.5,8.0,8.25,-1,-1,-1
49015318,2.6,4.5,-1,-1,-1,-1,2.25,3.25,-1
49015319,5.6,8.0,2.6,-1,-1,-1,8.0,7.75,7.75
49015320,7.0,6.5,3.4,-1,-1,-1,5.0,7.5,7.75
49015321,7.2,7.5,6.2,6.25,7.5,6.5,-1,-1,-1
49015322,7.6,8.0,6.0,-1,-1,-1,7.75,7.25,9.5
49015323,4.8,5.75,4.0,-1,-1,-1,3.75,4.25,8.0
49015324,5.8,8.0,8.6,-1,-1,-1,8.0,7.25,9.75
49015325,4.0,4.25,4.4,-1,-1,-1,3.5,6.5,6.75
49015326,5.4,6.0,-1,-1,-1,-1,5.25,6.25,-1
49015327,3.4,6.75,3.4,-1,-1,-1,3.25,3.75,8.5
49015328,2.6,1.25,-1,-1,-1,-1,1.75,2.75,-1
49015329,6.0,6.5,4.2,-1,-1,-1,8.25,8.5,9.25
49015330,6.4,5.0,4.2,4.5,5.0,4.5,-1,-1,-1
49015331,5.8,6.0,1.8,6.0,6.75,6.0,-1,-1,-1
49015332,5.4,5.75,5.6,-1,-1,-1,4.5,5.75,9.0
49015333,4.6,6.25,2.8,-1,-1,-1,2.5,7.0,8.0
49015334,7.2,7.0,7.0,-1,-1,-1,7.25,8.0,9.75
49015335,4.4,4.5,3.4,-1,-1,-1,3.5,5.5,7.5
49015336,6.6,5.75,4.6,-1,-1,-1,4.5,8.0,8.75
49015337,4.0,6.5,4.0,-1,-1,-1,3.5,4.75,7.25
49015338,7.2,7.5,6.4,-1,-1,-1,5.75,7.75,8.75
49015339,4.2,7.0,6.4,-1,-1,-1,5.0,7.5,9.5
49015340,7.4,8.0,6.6,-1,-1,-1,8.25,9.0,10.0
49015341,6.2,6.0,3.8,-1,-1,-1,3.5,7.5,8.0
49015342,4.8,6.75,3.6,-1,-1,-1,4.25,6.75,7.5
49015343,5.6,6.0,3.4,-1,-1,-1,5.0,5.5,8.5
49015344,6.6,8.25,4.0,-1,-1,-1,6.0,8.0,9.5
49015345,5.6,7.25,4.6,-1,-1,-1,5.25,6.5,8.5
49015346,5.0,5.25,3.6,-1,-1,-1,3.5,6.5,7.25
49015347,5.8,7.0,2.4,-1,-1,-1,3.5,6.25,9.0
49015348,6.4,6.0,4.0,-1,-1,-1,6.25,7.75,9.0
49015349,6.2,5.5,4.0,-1,-1,-1,3.25,6.25,9.0
49015350,3.2,5.75,5.0,-1,-1,-1,3.25,6.0,8.75
49015351,4.2,4.5,2.6,-1,-1,-1,6.25,6.5,7.0
49015352,6.6,6.25,6.2,5.25,7.25,5.75,-1,-1,-1
49015353,2.0,3.75,-1,-1,-1,-1,3.25,3.0,-1
49015354,7.6,6.5,6.8,-1,-1,-1,7.25,8.75,9.25
49015355,6.6,7.0,5.0,-1,-1,-1,4.25,7.75,8.75
49015356,6.2,7.75,4.8,-1,-1,-1,8.0,9.25,9.75
49015357,4.4,8.0,4.6,-1,-1,-1,5.5,7.75,9.25
49015358,2.6,4.0,-1,-1,-1,-1,4.0,-1,-1
49015359,4.8,7.5,4.0,-1,-1,-1,7.0,7.0,9.0
49015360,7.6,7.75,4.6,-1,-1,-1,5.5,7.5,9.75
49015361,6.6,6.75,5.4,-1,-1,-1,4.25,7.0,8.5
49015362,4.6,6.0,4.2,-1,-1,-1,5.25,6.75,6.0
49015363,5.4,7.25,4.0,-1,-1,-1,5.0,5.0,8.0
49015364,7.8,8.5,8.0,-1,-1,-1,6.75,8.0,9.5
49015365,6.2,6.5,4.0,-1,-1,-1,3.0,7.75,9.75
49015366,6.0,4.75,4.2,6.75,4.75,5.5,-1,-1,-1
49015367,6.4,7.0,5.8,-1,-1,-1,7.75,7.75,7.75
49015368,4.8,3.5,3.8,-1,-1,-1,3.5,5.25,8.0
49015369,6.0,6.5,5.8,5.5,7.0,5.5,-1,-1,-1
49015370,5.0,6.5,3.6,-1,-1,-1,4.25,7.0,9.25
49015371,3.6,4.75,3.0,-1,-1,-1,5.5,6.5,8.0
49015372,2.8,3.5,-1,-1,-1,-1,2.75,5.0,-1
49015373,4.2,3.75,-1,-1,-1,-1,3.25,5.25,-1
49015374,5.2,6.5,3.2,-1,-1,-1,5.0,8.25,9.5
49015375,5.4,6.5,3.8,-1,-1,-1,5.0,6.0,10.0
49015376,4.0,6.5,4.0,-1,-1,-1,4.25,7.5,7.5
49015377,7.8,8.0,6.4,7.5,8.25,6.75,-1,-1,-1
49015378,5.8,7.0,4.6,-1,-1,-1,6.0,7.5,9.0
49015379,3.6,7.0,3.8,-1,-1,-1,4.25,7.0,8.75
49015380,3.8,4.75,-1,-1,-1,-1,3.75,5.25,-1
49015381,7.2,6.75,5.4,-1,-1,-1,5.5,7.5,8.75
49015382,6.4,6.75,4.8,-1,-1,-1,8.0,7.5,9.75
49015383,4.8,4.75,4.4,-1,-1,-1,3.75,6.25,8.5
49015384,3.6,5.25,3.6,-1,-1,-1,3.25,5.5,6.5
49015385,7.4,6.75,6.4,-1,-1,-1,4.75,8.25,10.0
49015386,7.6,8.0,7.2,5.25,7.25,5.75,-1,-1,-1
49015387,7.6,8.75,6.2,6.25,8.0,6.25,-1,-1,-1
49015388,6.4,7.25,5.4,5.5,7.0,4.0,-1,-1,-1
49015389,4.8,6.75,4.6,-1,-1,-1,4.0,5.75,6.25
49015390,5.2,6.5,5.0,-1,-1,-1,5.75,7.25,10.0
49015391,6.8,5.5,3.4,7.0,7.75,4.75,-1,-1,-1
49015392,6.2,6.25,4.6,-1,-1,-1,3.5,6.25,9.0
49015393,7.2,7.75,6.2,7.5,8.25,6.5,-1,-1,-1
49015394,5.2,5.25,3.2,-1,-1,-1,3.5,5.75,7.75
49015395,4.4,4.25,3.0,-1,-1,-1,2.25,5.75,5.5
49015396,4.6,5.75,3.6,-1,-1,-1,4.25,7.75,7.5
49015397,4.8,7.0,3.6,-1,-1,-1,5.5,7.0,9.5
49015398,4.2,6.25,4.4,-1,-1,-1,3.75,4.0,8.0
49015399,6.2,6.75,4.8,-1,-1,-1,5.25,7.25,8.75
49015400,6.2,7.0,6.0,-1,-1,-1,4.75,6.75,9.5
49015401,7.8,8.0,7.2,6.0,8.25,7.25,-1,-1,-1
49015402,7.4,8.0,4.8,6.75,7.75,5.25,-1,-1,-1
49015404,4.6,2.75,3.6,-1,-1,-1,4.5,5.0,6.0
49015405,3.6,3.0,4.2,-1,-1,-1,1.75,5.75,6.0
49015406,8.2,7.0,5.6,5.75,7.0,5.75,-1,-1,-1
49015407,5.4,6.25,5.2,-1,-1,-1,6.5,7.75,9.0
49015408,6.8,6.75,5.6,6.0,4.5,4.25,-1,-1,-1
49015409,4.6,2.75,3.8,-1,-1,-1,4.0,8.0,8.0
49015410,4.6,7.0,5.8,-1,-1,-1,4.25,7.5,8.5
49015411,5.6,7.75,4.4,-1,-1,-1,4.75,7.0,9.5
49015412,4.8,6.25,4.0,-1,-1,-1,5.5,6.0,8.0
49015413,5.4,5.0,5.0,-1,-1,-1,4.5,6.75,7.5
49015415,6.8,7.0,4.6,5.5,5.0,4.75,-1,-1,-1
49015416,7.2,6.75,4.8,5.25,5.75,6.0,-1,-1,-1
49015417,2.8,2.25,-1,-1,-1,-1,1.75,4.0,-1
49015418,8.6,8.75,9.0,-1,-1,-1,5.5,8.75,9.75
49015419,3.4,3.75,2.0,-1,-1,-1,3.25,6.0,7.25
49015420,4.0,5.25,-1,-1,-1,-1,5.5,7.25,-1
49015421,4.2,5.75,-1,-1,-1,-1,6.5,6.5,-1
49015422,5.0,5.75,4.0,-1,-1,-1,3.0,7.0,7.0
49015423,7.4,6.75,5.8,7.25,7.5,5.5,-1,-1,-1
49015424,2.8,3.75,-1,-1,-1,-1,2.5,6.25,-1
49015425,5.2,6.0,2.8,-1,-1,-1,4.75,7.0,6.75
49015426,8.2,6.5,7.4,6.0,6.75,6.75,-1,-1,-1
49015427,8.6,6.5,6.4,8.0,8.5,5.25,-1,-1,-1
49015428,6.8,3.25,-1,-1,-1,-1,2.75,5.0,-1
49015429,6.6,7.0,4.2,-1,-1,-1,7.0,8.0,9.5
49015430,5.2,6.5,3.4,-1,-1,-1,5.0,6.5,8.5
49015431,7.0,7.75,7.8,-1,-1,-1,6.25,7.5,9.5
49015432,6.6,5.5,5.2,-1,-1,-1,5.0,7.0,8.25
49015433,4.8,4.75,3.6,-1,-1,-1,4.0,6.75,9.0
49015434,4.2,5.25,3.8,-1,-1,-1,5.5,7.25,7.25
49015435,7.4,6.75,4.6,6.5,6.75,6.0,-1,-1,-1
49015436,7.4,8.0,5.8,6.25,7.0,4.0,-1,-1,-1
49015437,6.4,7.25,-1,-1,-1,-1,5.5,7.5,-1
49015438,5.8,6.75,5.2,-1,-1,-1,5.75,7.0,8.0
49015439,3.4,3.75,-1,-1,-1,-1,2.5,5.75,-1
49015440,8.0,8.75,9.6,-1,-1,-1,6.0,8.75,9.75
49015441,8.0,8.25,5.0,7.25,7.5,6.0,-1,-1,-1
49015442,5.8,5.75,4.4,-1,-1,-1,6.25,6.5,8.75
49015443,6.6,8.0,5.0,6.25,7.5,6.5,-1,-1,-1
49015444,6.6,7.0,5.4,-1,-1,-1,7.25,8.5,8.75
49015445,5.6,3.75,-1,-1,-1,-1,3.5,4.75,-1
49015446,5.2,5.75,4.2,-1,-1,-1,5.0,7.5,9.5
49015447,7.0,4.5,5.2,-1,-1,-1,6.5,6.5,8.75
49015448,6.4,6.5,4.6,-1,-1,-1,4.75,7.75,8.25
49015449,4.6,4.75,3.4,-1,-1,-1,3.0,6.75,6.0
49015450,7.6,7.75,4.0,5.75,8.0,5.5,-1,-1,-1
49015451,7.4,4.75,7.2,5.5,6.5,3.75,-1,-1,-1
49015452,2.4,6.0,3.6,-1,-1,-1,3.75,5.75,6.75
49015453,5.2,5.5,5.4,5.0,5.0,3.75,-1,-1,-1
49015454,2.4,4.5,-1,-1,-1,-1,2.25,4.75,-1
49015455,3.2,3.75,-1,-1,-1,-1,3.5,6.25,-1
