SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
61002834,-1,7.25,-1,-1,-1,-1,7.75,7.5,-1
61002835,7.6,6.0,4.4,7.5,7.25,6.25,-1,-1,-1
61002836,7.4,-1,-1,7.5,8.5,-1,-1,-1,-1
61002837,-1,3.5,-1,-1,-1,-1,3.25,5.5,-1
61002838,7.2,7.75,5.2,-1,-1,-1,5.75,7.25,9.0
61002839,6.8,7.25,5.6,6.25,5.75,6.5,-1,-1,-1
61002840,5.2,6.5,-1,-1,-1,-1,5.25,6.75,-1
61002841,7.2,6.5,9.0,6.25,5.0,4.5,-1,-1,-1
61002842,8.4,5.25,5.8,6.75,8.0,7.25,-1,-1,-1
61002843,-1,7.25,-1,-1,-1,-1,7.0,8.0,-1
61002844,7.4,-1,-1,6.5,6.25,-1,-1,-1,-1
61002845,7.2,5.25,3.6,5.25,3.75,5.5,-1,-1,-1
61002846,6.0,5.5,4.2,-1,-1,-1,5.75,7.75,9.5
61002847,-1,5.0,-1,-1,-1,-1,6.5,6.5,-1
61002848,6.2,6.5,4.4,-1,-1,-1,6.5,8.25,8.75
61002849,-1,5.75,-1,-1,-1,-1,8.75,7.75,-1
61002850,3.8,4.0,-1,-1,-1,-1,5.75,6.0,-1
61002851,7.6,6.75,8.2,-1,-1,-1,5.0,7.5,9.75
61002852,-1,3.75,-1,-1,-1,-1,3.75,7.0,-1
61002853,5.0,7.0,4.8,-1,-1,-1,6.0,8.75,9.0
61002854,2.4,5.5,-1,-1,-1,-1,4.25,5.5,-1
61002855,8.8,-1,-1,7.25,7.75,-1,-1,-1,-1
61002856,4.2,7.5,5.2,-1,-1,-1,6.0,8.75,9.0
61002857,4.2,6.25,4.6,-1,-1,-1,9.25,8.25,9.75
61002858,7.2,-1,-1,4.5,3.0,-1,-1,-1,-1
61002859,4.8,6.25,5.2,-1,-1,-1,-1,-1,-1
61002860,5.0,5.0,3.6,-1,-1,-1,5.25,7.25,9.0
61002861,4.0,6.75,2.8,-1,-1,-1,3.25,7.0,7.25
61002862,-1,6.5,-1,-1,-1,-1,3.75,7.0,-1
61002863,2.8,5.75,3.4,-1,-1,-1,3.0,5.5,7.0
61002864,8.2,7.5,9.0,-1,-1,-1,5.0,8.0,9.0
61002865,8.0,7.5,5.2,-1,-1,-1,7.0,7.0,9.5
61002866,6.0,6.0,6.4,-1,-1,-1,5.25,6.75,9.75
61002867,-1,6.25,-1,-1,-1,-1,6.75,7.5,-1
61002869,-1,6.75,-1,-1,-1,-1,4.75,5.5,-1
61002870,3.2,5.75,3.2,-1,-1,-1,6.75,6.25,9.25
61002871,-1,7.75,-1,-1,-1,-1,8.0,8.25,-1
61002872,6.4,7.75,5.8,-1,-1,-1,5.5,7.75,10.0
61002873,5.6,6.5,4.0,-1,-1,-1,5.0,6.0,8.75
61002874,7.6,6.75,9.6,-1,-1,-1,6.0,8.0,9.5
61002875,3.2,3.5,-1,-1,-1,-1,3.75,5.75,-1
61002877,4.4,5.5,3.4,-1,-1,-1,6.0,8.0,9.25
61002878,3.4,6.0,3.4,-1,-1,-1,4.75,7.25,8.0
61002879,3.4,2.25,2.6,-1,-1,-1,3.0,5.25,7.5
61002880,7.4,-1,-1,7.25,8.25,-1,-1,-1,-1
61002881,4.8,5.75,2.4,-1,-1,-1,6.25,5.75,8.5
61002882,6.8,6.25,5.4,-1,-1,-1,5.5,7.75,9.25
61002883,6.4,6.25,3.2,-1,-1,-1,5.5,8.25,9.0
61002884,7.0,6.75,6.6,-1,-1,-1,5.75,7.0,9.0
61002885,7.2,6.25,-1,-1,-1,-1,7.5,8.0,-1
61002886,5.2,-1,-1,6.25,4.75,-1,-1,-1,-1
61002887,6.8,7.75,8.4,-1,-1,-1,6.5,7.0,9.75
61002888,-1,8.25,-1,-1,-1,-1,7.25,7.75,-1
61002889,-1,3.75,-1,-1,-1,-1,3.75,6.5,-1
61002890,4.8,6.0,2.2,-1,-1,-1,3.25,5.0,7.25
61002891,5.8,5.0,3.8,3.5,3.5,-1,-1,-1,-1
61002892,5.6,7.5,3.6,-1,-1,-1,4.25,8.5,9.25
61002893,5.6,6.0,-1,-1,-1,-1,7.5,7.75,-1
61002894,5.4,7.25,2.8,-1,-1,-1,5.25,7.5,8.0
61002895,-1,6.25,-1,-1,-1,-1,2.25,6.0,-1
61002896,8.2,-1,-1,6.0,7.0,-1,-1,-1,-1
61002897,8.0,7.5,8.6,-1,-1,-1,-1,6.75,-1
61002898,8.4,7.5,7.2,-1,-1,-1,7.75,8.5,9.75
61002899,4.6,4.0,-1,-1,-1,-1,2.25,4.0,-1
61002900,6.2,-1,-1,6.25,5.5,-1,-1,-1,-1
61002901,5.6,4.0,-1,-1,-1,-1,7.25,6.25,-1
61002902,-1,5.5,-1,-1,-1,-1,3.0,5.25,-1
61002903,2.8,5.25,-1,-1,-1,-1,2.75,-1,-1
61002904,4.0,3.5,-1,-1,-1,-1,3.5,2.25,-1
61002905,4.2,4.5,-1,-1,-1,-1,3.0,4.25,-1
61002906,4.2,-1,-1,4.5,3.25,-1,-1,-1,-1
61002907,-1,7.25,-1,-1,-1,-1,9.25,8.75,-1
61002908,6.6,5.75,3.2,-1,-1,-1,-1,-1,-1
61002909,3.4,-1,-1,3.5,3.75,-1,-1,-1,-1
61002910,8.2,-1,-1,7.75,7.75,-1,-1,-1,-1
61002911,4.6,3.75,-1,-1,-1,-1,4.0,5.5,-1
61002912,-1,3.75,-1,-1,-1,-1,3.75,5.5,-1
61002913,-1,7.25,-1,-1,-1,-1,8.25,8.5,-1
61002914,4.2,5.75,-1,-1,-1,-1,2.5,5.0,-1
61002915,-1,6.75,-1,-1,-1,-1,6.75,7.75,-1
61002916,-1,7.5,-1,-1,-1,-1,9.0,8.75,-1
61002917,-1,3.75,-1,-1,-1,-1,4.0,6.25,-1
61002918,5.4,8.5,4.4,3.75,3.5,4.0,-1,-1,-1
61002919,7.0,7.0,5.8,6.25,4.25,5.25,-1,-1,-1
61002920,8.4,8.0,8.6,-1,-1,-1,9.5,7.25,-1
61002921,7.0,7.25,8.2,6.0,8.0,5.5,-1,-1,-1
61002922,7.4,6.5,3.2,7.0,5.25,4.5,-1,-1,-1
61002923,7.2,4.75,3.6,5.25,5.0,4.5,-1,-1,-1
61002924,4.4,7.25,2.0,-1,-1,-1,6.0,6.75,9.5
61002925,-1,5.5,-1,-1,-1,-1,3.75,6.75,-1
61002926,5.6,1.5,-1,-1,-1,-1,4.75,7.0,-1
61002927,6.4,5.5,-1,-1,-1,-1,2.5,-1,-1
61002929,4.6,6.5,3.6,-1,-1,-1,3.5,7.0,8.5
61002930,7.2,6.5,4.4,-1,-1,-1,3.5,6.75,8.0
61002931,3.8,6.25,3.8,-1,-1,-1,2.5,3.75,8.0
61002932,4.2,5.75,4.2,-1,-1,-1,3.5,7.0,9.25
61002933,6.8,6.75,8.2,-1,-1,-1,5.25,7.5,10.0
61002934,7.6,6.75,5.4,-1,-1,-1,4.75,7.75,9.75
61002935,5.2,4.5,-1,-1,-1,-1,2.5,-1,-1
61002936,7.0,5.75,-1,-1,-1,-1,6.75,-1,-1
61002937,4.4,6.75,2.6,-1,-1,-1,4.5,6.0,6.0
61002938,-1,4.5,-1,-1,-1,-1,4.75,7.0,-1
61002939,-1,4.0,-1,-1,-1,-1,2.75,6.25,-1
61002940,-1,3.75,-1,-1,-1,-1,2.25,6.75,-1
61002941,4.6,6.75,7.0,-1,-1,-1,8.25,8.0,8.75
61002942,4.8,5.75,4.8,-1,-1,-1,2.75,6.75,6.75
61002943,5.8,5.25,1.8,-1,-1,-1,2.25,6.25,7.75
61002944,6.0,7.5,5.0,-1,-1,-1,6.5,8.0,9.75
61002945,7.8,-1,-1,-1,6.75,6.5,-1,-1,-1
61002946,8.6,-1,-1,6.75,6.75,7.0,-1,-1,-1
61002947,8.0,-1,-1,-1,8.0,7.25,-1,-1,-1
61002948,8.2,7.25,8.4,8.25,8.0,7.25,-1,-1,-1
61002949,5.6,5.5,3.0,4.25,5.75,5.25,-1,-1,-1
61002950,7.4,-1,-1,-1,7.25,7.75,-1,-1,-1
61002951,7.8,7.5,8.8,8.25,6.25,4.25,-1,-1,-1
61002952,7.6,6.75,6.8,6.5,8.75,5.75,-1,-1,-1
61002953,8.4,4.25,8.8,8.75,6.75,6.25,-1,-1,-1
61002954,8.2,6.75,7.2,4.25,5.25,3.75,-1,-1,-1
61002955,8.8,6.75,5.6,5.25,8.5,8.5,-1,-1,-1
61002956,8.8,7.75,9.8,8.0,8.5,8.25,-1,-1,-1
61002957,9.2,7.25,5.6,8.25,7.5,7.5,-1,-1,-1
61002958,6.0,6.0,5.0,5.0,4.75,5.0,-1,-1,-1
61002959,6.6,7.25,5.4,5.25,6.25,5.0,-1,-1,-1
61002960,5.0,6.5,4.0,4.25,3.25,3.5,-1,-1,-1
