SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
27000001,7,5,3,5.75,4.50,4.25,-1,-1,-1
27000002,5.20,5.75,2.60,-1,-1,-1,6,6.75,6
27000003,6,-1,-1,6,2.75,-1,-1,-1,-1
27000004,3.80,6,2.80,-1,-1,-1,3.50,6,5.50
27000005,6.20,7,3.60,-1,-1,-1,6.75,6.75,9
27000006,7.80,5.25,3.60,7,8.25,5,-1,-1,-1
27000007,7.40,7.50,7,-1,-1,-1,5.75,6.25,8.75
27000008,5.80,6.75,5.20,-1,-1,-1,6.75,7.75,8.50
27000009,7.40,5.25,3.40,6.25,6.25,4,-1,-1,-1
27000010,6.80,5.50,4.80,6,7,5.50,-1,-1,-1
27000011,7.80,6.50,6.20,5.25,6.75,6,-1,-1,-1
27000012,4.20,4.25,1.20,-1,-1,-1,3.75,6.25,6.75
27000013,4.40,5.50,3.40,-1,-1,-1,5.75,6.25,9
27000014,3.60,7,5,-1,-1,-1,6.25,7.75,8.75
27000015,2.60,4,3.60,-1,-1,-1,6.25,6.75,7.50
27000016,1.40,5,3,-1,-1,-1,5.25,7.50,7.75
27000017,5.60,5.50,2.60,-1,-1,-1,7.50,6.50,8.75
27000018,7.20,6.75,4.80,5,6,5,-1,-1,-1
27000019,4.40,5.50,3.20,-1,-1,-1,7,7.25,7
27000020,5.80,7,3.20,-1,-1,-1,6.50,7.75,7.50
27000021,6.20,6.25,2.80,5.50,4.75,5.50,-1,-1,-1
27000022,5.80,5.50,3.40,-1,-1,-1,4.50,6.75,7.75
27000023,6.60,7,6.40,-1,-1,-1,8.75,9,8.25
27000024,4.40,6.50,3.60,-1,-1,-1,5.50,7.75,7.50
27000025,5,5.25,2.40,-1,-1,-1,4.25,7.50,7.75
27000026,3.80,6.25,3,-1,-1,-1,3.50,5.25,7.25
27000027,5.20,5.50,4.40,-1,-1,-1,5.25,6.25,7.50
27000028,9,7.25,4.60,8,7,6.25,-1,-1,-1
27000029,3.40,5.75,2.60,-1,-1,-1,3.50,5.50,6.50
27000030,4,5.25,2.80,-1,-1,-1,6.75,6.25,6.75
27000031,5.20,5.50,3.40,-1,-1,-1,4.50,5.25,7.50
27000032,4.20,4.50,2.60,-1,-1,-1,7,6.50,7.75
27000033,3,5.25,2.20,-1,-1,-1,3.75,6.25,5.50
27000034,8,7.25,4,5.50,5.50,5,-1,-1,-1
27000035,5.20,5.75,3.40,-1,-1,-1,7.50,7.75,8
27000036,7,5.50,2.20,-1,-1,-1,4.75,6.75,9.25
27000037,3.60,6,2.60,-1,-1,-1,2.25,4.75,5.75
27000038,5.80,7.25,5.20,-1,-1,-1,6.75,7.50,9.50
27000039,6.60,7,3.60,-1,-1,-1,6.25,8.25,8.25
27000040,3.60,6.25,3,-1,-1,-1,3,6.25,6.50
27000041,3,5,1.60,-1,-1,-1,3.25,5,6.25
27000042,5.40,5.75,3.40,-1,-1,-1,5.25,5.75,8.50
27000043,6.20,-1,-1,-1,5,4,-1,-1,-1
27000044,7.20,-1,-1,7.25,-1,-1,-1,-1,-1
27000045,4.60,7.50,3.40,-1,-1,-1,7,10,8.25
27000046,3.20,5.25,1.80,-1,-1,-1,4.50,6,6.75
27000047,6,-1,-1,7,8.25,-1,-1,-1,-1
27000048,4.80,4.25,2.40,-1,-1,-1,4.25,6.25,8
27000049,6.40,6.25,1.60,-1,-1,-1,4.50,8,8.50
27000050,5.40,6,3,-1,-1,-1,5.50,7,7.75
27000051,7.20,6.25,3.40,-1,-1,-1,7.25,8,9
27000052,7.40,7.50,6.40,-1,-1,-1,4,5.50,8.75
27000053,6.20,6,1.80,-1,-1,-1,6,7.25,8.50
27000054,5.40,6,2.80,-1,-1,-1,6.25,5.75,8.25
27000055,6.80,6.25,3.60,4,5.50,6.50,-1,-1,-1
27000056,5.20,5,2.40,-1,-1,-1,6.75,8,8.25
27000057,5.80,5.75,3.80,-1,-1,-1,4,7.50,8.50
27000058,8.20,5.75,4.20,2.75,7.50,6,-1,-1,-1
27000059,8.60,5.50,3.40,7,5.75,5.25,-1,-1,-1
27000060,4.20,5.25,2.40,-1,-1,-1,4.25,5.75,6.75
27000061,7.80,7.75,6.40,5.25,6.25,6.50,-1,-1,-1
27000062,4,5.25,2.60,-1,-1,-1,2.50,5.25,5.75
27000063,5.80,-1,-1,6,2.25,-1,-1,-1,-1
27000064,8.40,7.25,6.20,7.25,6.75,5.50,-1,-1,-1
27000065,5.40,6.75,3.40,-1,-1,-1,5,6.50,6.75
