SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
15000001,9.40,5.25,5,5,8.25,9.50,-1,-1,-1
15000002,8,5.50,3.60,4.75,7.75,7.75,-1,-1,-1
15000003,7.40,5.50,7.20,6.50,5,5.75,-1,-1,-1
15000004,9.40,5,6,8.25,9,5.25,-1,-1,-1
15000005,8.60,5.50,8.20,9,7.75,3.75,-1,-1,-1
15000006,3.40,7,9.20,-1,-1,-1,4.50,6,7.75
15000007,9,8.50,9.80,-1,-1,-1,4.50,6.25,8
15000008,7.60,8.25,7.80,-1,-1,-1,6.25,7.25,7.50
15000009,7.40,7.50,8,-1,-1,-1,3.75,7,8
15000010,7.80,7.25,6.20,5.25,7.50,9,-1,-1,-1
15000011,7.60,6.75,7.20,4.75,8.50,8.50,-1,-1,-1
15000012,7.20,7.25,8.40,-1,-1,-1,2.25,4.75,6.50
15000013,7.60,6.25,9,6.75,4.25,4.25,-1,-1,-1
15000014,5.60,8.25,8.20,-1,-1,-1,7.75,9.25,6.75
15000015,7.60,7.75,9.20,-1,-1,-1,5.75,7.75,8
15000016,8,5.25,4.20,5.75,6.75,4.50,-1,-1,-1
15000017,4.80,7,3.20,-1,-1,-1,6.75,9,7.75
15000018,8.60,6.75,6.20,5.75,7,9.25,-1,-1,-1
15000019,8.60,8,9.80,-1,-1,-1,5,6,6.50
15000020,8.40,5.25,7.40,8.75,5.75,5,-1,-1,-1
15000021,9,5.50,6.40,8.75,7.75,4,-1,-1,-1
15000022,8.60,6.75,6.20,1.75,7.75,8.75,-1,-1,-1
15000023,4.60,7.50,5.80,-1,-1,-1,9.25,9.75,6.50
15000024,8.60,7,9.20,-1,-1,-1,6.25,8,8.25
15000025,4.80,7,3.80,-1,-1,-1,7.50,8.50,7.75
15000026,5,7.50,8.80,-1,-1,-1,4.75,6.25,8
15000027,9.80,7,5.80,9.25,9.75,5.50,-1,-1,-1
15000028,8.20,7.50,8.80,-1,-1,-1,6.50,6.50,7.50
15000029,5.40,8,3.20,-1,-1,-1,9.50,9,8
15000030,7.40,7.75,9,-1,-1,-1,6.75,7,8.50
15000031,9.40,6.50,6,8.50,8,5.75,-1,-1,-1
15000032,8.40,6.75,10,-1,-1,-1,6,7.50,8.50
15000033,9.40,6.25,5.20,7.50,8.25,4.75,-1,-1,-1
15000034,8.80,5,4.60,6.50,7.25,4.50,-1,-1,-1
15000035,6.40,7.25,9.80,-1,-1,-1,5,7.25,8.50
15000036,9,6.25,6.60,4.75,8.50,9.50,-1,-1,-1
15000037,6,6.75,5,-1,-1,-1,9,9,9
15000038,7.80,6.25,4.40,7.25,6.50,4.50,-1,-1,-1
15000039,8,8,8.20,-1,-1,-1,5.50,6.50,6.25
15000040,7,7.75,6.40,-1,-1,-1,6,9.25,7.75
15000041,8.40,8.25,9,-1,-1,-1,5.75,6.50,7.50
15000042,9.40,6.50,8.60,8.75,6,4.25,-1,-1,-1
15000043,8,8,9.80,-1,-1,-1,5.75,6.75,8
15000044,5.60,8.25,4.40,-1,-1,-1,9.75,10,8.25
15000045,4.80,7.75,7.40,-1,-1,-1,9.50,9.75,8.50
15000046,7.80,7.75,7.40,-1,-1,-1,4.75,4.25,7.50
15000047,9,7.50,7.40,8.50,7.25,5,-1,-1,-1
15000048,9,5.50,7.20,9,8,4.25,-1,-1,-1
15000049,7.20,8,8.40,-1,-1,-1,4.75,6.50,8.25
15000050,6.80,7.75,9,-1,-1,-1,3.25,7.50,5.50
15000051,8.20,7,8.80,-1,-1,-1,4.25,7.75,7.25
15000052,8.40,7.50,9.40,-1,-1,-1,4.75,7,7.75
15000053,6.60,7.25,9.60,-1,-1,-1,4.75,7.50,7
15000054,7.40,7.25,8.60,-1,-1,-1,6.25,8.50,8
15000055,8.20,7.75,9.20,-1,-1,-1,4.25,8.50,7.75
15000056,5.80,7.25,6.80,-1,-1,-1,8.25,9.75,6
15000057,7.60,7,9.20,-1,-1,-1,5.75,9,7.75
15000058,8,8.25,4.60,-1,-1,-1,8.75,9.75,8.25
15000059,8,4.75,5,4,8.25,8.75,-1,-1,-1
15000060,8,5.50,8.60,6,2.75,2,-1,-1,-1
15000061,7.80,8,9.20,-1,-1,-1,4.50,8,8
15000062,8.60,5.50,3.60,8,7.25,5.75,-1,-1,-1
15000063,8.60,6,8,8.25,3.50,4.25,-1,-1,-1
15000064,9,8.75,4,-1,-1,-1,9,9.25,7.50
15000065,6.80,5.25,8.40,7.50,5.25,3.50,-1,-1,-1
15000066,9.40,6.25,8.60,8.50,8.25,5.50,-1,-1,-1
15000067,7.60,3.75,7.20,5.75,3.75,5,-1,-1,-1
15000068,6.80,4.75,8,5.50,3.25,3.75,-1,-1,-1
15000069,9.20,6.50,5.40,8.25,7.75,4.25,-1,-1,-1
15000070,9,6.50,6,4.75,8,8.75,-1,-1,-1
15000071,7.40,7.75,9.40,-1,-1,-1,6,7.50,8
15000072,7.80,5.50,5,5.25,7,9.25,-1,-1,-1
15000073,5.40,8.25,3.60,-1,-1,-1,9.50,9.75,7.75
15000074,8.40,8,9.40,-1,-1,-1,5.50,7.50,8.75
15000075,3.60,6.50,5.60,-1,-1,-1,9.75,8,8
15000076,5,8.25,7.60,-1,-1,-1,9.75,8.75,5.50
15000077,5.80,6.25,4.60,-1,-1,-1,9.25,9.50,9.50
15000078,8.80,6,4.60,8.50,7.75,4.50,-1,-1,-1
15000079,5,7.25,5.40,-1,-1,-1,7.75,8.75,7.75
15000080,7.20,6.25,8.80,5.75,4,6,-1,-1,-1
15000081,9.20,6.25,6,7.50,7.50,5,-1,-1,-1
15000082,8.60,7,9.20,-1,-1,-1,6,7,8.75
15000084,9,5.50,9.40,8.25,6,4.75,-1,-1,-1
15000085,8,7.25,9,-1,-1,-1,4.25,7.25,7.75
15000086,8,7.50,8.60,-1,-1,-1,5.25,6.25,7.25
15000087,7.80,6.50,8.20,-1,-1,-1,5,6,7.50
15000088,8,6,6.60,6.75,6,5.75,-1,-1,-1
15000089,9.60,5.50,6.40,8.75,8.50,5.75,-1,-1,-1
15000090,8.40,6.75,6.80,-1,-1,-1,6,6,8
15000091,8.60,4.75,6.60,7,7.25,3.75,-1,-1,-1
15000092,8.40,5.75,5.20,6.25,3.75,4,-1,-1,-1
15000093,9.20,5.75,9.80,8.50,3.75,5,-1,-1,-1
15000094,8.40,4.50,4.20,8.75,8.75,4.25,-1,-1,-1
