SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
59000001,8,5.50,4.40,7.25,6.25,4.75,-1,-1,-1
59000002,6.20,7,6.80,-1,-1,-1,3.50,5,8
59000003,1.80,3.50,-1,-1,-1,-1,2.75,4,-1
59000004,4.60,5.50,8.60,-1,-1,-1,5,6.75,7.75
59000005,9,3.75,5.20,5,6.25,7.25,-1,-1,-1
59000006,6.80,5,8.20,3.75,6.75,5.50,-1,-1,-1
59000007,6.20,6.75,3.60,-1,-1,-1,3.50,5,7.50
59000008,5.20,7.50,4.20,-1,-1,-1,7.75,9.75,9.25
59000009,5.40,5.50,-1,-1,-1,-1,4.25,5.25,-1
59000010,6.20,6.50,2.20,-1,-1,-1,3.25,6.50,6.50
59000011,6.60,7,4.60,6.50,6,4.25,-1,-1,-1
59000012,7.60,6,5.80,5.50,5.75,6.25,-1,-1,-1
59000013,6.80,5,3.20,3,5.75,6.50,-1,-1,-1
59000014,4.80,7.50,8,-1,-1,-1,3.25,6.25,5.75
59000015,6.40,6,4,5.25,5.75,2.50,-1,-1,-1
59000016,4.60,6.75,-1,5.50,3.50,4.25,-1,-1,-1
59000017,3.60,6.50,-1,-1,-1,-1,3.25,5.75,-1
59000018,7.60,5.75,5.40,7.25,6,3.50,-1,-1,-1
59000019,4.40,5.50,6.40,-1,-1,-1,5.25,8,7.75
59000020,6.60,6.25,7.80,6.50,4,5.50,-1,-1,-1
59000021,7,7.25,3.20,5.50,5.25,4.25,-1,-1,-1
59000022,5.40,5.50,-1,-1,-1,-1,4.75,-1,-1
59000023,4.40,6.50,-1,-1,-1,-1,4,4.25,-1
59000024,6.20,8.25,8.20,-1,-1,-1,8.75,7.50,8.25
59000025,5.80,5.50,4.60,5,4.75,5,-1,-1,-1
59000026,4.80,4.50,-1,-1,-1,-1,4.25,6,-1
59000027,7.60,6.25,9,7,5.50,4,-1,-1,-1
59000028,5.20,4.50,6.60,4.50,4.75,4.50,-1,-1,-1
59000029,5.40,6,-1,3.75,4,4,-1,-1,-1
59000030,4.60,4.25,2.20,-1,-1,-1,3.50,5.75,7
59000031,6.60,7.25,4.60,4.50,6.75,5.75,-1,-1,-1
59000032,8,6.75,6.60,6.75,6,3,-1,-1,-1
59000033,7.80,6,5,5.50,7.25,6.75,-1,-1,-1
59000034,8,5.50,7.80,7,5,5.25,-1,-1,-1
59000035,5.20,-1,-1,-1,3.50,4.75,-1,-1,-1
59000036,7,6,4.40,6.25,3.25,3.75,-1,-1,-1
59000037,7.20,8,9,-1,-1,-1,5,6.25,7.50
59000038,6.40,4.50,3.40,-1,-1,-1,4,6.75,7.75
59000039,3.40,3.50,2.80,-1,-1,-1,5.25,4,7.75
59000040,6.40,6.50,5.60,4.75,4,4.50,-1,-1,-1
59000041,3.20,5.75,3.20,-1,-1,-1,3.75,5.50,6.75
59000042,6.40,7.50,3.80,-1,-1,-1,4.75,7.25,7.75
59000043,8.80,6,5.20,7,5.25,2,-1,-1,-1
59000044,8.60,6,5.60,5.50,7,7.75,-1,-1,-1
59000045,8,7,7.60,-1,-1,-1,3.50,7.50,7
59000046,3,5,-1,-1,-1,-1,2.50,4.25,-1
59000047,8,3.50,5.40,6.75,4.75,2.50,-1,-1,-1
59000048,8.60,6.25,9,5,8,8.50,-1,-1,-1
59000049,7,4.25,2.80,-1,-1,-1,3.50,5.25,7.50
59000050,4.20,5,-1,4.50,3.75,2.75,-1,-1,-1
59000051,6.20,6,4,-1,-1,-1,4.50,6.75,8.25
59000052,3,5,-1,-1,-1,-1,2.75,5.50,-1
59000053,5.20,5,3,-1,-1,-1,3.75,6,7.25
59000054,7.80,4.50,6.40,6,6.75,8,-1,-1,-1
59000055,6.80,4.25,3.20,-1,-1,-1,4.25,6.75,8
59000056,5.60,6.75,3,6,4.75,4,-1,-1,-1
59000057,2.80,4.50,-1,-1,-1,-1,4,5.50,-1
59000058,7.80,6.50,4.80,7,7.25,3.25,-1,-1,-1
59000059,6.60,6,4.60,7.25,5.75,4.50,-1,-1,-1
59000060,6.60,6.25,2.60,-1,-1,-1,5,5.75,7.50
59000061,5.20,5,2,-1,-1,-1,3.25,6.25,7
59000062,4.60,7.25,5,-1,-1,-1,5.25,6,8.50
59000063,7.20,6.50,-1,-1,-1,-1,4.50,6.75,-1
59000064,8,5.50,5.60,7.50,7,5.75,-1,-1,-1
59000065,5,5,2.20,-1,-1,-1,3,5.25,6.50
59000066,2.60,4.50,-1,-1,-1,-1,3.50,4.25,-1
59000067,4,4,2.80,-1,-1,-1,3.25,6.50,8
59000068,6.80,6.50,3.20,4.75,6.25,4.75,-1,-1,-1
59000069,2.60,2,-1,-1,-1,-1,4.75,4,-1
59000070,5,6,3.20,4.25,4.75,4.75,-1,-1,-1
59000071,2.40,2.25,-1,-1,-1,-1,2.50,3,-1
