SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
42000001,6,6,-1,-1,-1,-1,8,-1,-1
42000002,6.60,5.66,8.60,6.50,6,5.25,-1,-1,-1
42000003,7,-1,-1,7,6.75,-1,-1,-1,-1
42000004,7.40,5.50,5.80,8.25,5.75,6.75,-1,-1,-1
42000005,8,6.75,7,5.25,8,5.75,-1,-1,-1
42000006,6.20,7,6,-1,-1,-1,4.25,7,8.25
42000007,5.60,7.50,6.60,-1,-1,-1,6,7.25,7.75
42000008,8.20,7,9,7.50,4.25,7,-1,-1,-1
42000009,8.40,7.25,7.80,8.25,7.50,6,-1,-1,-1
42000010,6,6.25,5.80,-1,-1,-1,4.50,6.75,7.75
42000011,7.40,7.50,-1,-1,-1,-1,8.25,-1,-1
42000012,7.40,6.50,5.20,6.25,6.50,5,-1,-1,-1
42000013,8.40,6.25,5.20,6.50,7.75,7,-1,-1,-1
42000014,8.80,6,5.40,6,7.25,8.50,-1,-1,-1
42000016,7,-1,-1,4.25,6.25,-1,-1,-1,-1
42000017,4,5,-1,-1,-1,-1,4.25,-1,-1
42000018,7,5,7,-1,-1,-1,6,7,9
42000019,7.60,5.25,5,6.75,6,6.75,-1,-1,-1
42000020,5.60,5.50,8.40,-1,-1,-1,4.75,7.50,8
42000021,5.80,6.25,4.80,-1,-1,-1,3.25,7.25,8.50
42000022,8.60,6.25,6.60,7.25,7.25,8.75,-1,-1,-1
42000023,3,3.75,-1,-1,-1,-1,-1,-1,-1
42000024,8,7,7.40,6.75,6.50,5.75,-1,-1,-1
42000025,7.80,-1,-1,-1,7,7,-1,-1,-1
42000026,6.80,5.50,5.80,6.75,4.50,4.75,-1,-1,-1
42000027,7.60,6.25,4.40,7.25,7.75,4.75,-1,-1,-1
42000028,8.20,6.75,-1,-1,-1,-1,8.75,-1,-1
42000029,5.20,6.75,5.80,-1,-1,-1,4.50,7.50,8.75
42000030,6.20,7,6.80,-1,-1,-1,5.75,7.25,8.25
42000031,6.60,6.25,4.20,-1,-1,-1,4,5.50,7
42000032,7,7,4,6.75,7.25,5,-1,-1,-1
42000033,2,-1,2.40,2.25,-1,-1,-1,-1,-1
42000034,7,8,6.60,6.50,6,5,-1,-1,-1
42000035,3.60,5,-1,-1,-1,-1,6.25,-1,-1
42000036,8,7,5.80,4.25,7.25,8,-1,-1,-1
42000037,7.40,5.50,6.40,6.75,6.50,6.25,-1,-1,-1
42000038,7.60,6.50,7.40,7.50,6.25,5.75,-1,-1,-1
42000039,7.80,-1,-1,8,6.75,-1,-1,-1,-1
42000040,7.20,5,5.40,6.50,7.50,7.25,-1,-1,-1
42000041,8.40,7,9.60,7.75,5.50,5.50,-1,-1,-1
42000042,7.40,7,8.60,5.75,7.25,4.50,-1,-1,-1
42000043,7.40,6.50,9.40,-1,-1,-1,5.25,7.50,9.50
42000044,6.60,7,5.20,-1,-1,-1,6.75,7,8.50
42000045,7.80,5.75,6.40,-1,-1,-1,4.75,6.50,9
42000046,6,5.75,3.80,5,6,4.25,-1,-1,-1
42000047,5.80,6.25,5.20,6,4.25,4,-1,-1,-1
42000048,4.40,6.25,3.60,-1,-1,-1,3.50,4.50,6.75
42000049,6.40,5.75,6.40,7,4.25,6.50,-1,-1,-1
42000050,6.40,6.50,4.60,-1,-1,-1,3.50,6.25,8
42000051,7.80,6.25,8.20,7.25,5.75,6.50,-1,-1,-1
42000052,7.20,5,6.80,5.75,3.75,5,-1,-1,-1
42000053,7,3.50,4.40,-1,-1,-1,2.25,5,6
42000054,5.20,-1,5.80,4,3.75,-1,-1,-1,-1
42000055,4.60,3.83,3.80,-1,-1,-1,3.50,5.50,7.75
42000056,8.60,-1,-1,-1,7.75,6.75,-1,-1,-1
42000057,3.60,4,-1,-1,-1,-1,6,-1,-1
42000058,7,7,7,6.50,6.25,5.50,-1,-1,-1
42000059,7.20,6.75,4.40,-1,-1,-1,5.50,6.25,9
42000060,8.20,6.25,8,7.25,8,5.50,-1,-1,-1
42000061,7.60,4.25,4.40,5.50,7.50,4.50,-1,-1,-1
42000062,8,7.50,-1,-1,-1,-1,9.50,-1,-1
42000063,6.80,5.92,6.20,-1,-1,-1,3.50,6.75,8
42000064,3,3.75,-1,-1,-1,-1,3,-1,-1
42000065,6,-1,5.20,3,-1,-1,-1,-1,-1
42000066,7.40,6.25,4.40,7.50,7.25,5.75,-1,-1,-1
42000067,7.80,7,5.20,7.50,7,6.25,-1,-1,-1
42000068,5.40,4.75,8.20,5.25,5,4.50,-1,-1,-1
42000069,6.40,6.25,3,-1,-1,-1,5.25,6.50,7.75
42000070,6.60,5,5.20,6,6.50,3.75,-1,-1,-1
42000071,5.60,5.50,4.80,-1,-1,-1,-1,-1,-1
42000072,5.20,4.75,4,5.25,4.75,6.25,-1,-1,-1
42000073,2.80,-1,-1,2.75,2,-1,-1,-1,-1
42000074,6,4.75,3.60,5,6.25,3.50,-1,-1,-1
42000075,5.80,5.25,6.20,-1,-1,-1,4.25,7.25,8.25
42000076,4.20,-1,-1,4,5.50,-1,-1,-1,-1
42000077,6.20,6.50,-1,-1,-1,-1,7.75,-1,-1
42000078,7.40,6.50,8,7.75,-1,-1,-1,-1,-1
42000079,4.40,5,-1,-1,-1,-1,4.25,-1,-1
42000080,6.40,6.25,-1,-1,-1,-1,8,-1,-1
42000081,6.20,7.25,4.80,-1,-1,-1,-1,-1,-1
42000082,-1,6.75,-1,-1,-1,-1,9.50,7.50,-1
42000083,6.60,5.25,4.40,6.25,6.50,5.50,-1,-1,-1
42000084,2,3,3.20,-1,-1,-1,4,4.75,7
42000085,3.40,5,-1,-1,-1,-1,5,-1,-1
42000086,6,7.25,-1,-1,-1,-1,8.50,-1,-1
42000087,8.20,5,5.20,7.75,6.75,4.75,-1,-1,-1
42000088,3.80,5.75,-1,-1,-1,-1,3.50,-1,-1
42000089,8,-1,-1,7,7,-1,-1,-1,-1
42000090,7.20,6.50,-1,-1,-1,-1,6.75,-1,-1
42000091,7.80,6.25,5.20,6.75,4.25,4.75,-1,-1,-1
42000092,5.40,4.75,2,-1,-1,-1,2.75,6,6.75
42000093,7,6.75,5.40,-1,-1,-1,6,-1,-1
42000094,8.60,6.75,7.80,8.25,7,6.75,-1,-1,-1
42000095,7.20,7,7.20,-1,-1,-1,5.50,7,9
42000096,7.40,5.25,5.60,5.75,5.75,5,-1,-1,-1
42000097,5.20,4.25,4.60,-1,-1,-1,4.25,6.25,7.50
42000098,6.20,5.25,4.80,5.75,5.50,6,-1,-1,-1
42000099,3.80,2.25,-1,-1,-1,-1,2.75,-1,-1
42000100,7.40,-1,-1,-1,6.75,6.50,-1,-1,-1
42000101,7.20,-1,-1,7,5.75,-1,-1,-1,-1
42000102,8.80,5.75,5.40,7.75,6.50,9,-1,-1,-1
42000103,7,5.75,6.80,6,7,5.25,-1,-1,-1
42000104,6,-1,-1,-1,4,4.25,-1,-1,-1
42000105,3.80,3.50,-1,-1,-1,-1,2.50,-1,-1
42000106,8.20,5.25,5.60,7.75,6.75,6,-1,-1,-1
42000107,7.20,5,8,6.25,5,4.50,-1,-1,-1
42000108,6.80,4,7,5.25,4.50,4.50,-1,-1,-1
42000109,8.40,-1,-1,6.25,6.25,-1,-1,-1,-1
42000110,3.20,3.75,-1,-1,-1,-1,5,-1,-1
42000111,6,6,4.80,6,7.50,5.75,-1,-1,-1
42000112,7,7.50,4.60,7.75,5.75,5.75,-1,-1,-1
42000113,5,4.50,3.60,-1,-1,-1,3.75,6.75,7.75
42000114,6.20,4.75,6,-1,-1,-1,6.75,7.50,8.75
42000115,6,-1,-1,-1,-1,-1,-1,-1,-1
42000116,5.40,6.50,5,-1,-1,-1,5.25,7.25,7.25
42000117,5.20,6.16,4.60,-1,-1,-1,3.75,6.25,8
42000118,6.80,6.75,7.40,7.25,5.50,5.50,-1,-1,-1
42000119,7,6.50,4,3.25,7.25,7.50,-1,-1,-1
42000120,2.80,4,-1,-1,-1,-1,4.50,-1,-1
42000121,5.60,6,4.20,5,5.75,4.75,-1,-1,-1
42000122,6.20,5,5.80,5.75,4,5.50,-1,-1,-1
42000123,8,7,8.60,7.25,6.25,5.75,-1,-1,-1
42000124,6.60,7,8.20,5.25,5.50,5.50,-1,-1,-1
42000125,7.40,5.50,8.60,6.25,4.75,6.50,-1,-1,-1
42000126,7.60,6,6,7.50,4.75,5.50,-1,-1,-1
42000127,5.20,6.50,7.60,-1,-1,-1,-1,-1,-1
42000128,6.20,5.75,6.20,-1,-1,-1,3.75,6.25,8
42000129,4,4.50,-1,-1,-1,-1,5,-1,-1
42000130,7.40,6.75,5.80,5.25,4.50,4.25,-1,-1,-1
42000131,7.60,6.50,5,5.25,5,6.25,-1,-1,-1
42000132,4.80,5,3.20,-1,-1,-1,5.25,7.50,9.50
42000133,2.20,3.25,-1,-1,-1,-1,4,-1,-1
42000134,6,4,3.40,-1,-1,-1,4,6.25,7.75
42000135,4.60,5,3,4.25,5.50,4.50,-1,-1,-1
42000136,7,6.16,9.40,7.25,4.75,6.50,-1,-1,-1
42000137,6.20,6.33,-1,-1,-1,-1,5.25,6.75,-1
42000138,8.20,3.75,7.20,6.50,4.75,5.25,-1,-1,-1
42000139,5.60,5.50,1.80,5.75,6,4.75,-1,-1,-1
42000141,3.40,6.50,3.80,-1,-1,-1,4.25,6.25,-1
42000142,7.40,6.50,7.60,7.25,7.50,7,-1,-1,-1
42000143,7.40,7,8,7,7,6.50,-1,-1,-1
42000144,6.20,4,6.60,-1,-1,-1,4.25,6.75,8
42000145,5.80,6,4.20,4.25,5,4.50,-1,-1,-1
42000146,7,7.25,9,8.50,7.75,6.25,-1,-1,-1
42000147,6.80,6.50,5.60,-1,-1,-1,6.50,7.25,9.25
42000148,3.40,4,-1,-1,-1,-1,4,-1,-1
42000149,7.60,-1,7.60,7.25,-1,-1,-1,-1,-1
42000150,8,7.25,-1,-1,-1,-1,8.25,-1,-1
42000151,6.40,-1,6,6.25,4,-1,-1,-1,-1
42000152,6.60,4.75,-1,-1,-1,-1,7.75,-1,-1
42000153,7.80,5.50,6.40,-1,-1,-1,-1,-1,-1
42000154,8,-1,-1,5.75,7.75,-1,-1,-1,-1
