SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
16000001,7.80,8.50,9.20,-1,-1,-1,5.75,6.50,7.25
16000002,9.40,8.25,9.40,-1,-1,-1,6.75,6.75,9.50
16000003,8.20,6.50,4.40,7.75,7.75,4.75,-1,-1,-1
16000004,7.80,7.50,3.80,6,7.75,8.50,-1,-1,-1
16000005,9.20,6,7.60,7.75,9,5.75,-1,-1,-1
16000006,8.40,8,6.20,8.75,7.75,4.50,-1,-1,-1
16000007,8.20,8,9.60,-1,-1,-1,7.50,7.25,9.75
16000008,8.40,6.25,8.80,7.75,2.75,2,-1,-1,-1
16000009,8,7.25,4.60,7.50,8.25,6.50,-1,-1,-1
16000010,8.40,8.50,8.80,-1,-1,-1,5.50,7,8.50
16000011,9.20,7,6.20,5,8.25,8,-1,-1,-1
16000012,8,8,9.40,-1,-1,-1,9.25,8.75,8.75
16000013,8.40,7.75,8.80,5.50,4,5,-1,-1,-1
16000014,8.60,8.75,-1,-1,-1,-1,7.75,8,9
16000015,8.80,7.25,8.40,-1,-1,-1,3,7,8
16000016,7.20,8.75,6.80,-1,-1,-1,6.75,8.75,9
16000017,9.20,6.50,6,8.50,6.50,5.50,-1,-1,-1
16000018,8.80,5,6.20,5.50,8,9.75,-1,-1,-1
16000019,8.20,7.50,9.80,-1,-1,-1,6.50,7,9
16000020,6.80,8.25,9.60,-1,-1,-1,6,7,7.50
16000021,5.60,7.50,7.80,-1,-1,-1,9,10,8.50
16000022,8.40,7,8.20,7.75,7.25,5.75,-1,-1,-1
16000023,8,7.75,5.80,4.50,7.25,9.25,-1,-1,-1
16000024,9,7.75,6.60,8.50,7,5.75,-1,-1,-1
16000025,8.40,9,9,-1,-1,-1,4.75,7.50,9.50
16000026,9,9,9.60,-1,-1,-1,6.75,7.25,9
16000027,9,7,7.60,8.25,6.50,4,-1,-1,-1
16000028,5.80,8,7.80,-1,-1,-1,6.75,7.75,9.50
16000029,8.20,8.25,7.20,-1,-1,-1,6.25,7,8.25
16000030,7.80,7.75,9.20,-1,-1,-1,5.25,8.25,9.25
16000031,7.40,8.25,9.40,-1,-1,-1,6.50,7,8.25
16000032,8.60,5.75,4.60,6,8,9.25,-1,-1,-1
16000033,9.40,6.25,3.80,3.25,7.25,9.50,-1,-1,-1
16000034,8.60,5.25,6.60,8.75,7.75,4.50,-1,-1,-1
16000035,8.60,6.25,5.80,8,8.50,5.75,-1,-1,-1
16000036,6.20,8,6.40,-1,-1,-1,5.25,6.25,7.75
16000037,8.20,6.75,5.80,7.75,7.75,4.50,-1,-1,-1
16000038,7.80,7.75,9.20,5,6,6,-1,-1,-1
16000039,8.60,8,9.40,-1,-1,-1,6.75,6.25,9.50
