SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
53000001,6.40,5,4.80,4.75,3.50,4.75,-1,-1,-1
53000002,6,4,6.20,3.75,4.50,4.50,-1,-1,-1
53000003,4.20,4.50,7.40,-1,-1,-1,4.75,6.75,7.25
53000004,4.60,5.50,4.20,-1,-1,-1,4.50,6.50,8.50
53000005,5,5.50,7.20,-1,-1,-1,3,6,6.50
53000006,6,5.75,3.80,5.25,6.50,5.50,-1,-1,-1
53000007,6.40,4.50,2.80,4.50,4,3,-1,-1,-1
53000008,5,6,3.40,-1,-1,-1,4,5.50,7
53000009,6,5.50,4.40,-1,-1,-1,5.25,6.50,8.25
53000010,6.60,6,4.20,4.75,5.75,4.50,-1,-1,-1
53000011,8,6.50,8.80,4.25,6.25,5,-1,-1,-1
53000012,7,6.50,9,6.50,5.50,4.50,-1,-1,-1
53000013,7.40,4,5.40,7.50,7,5.25,-1,-1,-1
53000014,8.20,6.50,7.40,6,8.25,8.50,-1,-1,-1
53000015,7.60,5.50,6,7.25,5.25,4.75,-1,-1,-1
53000016,4,5.50,5.40,3.75,3,5,-1,-1,-1
53000017,5.60,5.50,4.40,6,4,5.75,-1,-1,-1
53000018,8,8.75,7.20,7.25,4.50,4.25,-1,-1,-1
53000019,6,5,5.80,-1,-1,-1,3.50,7.50,8.25
53000020,6.60,6,6.40,-1,-1,-1,4.50,6.75,8.75
53000021,7,6.50,5,4.75,6.75,4.25,-1,-1,-1
53000022,6.20,5,4.80,4,4.50,4,-1,-1,-1
53000023,6.40,5,4.60,-1,-1,-1,2.75,6.25,6.50
53000024,6.40,4.50,3,4.25,5.75,4.25,-1,-1,-1
53000025,4.80,4.75,4,-1,-1,-1,4.25,5,4.75
53000026,6.20,4.12,4.40,2.75,3.75,2.75,-1,-1,-1
53000027,5.20,4.25,3.80,4.25,3.50,3,-1,-1,-1
53000028,5.40,4.25,2.20,-1,-1,-1,4.50,5.75,8
53000029,5.20,5.50,5.60,3.25,2.75,5.25,-1,-1,-1
53000030,6,4.50,4,5.50,4.75,5.75,-1,-1,-1
53000031,7.80,5.25,6.20,7,7,8,-1,-1,-1
53000032,8,5.50,9.40,7,6,5.25,-1,-1,-1
53000033,6.20,3.50,5,6.25,6,4,-1,-1,-1
53000034,8,5.50,5.80,7.25,6.75,5.75,-1,-1,-1
53000035,5.20,5,3.40,2.50,2,3,-1,-1,-1
53000036,5.80,4.50,4.20,-1,-1,-1,4.75,5.25,5.75
53000037,7,5,4.60,4.50,4.50,3.50,-1,-1,-1
53000038,4.80,5,5.60,3.50,3.50,4,-1,-1,-1
53000039,4.80,5,4,-1,-1,-1,2.75,3.50,5.75
53000040,5.40,5,4.40,2,4.50,4.75,-1,-1,-1
53000041,8,3.75,3.40,7,6,5.25,-1,-1,-1
53000042,7.20,4.75,5,4.50,6.75,4.50,-1,-1,-1
53000043,8.60,6.75,5.20,4.75,7,5.25,-1,-1,-1
53000044,6.20,3.25,6.20,5.75,7.75,4.50,-1,-1,-1
53000045,7.20,5.25,4.80,7.50,5.25,4.25,-1,-1,-1
53000046,3.20,5.25,3.60,-1,-1,-1,3.50,6,7.50
53000047,6.60,6,6.60,4,6.25,5,-1,-1,-1
53000048,8.20,4.92,8.20,7.75,8,4,-1,-1,-1
53000049,5.80,5.50,4.20,4,4.50,4.50,-1,-1,-1
53000050,6.80,6,4.40,3.25,6.75,6,-1,-1,-1
53000051,7,7.50,7.40,5.50,5.50,4.50,-1,-1,-1
53000052,6.40,7,5.80,4.50,4.75,4.25,-1,-1,-1
53000053,6.80,5.75,6.60,-1,-1,-1,4.75,6.25,8.75
53000054,3,5.50,3,-1,-1,-1,2.75,4,6.25
53000055,6,5,3.80,4.25,4.50,4.25,-1,-1,-1
53000056,5.80,5.50,4,6.75,4,3.50,-1,-1,-1
53000057,6,5.25,7,5.25,7.75,6.75,-1,-1,-1
53000058,7.20,4.50,3.60,6.25,5.50,5,-1,-1,-1
53000059,4.20,5,3.80,-1,-1,-1,2.75,6.50,6.75
53000060,7.40,5.25,5,4.75,4.75,4.25,-1,-1,-1
53000061,6,5.25,5,-1,-1,-1,4.50,7.25,9
53000062,5.20,6.25,5.40,4.50,4.25,2.75,-1,-1,-1
53000063,7.80,6.25,7.60,6,5.25,4.75,-1,-1,-1
53000064,3.80,5.25,3.20,-1,-1,-1,5.25,6,7.25
53000065,8.20,7,7.40,5.50,6.25,4,-1,-1,-1
53000066,8.40,6.50,8.20,6.25,7.50,5.50,-1,-1,-1
53000067,6.80,6,7.80,3.75,4.75,4.50,-1,-1,-1
53000068,5.80,5,4,3,1.75,3,-1,-1,-1
53000069,8,4.50,4.60,7,6,5,-1,-1,-1
53000070,1.80,5,2.20,-1,-1,-1,0.75,5,6
53000071,2.20,5.50,4.60,-1,-1,-1,5,6.25,8
53000072,7.40,5.25,7.60,4.25,6.75,5.75,-1,-1,-1
53000073,7.60,6.25,3,6.75,7,6.75,-1,-1,-1
53000074,6.80,6.25,5,5.50,5.50,4.50,-1,-1,-1
53000075,3.60,4.50,1.20,-1,-1,-1,1.75,5.25,6.25
53000076,6.20,4.75,3.60,6.50,7,5,-1,-1,-1
53000077,6,6,3.60,4.25,4.25,3.75,-1,-1,-1
53000078,4.20,4.50,3.40,-1,-1,-1,4,4.25,6.25
53000079,8,5.25,7.20,8,6.25,7,-1,-1,-1
53000080,5.20,5.50,5,-1,-1,-1,3.50,4.75,7.25
53000081,3,4.50,3.20,-1,-1,-1,3.50,5.75,7.25
53000082,8,5.50,5.20,7,6.50,5.50,-1,-1,-1
53000083,7.20,5.50,5,5.50,6,4.25,-1,-1,-1
53000084,7.40,3.50,4.40,4.25,8,5.75,-1,-1,-1
53000085,8,6.50,7,5,7,3.75,-1,-1,-1
53000086,7.60,3,7.60,7.25,5.75,3,-1,-1,-1
53000087,4.60,5.50,6.80,2.75,5,3.50,-1,-1,-1
53000088,4.40,5,3.20,-1,-1,-1,6.50,5.25,8.75
53000089,4.20,4.50,3.80,-1,-1,-1,4.75,5.75,8
53000090,4,5.25,5.40,-1,-1,-1,3,5.75,5.75
53000091,6.80,4.50,4.80,6,3.75,4,-1,-1,-1
53000092,6,5.25,3,4.75,5,5,-1,-1,-1
53000093,6,5.50,5,5,4.25,3.50,-1,-1,-1
53000094,8,5,5,7,8.50,4.25,-1,-1,-1
53000095,5.40,7,4,4.75,3.50,4,-1,-1,-1
53000096,4.20,5.25,4.80,-1,-1,-1,2.50,7,6
53000097,6.60,7,6.20,4.50,5,4.75,-1,-1,-1
53000098,5.40,5,2.80,3.50,4,5.25,-1,-1,-1
53000099,5.20,5,3.20,3.50,3.50,4.50,-1,-1,-1
53000100,6.20,4,4.40,5,3.50,3.75,-1,-1,-1
53000101,7.60,5,5.60,6.25,6.50,7.75,-1,-1,-1
53000102,4.80,4.75,3,-1,-1,-1,4.50,4.75,7
53000103,5.60,6,4.80,4,4.25,4,-1,-1,-1
53000104,6,6.25,2.80,3.50,3.50,3.75,-1,-1,-1
