SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
30000001,4,4.92,-1,-1,-1,-1,2.75,5,-1
30000002,6.20,7.75,5,-1,-1,-1,6.75,6.75,8.75
30000003,7.60,8,4.40,-1,-1,-1,5.25,8.50,9
30000004,4.60,6,4.60,-1,-1,-1,4,6.50,7.75
30000005,6,4.50,2.20,4.75,4.75,2.25,-1,-1,-1
30000006,6.20,5.25,3.20,2.50,2.25,5.25,4.25,6.75,7.25
30000007,4.60,5.25,2.60,-1,-1,-1,3,4,6
30000008,7,7.75,8,-1,-1,-1,4.50,6.75,7.50
30000009,3.80,6,3.40,-1,-1,-1,3,6.75,7.75
30000010,6.20,4.75,2.60,3.50,5,6.50,-1,-1,-1
30000011,6,7.50,5.60,-1,-1,-1,5.25,7.25,7
30000012,4.80,4,4.60,-1,-1,-1,4.25,4.75,6
30000013,3.20,5,2.40,-1,-1,-1,2.25,5,5.50
30000014,3,5.50,-1,-1,-1,-1,2.25,5.25,-1
30000015,7,7,5.40,-1,-1,-1,4,7.25,9.25
30000016,4.80,7,2.60,-1,-1,-1,2.50,6,7.25
30000017,4.40,6,-1,-1,-1,-1,5,6.75,-1
30000018,2.80,6,2.40,-1,-1,-1,3.50,3.50,6.75
30000019,4.80,7,2.20,-1,-1,-1,3.50,6,5.50
30000020,5.20,8,3.40,-1,-1,-1,4.50,7.25,7.50
30000021,7.20,8,6.60,-1,-1,-1,6.25,8,8
30000022,7.80,6.08,4.80,2.75,7.75,6,-1,-1,-1
30000023,4.60,5.75,3.20,-1,-1,-1,3.75,6,8.75
30000024,6.80,6.75,4.80,3.25,6.25,4.75,-1,-1,-1
30000025,6.80,7,4.40,-1,-1,-1,5,6,7.25
30000026,7.60,7.25,5.60,6.50,6.25,7.25,-1,-1,-1
30000027,5.40,7,2.80,-1,-1,-1,2.50,5.50,6.50
30000028,2.80,5.25,2,-1,-1,-1,4.50,5.75,4.75
30000029,5.80,5.25,5,-1,-1,-1,2.25,6.25,8.25
30000030,6.60,8,5.60,-1,-1,-1,5,7.25,7.25
30000031,8.20,6.75,4,7.50,7.25,5.25,-1,-1,-1
30000032,8,5.50,2.20,7.50,8,4.25,-1,-1,-1
30000033,3.20,6.25,-1,-1,-1,-1,6.50,7.25,-1
30000034,4.60,6,3.20,-1,-1,-1,3.75,6,7
30000035,7.20,8,7.40,4.75,5.50,5,-1,-1,-1
30000036,5,8.25,3.60,-1,-1,-1,6.75,8,6.75
30000037,2.60,3.50,-1,-1,-1,-1,2.50,5,-1
30000038,4.80,6.50,3,-1,-1,-1,3.50,5,6.25
30000039,5,7.50,5,-1,-1,-1,7.75,9.25,8.25
30000040,2.20,4,-1,-1,-1,-1,3.50,4.25,-1
30000041,6.60,7.50,8.40,-1,-1,-1,6,7,7.75
30000042,6.40,6.75,3.20,-1,-1,-1,4.75,6.25,8.25
30000043,4.40,7.25,3.20,-1,-1,-1,4.50,5.25,6
30000044,8.40,7,3.80,7.25,4.75,5,-1,-1,-1
30000045,7.40,7.50,7,6.75,6,6.25,-1,-1,-1
30000046,8.40,7,3.80,5.75,8.25,7.75,-1,-1,-1
30000047,6.40,6.25,4.20,-1,-1,-1,5,7.25,8.75
30000048,7.40,5.50,4,-1,-1,-1,4,7.50,8
30000049,6.20,6,6,-1,-1,-1,5.75,6.50,8.25
30000050,3.60,4.75,-1,-1,-1,-1,4.25,4.75,-1
30000051,4.80,5.75,3,-1,-1,-1,4.50,5.75,5
30000052,3.80,6.25,3.80,-1,-1,-1,2.75,6.25,7.50
30000053,3.80,4.75,-1,-1,-1,-1,3.75,5.75,-1
30000054,6.40,6.92,7.80,-1,-1,-1,4.75,6.50,7
30000055,7.20,8,8,-1,-1,-1,5,7,8.25
30000056,3.60,5,4,-1,-1,-1,4.50,4.50,7.50
30000057,7.80,6.25,3,7.50,5.50,3.75,-1,-1,-1
30000058,4.40,4.66,-1,-1,-1,-1,5.50,8.25,-1
30000059,4.80,5.50,3,-1,-1,-1,3.50,7,7
30000060,5.60,6.50,3,-1,-1,-1,5,8.50,6.50
30000061,2.80,6.75,2.20,-1,-1,-1,2.75,5,5.50
30000062,6.40,3.50,4,-1,-1,-1,4,5.75,6.50
30000063,5,3.50,-1,-1,-1,-1,4.75,5.25,-1
30000064,7,6.50,6,-1,-1,-1,4.25,6.25,6.75
