SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
08000001,4.80,8.25,5.20,-1,-1,-1,8.75,8.50,9.25
08000002,5,4.75,2.40,-1,-1,-1,4.25,6.75,8.25
08000003,7.40,7,4.20,7,7,4.50,-1,-1,-1
08000004,6.80,7.75,4.80,3.75,4.50,5,-1,-1,-1
08000005,5,5.25,2.40,-1,-1,-1,3,6,5.25
08000006,5.60,3.50,2.60,3.75,3.75,2.75,-1,-1,-1
08000007,5.40,6.75,4.60,-1,-1,-1,5.50,7.50,8.25
08000008,7,5.25,3.80,6.50,7,4.75,-1,-1,-1
08000009,4.20,6.25,2.80,-1,-1,-1,4.50,5.25,8
08000010,4.80,3.75,4.60,-1,-1,-1,5,7,9.75
08000011,6.20,5.75,7.20,5.50,4.75,5.75,-1,-1,-1
08000012,5.20,5,3.60,-1,-1,-1,3.50,5.50,6.50
08000013,2.40,3,2.40,-1,-1,-1,4,3.25,5.75
08000014,5.20,5,3.80,-1,-1,-1,3.50,5.50,8
08000015,5.60,6,3.40,-1,-1,-1,3.75,5.50,8.50
08000016,4.60,6.75,3.20,-1,-1,-1,4.25,7,8.25
08000017,3.40,5.25,2,-1,-1,-1,4.75,5.25,8.50
08000018,7.60,7.25,5.80,4.75,5.25,6,-1,-1,-1
08000019,6,5.25,3.20,-1,-1,-1,4,6.25,8.50
08000020,3.80,4,2.80,-1,-1,-1,2.50,5.75,5
08000021,7,6.50,3.80,3.50,4.25,5.25,-1,-1,-1
08000022,8.20,6.50,3.80,6.75,5.75,5.25,-1,-1,-1
08000023,7.60,7.75,6.20,-1,-1,-1,4.75,7.25,9
08000024,7.40,5.50,4,5.25,8,5.75,-1,-1,-1
08000025,4.60,6.25,2,-1,-1,-1,3.25,6.25,6.25
08000026,6,5,2.60,4.25,4.75,5,-1,-1,-1
08000027,4.60,5.25,3.40,-1,-1,-1,7,8.50,9.25
08000028,6.40,6,3.40,-1,-1,-1,4.75,8,9
08000029,6.20,7.25,2.80,-1,-1,-1,6.75,6.75,9
08000030,6.20,7,3.60,-1,-1,-1,3.75,7,9.25
08000031,4.20,4.50,2.20,-1,-1,-1,3.25,8.50,8
08000032,6,5,4.20,-1,-1,-1,5.75,8.50,9.75
08000033,7.60,4.25,4.40,6.75,7.25,4.75,-1,-1,-1
08000034,4.20,5.25,3.80,-1,-1,-1,3,6.50,6.25
08000035,5.40,5,3,-1,-1,-1,3.75,7,7
08000036,4.40,5,3.80,-1,-1,-1,4,5.75,7.25
08000037,4,5,3.40,-1,-1,-1,3.75,6.25,7
08000038,6.40,5.50,2.40,-1,-1,-1,4.75,6,9
08000039,5.60,4,3,-1,-1,-1,4.50,6.50,9
08000040,3.80,4.25,1.80,-1,-1,-1,3,3,7.50
08000041,6.40,7.75,5.20,3,5.50,5.25,-1,-1,-1
08000042,6.40,5,3.40,-1,-1,-1,6.50,7.50,8.50
08000043,7.60,6.25,3.20,6.50,7,5.50,-1,-1,-1
08000044,7.40,5.50,3.60,5.75,3.25,5,-1,-1,-1
08000045,5.20,4,2.20,-1,-1,-1,2.75,4.25,9
08000046,3.80,4.25,3.40,-1,-1,-1,3,4.75,7.25
08000047,2.60,4,4,-1,-1,-1,3.50,4.50,6
08000048,2.80,4.25,1.80,-1,-1,-1,3,4,6.50
08000049,8.20,5,2.60,6.50,5.25,3.75,-1,-1,-1
08000050,7,5.25,3.80,-1,-1,-1,5.25,7.25,9.50
08000051,6.60,3.75,3.40,-1,-1,-1,6.75,7.25,8.75
08000052,7.20,5.75,2.40,-1,-1,-1,5,7.25,8
08000053,5,4.25,2.40,-1,-1,-1,3.75,5.25,6
08000054,5.20,5.50,2.40,-1,-1,-1,4,5,8.25
08000055,4.80,5.50,2.40,-1,-1,-1,3,6,6.25
08000056,6.20,5,2.80,4.75,4,5.25,-1,-1,-1
