SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
61000001,5.20,5,3.60,-1,-1,-1,4.25,7,8.75
61000002,7.40,8.50,4.40,5.50,5,6.75,-1,-1,-1
61000003,2.80,7.50,4.20,-1,-1,-1,3.25,4.50,7
61000004,5.60,6.50,4,-1,-1,-1,4.50,6.50,9
61000005,4.40,6,3.20,4,1.25,4.50,-1,-1,-1
61000006,7.40,6,4.60,4.75,6.50,5.75,-1,-1,-1
61000007,5.20,7,5.20,-1,-1,-1,4.75,6.75,9.75
61000008,4.20,6,4.20,4.75,4,3,-1,-1,-1
61000009,8.20,8.25,5.60,7,6,5.75,-1,-1,-1
61000010,5,6.50,4.20,-1,-1,-1,4.50,6.50,7.75
61000011,3.20,5,1.80,-1,-1,-1,3.75,4.75,7.25
61000012,5,6.50,4.80,-1,-1,-1,4.75,7.75,7.75
61000013,5,6,2.80,-1,-1,-1,4.50,6.75,8.75
61000014,7.60,7,7.20,7.50,6.50,5.50,-1,-1,-1
61000015,7.20,6.75,7,7.25,7.25,6,-1,-1,-1
61000016,8,6,4.60,6.25,8,7.25,-1,-1,-1
61000017,6.40,4.50,4.40,6.25,4.25,4.50,-1,-1,-1
61000018,4.80,5,2.60,-1,-1,-1,4,4.75,6.75
61000019,6.80,6.50,4.60,3.50,5.25,5.50,-1,-1,-1
61000020,6.80,6,5.40,7.25,4.25,6,-1,-1,-1
61000021,5.20,5,2.60,-1,-1,-1,3.50,6.75,7.25
61000022,3.20,4,2.40,-1,-1,-1,2.50,4.75,7.50
61000023,4.40,4.50,3.60,-1,-1,-1,4,5.50,5.50
61000024,2.40,4,2.80,-1,-1,-1,3.25,6,6
61000025,3.60,4.75,2.60,-1,-1,-1,3,4.75,6
61000026,7,7.25,4.60,4,4.50,5.50,-1,-1,-1
61000027,9.20,6,5,5.75,8,7.25,-1,-1,-1
61000028,4.40,6,2.60,4,2.75,3,-1,-1,-1
