SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
31000001,1.60,3,2.80,-1,-1,-1,4,5,5.50
31000002,7,5.25,3.60,6.25,5.25,4,-1,-1,-1
31000003,5.80,6.50,4,-1,-1,-1,8,9,7.25
31000004,4.20,5.50,2.40,-1,-1,-1,7,6,8
31000005,4.60,2.50,2.60,-1,-1,-1,4,5,6
31000006,3.20,2.50,3.20,-1,-1,-1,2.25,5,5
31000007,7.20,5.50,4,5.75,7,4,-1,-1,-1
31000008,4.20,3.50,1.80,-1,-1,-1,3.25,4.50,5.50
31000009,3.40,1.25,-1,-1,-1,-1,2.25,5.25,-1
31000010,4.40,4.50,-1,-1,-1,-1,4.25,8.75,-1
31000011,4.80,4.75,2.20,-1,-1,-1,3.25,5.50,6.50
31000012,2.40,3.50,2,-1,-1,-1,3.75,5.25,-1
31000013,4,3.50,3.80,-1,-1,-1,5.50,5.75,6.75
31000014,5.40,5.25,2.60,-1,-1,-1,3,6.25,6.75
31000015,3.40,3.75,1.20,-1,-1,-1,5.75,5,6
31000016,5.20,3.50,4.20,5,3.50,5,-1,-1,-1
31000017,5.60,5.50,4.40,-1,-1,-1,3.75,5.50,6.75
31000018,5,5.50,3.20,-1,-1,-1,6,6.75,8
31000019,5.40,3.75,2,-1,-1,-1,3.25,5.25,6
31000020,2.60,2.50,1.80,-1,-1,-1,3,4.50,5.25
31000021,4,4.75,2.40,-1,-1,-1,2.25,5.75,7.25
31000022,2.40,6,2.60,2,3,3.75,-1,-1,-1
31000023,1,2,1.80,-1,-1,-1,2.75,-1,-1
31000024,5.40,5.75,3.80,-1,-1,-1,4.50,6.25,7.25
31000025,3,4.75,3.60,-1,-1,-1,4.25,5.75,5.75
31000026,5,4.25,2.80,-1,-1,-1,3.75,5.75,8
31000027,4.40,4.50,2.20,-1,-1,-1,4.50,6.50,6.25
31000028,5.40,5.50,4,-1,-1,-1,5.50,7,6.75
31000029,2.40,6,1.60,-1,-1,-1,5.50,5.75,7.25
31000030,2.60,5.25,-1,-1,-1,-1,3,6.25,-1
31000031,4,4.50,3.60,-1,-1,-1,5,6,7.25
31000032,5.80,7.50,6.40,-1,-1,-1,6.50,5.75,8.25
31000033,5,4.50,3,-1,-1,-1,6.75,7.50,8
31000034,5.80,5.50,3.40,-1,-1,-1,5,6.25,7.75
31000035,4,4.50,2.40,-1,-1,-1,3.50,5,5
31000036,3,1.25,-1,-1,-1,-1,4.50,5,-1
31000037,4.20,5,5,-1,-1,-1,7.75,6,7.75
31000038,2,2,4.20,-1,-1,-1,5,5.25,5.50
31000039,6,5.50,3.40,-1,-1,-1,6,7.50,8.50
31000040,4.60,4.50,3.40,-1,-1,-1,2.75,5.75,7.75
31000041,4,5.50,3.80,-1,-1,-1,4.50,7,7
31000042,4.20,4.50,3.80,-1,-1,-1,4.25,6.50,8
31000043,2.20,3.50,2.80,-1,-1,-1,3.50,3,5.25
31000044,2.60,2.50,3.20,-1,-1,-1,2.75,4.25,4
31000045,4.80,4,3,2.50,3.25,3.25,-1,-1,-1
31000046,2.40,4,3.40,-1,-1,-1,2.50,4.50,3.75
