SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
24000001,6.20,7,6.40,5.75,5.75,4,-1,-1,-1
24000002,8.20,8.25,9.40,-1,-1,-1,6.75,6.75,9.25
24000003,9.40,6.50,8.60,7,9.25,8.25,-1,-1,-1
24000004,8.60,7,7.40,8.75,8,5.75,-1,-1,-1
24000005,7.60,8.75,4.40,-1,-1,-1,9.25,9.25,8.75
24000006,6.60,8.25,5.80,-1,-1,-1,5.25,7.50,7
24000007,7,7.25,7.20,6.75,2.75,6.25,-1,-1,-1
24000008,7.40,6,9.20,8.75,5.50,5.75,-1,-1,-1
24000009,7.40,7.50,8.40,7.25,4.25,3.50,-1,-1,-1
24000010,8.40,8.75,8.40,-1,-1,-1,4.50,7,8.50
24000011,8.80,7,5.20,7.50,7,4.25,-1,-1,-1
24000012,7.20,8.25,7.40,-1,-1,-1,5.25,7.75,7.50
24000013,6.80,7,7.40,8.25,3,4.25,-1,-1,-1
24000014,8,7,4.80,6.50,7.50,7.50,-1,-1,-1
24000015,7.60,6.75,8.20,7.75,7.25,6.25,-1,-1,-1
24000016,8,6,7.60,8.25,8,5,-1,-1,-1
24000017,8,7.50,7.60,-1,-1,-1,6,6.25,8.25
24000018,8.60,5.75,7,8.75,7.75,4,-1,-1,-1
24000019,4.80,8,7.40,-1,-1,-1,3.50,3.25,7.75
24000020,8.20,6.25,8,9,4.50,5,-1,-1,-1
24000021,9.40,8,8.80,-1,-1,-1,5.75,7.50,8
24000022,8.20,7.50,5.40,6.75,7.75,5.50,-1,-1,-1
24000023,8.60,7.75,9.20,-1,-1,-1,6.50,8,8.50
24000024,7.80,6.50,3,6.50,8.50,4.25,-1,-1,-1
24000025,8.20,6.25,6.60,8,8,5.50,-1,-1,-1
24000026,6.80,8.75,9,-1,-1,-1,5.25,8.50,8
24000027,8.40,7.75,9,-1,-1,-1,3.75,7.25,8.75
24000028,7.80,7.25,7.20,8.25,7.50,4.75,-1,-1,-1
24000029,7.20,7.25,8,6.75,7.75,4.50,-1,-1,-1
24000030,8.80,8,4.60,5.50,7.25,8.25,-1,-1,-1
24000031,6.40,8,7.60,-1,-1,-1,5.25,7.50,8.50
24000032,7.60,7.75,4.20,-1,-1,-1,5.50,8.50,7.75
24000033,7.60,8,9.20,-1,-1,-1,4.75,7.25,8.25
24000034,6.20,-1,-1,3.50,5.50,5.50,-1,-1,-1
24000035,7.40,5.75,6.40,7.25,5.50,5.25,-1,-1,-1
24000036,7.60,7.50,9.60,-1,-1,-1,3,6.50,7.50
24000037,7.20,6.50,6.40,-1,-1,-1,4.75,5.75,8.25
24000038,9,6,8.20,7.75,8,7.25,-1,-1,-1
24000039,8,5.75,5.80,8.50,8.50,4.25,-1,-1,-1
24000040,8.80,7.25,5.80,7.75,6.25,5.75,-1,-1,-1
24000041,8.20,8.75,9.40,-1,-1,-1,4.75,7,9.50
24000042,6.60,8.75,8.80,-1,-1,-1,5.75,6.50,8
24000043,8.40,7.25,7.40,8.25,7.50,4.50,-1,-1,-1
24000044,8,6.25,7.40,6.25,7,4.75,-1,-1,-1
24000045,9.20,8.25,9.40,7,6.25,5.50,-1,-1,-1
24000046,8.40,8.75,9.40,-1,-1,-1,7.25,6.75,9
24000047,8.80,8,9.40,-1,-1,-1,6,7.50,7.50
24000048,8,7.75,5.60,8.50,7.50,6.50,-1,-1,-1
24000049,8,6,5.80,7,8.75,4.25,-1,-1,-1
24000050,9.20,6.25,4,8.75,8,6.25,-1,-1,-1
24000051,6.80,7.50,4.80,3.25,6.50,6.50,-1,-1,-1
24000052,8,6.75,6.60,9,7,5,-1,-1,-1
24000053,8.60,7.25,9,9.25,6.50,4.50,-1,-1,-1
24000054,7.40,8,8.20,-1,-1,-1,6,6.25,8.50
24000055,8.40,8.25,8,-1,-1,-1,5.75,7,8.75
24000056,9.60,7.25,8.80,9,5.75,5.50,-1,-1,-1
24000057,7,8,5.60,-1,-1,-1,8,9.75,9
24000058,7.80,8.25,3.20,-1,-1,-1,9.75,9.25,9
24000059,6.80,7,4.40,-1,-1,-1,9.25,8.50,7.75
24000060,7.80,5.75,4,6.50,6.75,3.50,-1,-1,-1
24000061,7.40,5.75,4.40,7.50,7.50,5.75,-1,-1,-1
24000062,9.20,5.25,6.80,7.50,7.75,4.25,-1,-1,-1
24000063,8.80,8.75,8.40,-1,-1,-1,5,7.75,8.25
24000064,9.60,8.50,9.40,6.75,5.50,6,-1,-1,-1
24000065,9.20,6,9,9.25,8.75,5.25,-1,-1,-1
24000066,8.40,6.25,4.60,5.50,7.25,6.75,-1,-1,-1
24000067,9.60,7,9.40,9,8,8,-1,-1,-1
24000068,7.40,8.25,9.40,-1,-1,-1,5.75,9,9
24000069,8.40,7.75,9.60,-1,-1,-1,4,8,7.75
24000070,6.20,8.25,6.60,7.50,6.50,5.75,-1,-1,-1
24000071,9,6,8.60,9.25,4.75,4,-1,-1,-1
24000072,7.80,5.75,8.20,7,7.75,6.25,-1,-1,-1
24000073,8.40,7.25,7.80,-1,-1,-1,5.25,7.75,10
24000074,9.20,7.25,8,8.50,8.75,9,-1,-1,-1
24000075,7.40,6,5.80,7.50,4,3.75,-1,-1,-1
24000076,8.20,5.50,8,7.25,4.50,4.50,-1,-1,-1
24000077,8,6.25,8.40,8.25,4.75,3.25,5.50,7.75,7
24000078,8.60,7,8.40,8,4,2.50,5.75,6.75,7.25
24000079,7.60,7.75,7.80,-1,-1,-1,6.75,7.25,8.25
24000080,9,5.50,4.60,8.50,7.50,4,-1,-1,-1
24000081,8.80,7.25,9.60,8,4,5.25,7.75,7.50,8.75
24000082,6.40,8,3.80,-1,-1,-1,9,6.50,7.75
24000083,8.60,5.50,7.60,8.25,8.50,5.50,-1,-1,-1
24000084,8.20,8,6.60,8,7.75,6,-1,-1,-1
24000085,5.80,8.25,4.80,-1,-1,-1,5.75,8.50,8.25
24000086,7.60,7.75,8.60,-1,-1,-1,4.25,5.50,8.25
24000087,4.60,8.50,8.40,-1,-1,-1,3.25,5.75,9
