SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
57000001,7,6.75,8.60,-1,-1,-1,5.50,5,8.50
57000002,4.20,2.50,3.20,-1,-1,-1,3.75,5,6.75
57000003,7.80,5.25,6.80,4.75,7.75,8,-1,-1,-1
57000004,6.60,7.25,6,4.75,4.75,6,-1,-1,-1
57000005,7.80,6.75,6.80,-1,-1,-1,3.75,6.75,8
57000006,8.60,4.50,8.40,9,3.25,4.75,-1,-1,-1
57000007,7.40,6,7.20,-1,-1,-1,7.50,7,8
57000008,4.80,5.50,3.20,-1,-1,-1,5.50,5.75,7.75
57000009,6.80,6.50,7.40,8,4.25,6,-1,-1,-1
57000010,3,4.25,2.40,-1,-1,-1,2.25,4.25,6
57000011,5.80,-1,-1,-1,4.75,4.75,-1,-1,-1
57000012,5.20,6.50,3.40,-1,-1,-1,4.50,6.75,8.25
57000013,6.40,6,7.80,5,7.50,6,-1,-1,-1
57000014,8.20,5.75,3.60,4.75,8.50,5.75,-1,-1,-1
57000015,6.40,5.75,3.40,-1,-1,-1,4.25,5,5.75
57000016,5.60,7,3.20,-1,-1,-1,5,7.50,7.75
57000017,6.40,6.50,4.80,-1,-1,-1,5,7.75,7.25
57000018,8.40,5.75,5.40,5,8,7.75,-1,-1,-1
57000019,7.60,6.25,7,4.50,8,8.50,-1,-1,-1
57000020,6.20,5.33,4.20,6,5.50,4.75,-1,-1,-1
57000021,7.20,7.25,6.20,5.50,6,6.25,-1,-1,-1
57000022,6.80,6.25,6,4,6.25,6.75,-1,-1,-1
57000023,5,5.75,5.40,5.25,4.75,4.75,-1,-1,-1
57000024,8.60,6.25,8.20,7,7,5.75,-1,-1,-1
57000025,8,7.25,6.40,6.25,4,4,-1,-1,-1
57000026,8,6.25,9.20,4,7.25,6.25,-1,-1,-1
57000027,6,5.50,5.20,-1,-1,-1,5,7.75,8.50
57000028,5.80,6.25,5.60,3.75,6.75,5,-1,-1,-1
57000029,7.60,7.25,4.80,5,6.50,6.75,-1,-1,-1
57000030,8.60,8.50,9.60,-1,-1,-1,4.75,7.75,8.25
57000031,5.80,-1,-1,-1,5.75,5.25,-1,-1,-1
57000032,4,5,3.20,-1,-1,-1,4.75,5.50,7.50
57000033,7.20,6,3.80,-1,-1,-1,4.75,7.50,7
57000034,8.20,7.50,6,6.50,5.50,4,-1,-1,-1
57000035,8,6.08,5.60,6.25,5.50,5.75,-1,-1,-1
57000036,7.60,7,7.60,-1,-1,-1,6.50,6.75,9
57000037,5.60,6.50,4.60,-1,-1,-1,7.75,7.50,8.50
57000038,6.20,5,5.20,4.75,6,5,-1,-1,-1
57000039,8.20,6,5.20,5.75,6.75,8,-1,-1,-1
57000040,9,6,6.60,7.75,6.25,4.50,-1,-1,-1
57000041,6.40,4.50,4.60,5.75,3.75,5.25,-1,-1,-1
57000042,4,5,2.60,-1,-1,-1,3.50,4.75,8.50
57000043,7.40,7.25,6.60,6.75,4.75,4.25,-1,-1,-1
57000044,6.60,5.50,4.80,-1,-1,-1,6.25,7,7.75
57000045,2.40,5,2.20,-1,-1,-1,2.25,6.25,6.75
57000046,7.80,4.75,6.80,2.25,8,6.75,-1,-1,-1
57000047,3.80,5.08,1.80,-1,-1,-1,4.75,6,6.50
57000048,7.20,5.25,4.80,5.25,5.25,5,-1,-1,-1
57000049,9,6.25,8.20,8.50,5.50,7,-1,-1,-1
57000050,5.20,3,2.60,3.25,2.75,3.75,-1,-1,-1
57000051,8.80,5.25,8.60,5.50,8,7.50,-1,-1,-1
57000052,6.40,6.50,4,6.50,5.50,5.50,-1,-1,-1
57000053,8.40,7.25,7.80,-1,-1,-1,5.75,6,8.50
57000054,5.60,7.50,6.60,-1,-1,-1,7.25,6.75,7
57000055,5.60,5.58,4.60,-1,-1,-1,4.75,7,6.75
57000056,6.60,5.50,4.20,-1,-1,-1,4,7.25,7.75
57000057,6.60,5.25,3.20,-1,-1,-1,4.25,6.50,9.25
57000058,5.40,5.50,3,-1,-1,-1,3,8,9.75
57000059,8,5.75,4,7.25,7,4.25,-1,-1,-1
57000060,7.40,7.25,5,6.75,5.50,3.50,-1,-1,-1
57000061,5.20,5.25,4.80,4.75,4.50,6.25,-1,-1,-1
57000062,7.40,5,2.20,-1,-1,-1,6.75,7,7
57000063,8.60,7.25,8.80,8,5.50,6.25,-1,-1,-1
57000064,4.80,6,3.60,-1,-1,-1,5.75,6,9.25
57000065,6.60,6,2.80,-1,-1,-1,5.75,8.25,8.50
57000066,7.60,7,8.20,-1,-1,-1,6.75,7,8.75
57000067,6.20,7,6.80,6.75,6.25,6.25,-1,-1,-1
57000068,5.80,4,5.20,6.25,5.75,5,-1,-1,-1
57000069,7.20,5.75,6.80,5,7.50,4.75,-1,-1,-1
57000070,8.40,5.50,6.40,7.50,5.25,4.25,-1,-1,-1
57000071,8,5.50,7.60,7.50,7.25,3.25,-1,-1,-1
57000072,1.80,4.75,3,-1,-1,-1,2,5.25,7.50
57000073,6.80,8,9.60,-1,-1,-1,6,7.25,9
57000074,8.20,6.50,7.40,6.25,7.50,6.75,-1,-1,-1
57000075,8.60,5.50,7.40,4,8,8,-1,-1,-1
57000076,4.80,6.75,5.40,-1,-1,-1,8.25,7.75,8
57000077,8.40,6.25,5.80,5.75,7.50,4,-1,-1,-1
57000078,2.60,3.25,2,-1,-1,-1,4,5.25,7.25
57000079,5,4.50,4.20,-1,-1,-1,5,6,8
57000080,7.40,4.75,-1,6.75,6.75,5,-1,-1,-1
57000081,6.40,6.50,3.80,-1,-1,-1,6,6.25,9
57000082,3.80,6,3.60,-1,-1,-1,3.25,7,6.50
