SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
19000001,7,5,3,5.75,5.25,4.25,-1,-1,-1
19000002,7.40,6.75,5.80,7.25,6.75,4.25,-1,-1,-1
19000003,3.20,1.75,-1,-1,-1,-1,3.25,3.75,-1
19000004,4.20,2.50,2.80,-1,-1,-1,2.50,5.75,7.25
19000005,5.60,8.50,6.20,-1,-1,-1,8.50,8.75,7.25
19000006,8.20,6.25,7.40,8,8,4.25,-1,-1,-1
19000007,3,2.75,-1,-1,-1,-1,4,5,-1
19000008,8.40,8.25,9.20,-1,-1,-1,4.25,6,6.75
19000009,8.40,7.25,9,-1,-1,-1,3.75,6,7.50
19000010,6.40,8.25,8.60,-1,-1,-1,5.25,6.75,8.50
19000011,8,-1,-1,3,7.25,8.50,-1,-1,-1
19000012,4.20,8,4.60,-1,-1,-1,7.75,8,8.25
19000013,8.40,8.50,8.80,-1,-1,-1,3.75,6.25,8
19000014,2.40,2.75,-1,-1,-1,-1,3.25,4.50,-1
19000015,4.20,5.25,3,-1,-1,-1,2.50,6,7.75
19000016,6.60,6.50,6,-1,-1,-1,4.50,5.50,5.75
19000017,4,8,3.80,-1,-1,-1,8.75,8.25,8
19000018,4.20,4.75,3.20,-1,-1,-1,3.25,5.50,6.25
19000019,3.20,0.75,-1,-1,-1,-1,2.25,4.25,-1
19000020,2,2.50,-1,-1,-1,-1,3.50,4.25,-1
19000021,3.20,8.25,4.80,-1,-1,-1,7.25,6.75,8.25
19000022,5.80,6.75,3.80,-1,-1,-1,5.25,6,7.25
19000023,5.80,5.50,5,-1,-1,-1,3.50,5.75,5.25
19000024,7.80,4.50,4.40,6.75,5,5.25,-1,-1,-1
19000025,5.20,6,4,-1,-1,-1,5.25,7.50,8.75
19000026,6,3.75,5.40,-1,-1,-1,4.25,6,7.50
19000027,2.40,1.75,-1,-1,-1,-1,1.75,3.50,-1
19000028,7.80,8.50,8.60,-1,-1,-1,4,7.25,6.50
19000029,6.20,3.75,3.60,-1,-1,-1,3,6.50,7.25
19000030,6.80,8.25,8.40,-1,-1,-1,4.50,6.75,8.75
19000031,6.40,3.50,3,-1,-1,-1,3,4,6.50
19000032,7.40,8.50,9.20,-1,-1,-1,9.75,9,9.75
19000033,4.40,5.25,3.20,-1,-1,-1,4.25,6.50,5.75
19000034,4.60,4.75,2.60,-1,-1,-1,3.75,4.50,6
19000035,8,-1,-1,3,7,7.50,-1,-1,-1
19000036,5.80,6,3.20,-1,-1,-1,5.75,7.50,9
19000037,5,5,5.60,3.50,4.50,4.75,-1,-1,-1
19000038,3.60,5,2.60,-1,-1,-1,3.25,5,7.25
19000039,2,1.50,-1,-1,-1,-1,2.50,4.25,-1
19000040,7.60,5.50,7.80,2,7.75,3.75,-1,-1,-1
19000041,4,3.25,3,-1,-1,-1,4,5.75,5.25
19000042,2.40,1.75,-1,-1,-1,-1,3.25,5.50,-1
19000043,3,5,2.60,-1,-1,-1,3.50,4.75,7
19000044,5.40,7.50,6.40,-1,-1,-1,9,9,8.50
19000045,5.60,4.50,2.60,-1,-1,-1,5.25,5.75,7.75
19000046,8.80,6.75,7,7.75,9,3,-1,-1,-1
19000047,2.40,2.75,-1,-1,-1,-1,3.50,5.75,-1
19000048,6.60,5.75,3,-1,-1,-1,7.75,7,6.75
19000049,2.60,2,-1,-1,-1,-1,5,6.25,-1
19000050,4.80,4.25,3.40,-1,-1,-1,5.75,6.50,5.75
19000051,8,8.50,8.20,-1,-1,-1,5,8.25,7.25
19000052,2.60,2.75,3,-1,-1,-1,2.50,4.75,3.75
