SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
21000001,7,7.50,9,-1,-1,-1,5,8.25,8
21000002,7.80,4.75,3.80,6.75,6.25,4.75,-1,-1,-1
21000003,6,6.25,3,3.75,5.50,5.25,-1,-1,-1
21000004,8,8,7.80,-1,-1,-1,4.75,7.25,8.75
21000005,8.20,7.50,8.80,-1,-1,-1,5.75,6.50,8.25
21000006,6.20,6.50,9.40,-1,-1,-1,2.50,7.50,7.25
21000007,6,5.75,3.80,-1,-1,-1,5.25,6.25,9
21000008,7.20,7,5,-1,-1,-1,4.25,6,8.75
21000009,7.80,6.75,7.60,-1,-1,-1,5.25,7.50,8
21000010,6.60,4.75,3,-1,-1,-1,5.50,8,8
21000011,6,5.50,3.60,3.75,5.25,4.75,3.75,8,7.25
21000012,7.80,7.25,7,6.50,4.25,2,-1,-1,-1
21000013,8.20,7.50,9.20,-1,-1,-1,4.25,5.50,6.75
21000014,7.20,6.25,6.80,-1,-1,-1,7.50,8.25,8.50
21000015,3.40,3.50,2.80,-1,-1,-1,3.75,5.75,6
21000016,6.20,6.25,3.20,-1,-1,-1,3.75,6.25,8
21000017,9,4.50,7.80,8.25,7.25,4.50,-1,-1,-1
21000018,6.80,5,6.80,3.50,4.25,4.50,-1,-1,-1
21000019,7.80,7.50,5.60,-1,-1,-1,3.75,6.50,7
21000020,7.40,3.50,4.80,-1,-1,-1,5,6.75,8
21000021,6.20,7,5.40,-1,-1,-1,3.50,4.75,7.25
21000022,5.20,6.25,2.60,-1,-1,-1,3.75,6.50,8
21000023,6.40,8,6.40,-1,-1,-1,4.50,4,6.50
21000024,6.60,7.25,6.40,-1,-1,-1,5.50,7.50,9.50
21000025,6,6.50,3,-1,-1,-1,5.50,7,8
21000026,7.80,7.50,4.60,7,6.25,4.50,-1,-1,-1
21000027,8.40,7.50,6.60,3.25,7.75,4,-1,-1,-1
21000028,8,5,6.60,6.75,3.50,2.25,-1,-1,-1
21000029,8,6.25,6.60,-1,-1,-1,3.50,6,7.25
21000030,7.80,6.75,3.80,6.75,6.25,4.50,-1,-1,-1
21000031,6.80,7.25,7.60,-1,-1,-1,3.75,6.25,8.25
21000032,6.80,7.75,7,-1,-1,-1,3.75,6.75,8
21000033,4.40,6.25,3,3.75,3,3.25,5.25,7,8.25
21000034,8.20,5.75,9,7.50,3.75,5,-1,-1,-1
21000035,7.40,5.75,3.40,6.25,5.75,4.75,-1,-1,-1
21000036,7.80,7.25,7.60,-1,-1,-1,2.50,5.50,6.25
21000037,8.20,7,7.80,6.75,4.75,6,-1,-1,-1
21000038,7,7.25,5.80,4.25,4.25,4,-1,-1,-1
21000039,4.20,6.75,3.20,-1,-1,-1,4,5,7.25
21000040,8.20,8,8.80,-1,-1,-1,4.75,7.25,8.25
