SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
04000001,6,7,5,-1,-1,-1,4.50,7.75,8.75
04000002,6.60,3.50,6,5.50,4,4.75,-1,-1,-1
04000003,7,5.25,5.60,-1,-1,-1,4.25,7.25,7.75
04000004,5.20,5.25,7,-1,-1,-1,5.75,8.25,9
04000005,6.60,4,6.20,5.75,5.25,5.50,-1,-1,-1
04000006,7,5.75,6.20,-1,-1,-1,4.25,7,7.50
04000007,7.80,3.75,5,7,7.50,4.25,-1,-1,-1
04000008,8.40,4.75,7.60,7.25,5,4.75,-1,-1,-1
04000009,6.80,6.25,5.80,-1,-1,-1,4.75,6.25,7
04000010,3.40,3,1.80,-1,-1,-1,3,5,6.50
04000011,5.60,3.50,6.40,-1,-1,-1,3.50,5.75,8.75
04000012,4,4.75,2.20,-1,-1,-1,3,5.25,6.50
04000013,5,6.75,7.80,-1,-1,-1,3.25,6,7.50
04000014,4.20,4,7.20,2.50,5.50,1.75,-1,-1,-1
04000015,6.40,5.50,4.60,-1,-1,-1,3.50,6.25,8.75
04000016,5.40,3.25,4.20,-1,-1,-1,4.75,5,6.50
04000017,5.40,4,5.20,-1,-1,-1,3.25,5.50,5.25
04000018,6.80,5.50,5.20,-1,-1,-1,3.25,6.25,7.75
04000019,5.60,3.75,2.60,-1,-1,-1,5,7.25,8.50
04000020,2.20,4.25,2.80,-1,-1,-1,3.50,5.25,6.25
04000021,6,4,2,5.75,5.75,3.75,-1,-1,-1
04000022,7.20,5.50,5,-1,-1,-1,2.50,5.75,6.50
04000023,6.40,4,4.60,4.75,4.50,3.25,-1,-1,-1
04000024,7.40,4.50,5.40,2.25,6.50,6.25,-1,-1,-1
04000025,7.80,6,2.80,3.25,7,6.50,-1,-1,-1
04000026,5.80,5.50,4.40,4.75,6.25,2.75,-1,-1,-1
04000027,7,4.50,3,4.50,7.50,6.25,-1,-1,-1
04000028,6.20,5,3.60,-1,-1,-1,6.25,7.50,8.50
04000029,5.80,5,3.80,-1,-1,-1,4.25,6.75,6
04000030,6,4.50,3.60,-1,-1,-1,3,6,7.75
04000031,8,8,8,-1,-1,-1,4.75,7,8
04000032,6.60,6.25,7.80,-1,-1,-1,6,7.50,8.25
04000033,7.40,3.75,3,6.25,7.25,3.50,-1,-1,-1
04000034,5.40,1.50,2.40,-1,-1,-1,3.50,5.75,5.25
04000035,5.60,4.25,5.40,-1,-1,-1,3,5.25,6.75
04000036,5,4.50,2.80,-1,-1,-1,3.25,5.25,7.75
04000037,4.80,5.25,2.80,-1,-1,-1,5.25,6.25,7.50
04000038,5.40,4,3.20,4,3.50,4,-1,-1,-1
04000039,8,5,6.60,7.50,7.25,6.50,-1,-1,-1
04000040,4.40,3,3.60,-1,-1,-1,3.25,5.75,6.50
04000041,6,4.25,6.20,-1,-1,-1,5,6,7.25
04000042,6.40,5,4.80,-1,-1,-1,2.25,6.50,6.50
04000043,7.60,3.50,3.20,5.50,5.50,5,-1,-1,-1
04000044,5.80,3.50,2.40,-1,-1,-1,3,4,5.75
04000045,5.40,3.50,3,5.25,4,4.25,2.50,4.25,7.50
04000046,4.40,4.50,2.40,-1,-1,-1,2.75,5,6.50
04000047,5.80,4,2.60,-1,-1,-1,4.75,5.25,8.50
04000048,5.40,5.50,3.60,-1,-1,-1,6.25,8.25,7.50
04000049,5.80,5,4,5.50,6.50,6,-1,-1,-1
04000050,4.80,4.50,3,-1,-1,-1,3.50,5.50,6.25
04000051,5.20,3.75,2.60,-1,-1,-1,3.50,6.75,8
04000053,4.20,5,5.20,-1,-1,-1,5,6.50,6.75
04000054,3.80,5.25,3,-1,-1,-1,4,4.50,6.25
04000055,6.40,5.75,5.60,-1,-1,-1,5.50,7.75,7.50
04000056,6.40,4.50,3.60,-1,-1,-1,3,5.50,7.75
04000057,6.40,4,2.80,-1,-1,-1,5,7.75,8.25
04000058,7.80,3.75,6,4.25,5,3.25,-1,-1,-1
04000059,5.80,5,3.20,-1,-1,-1,3.75,5.75,8.50
04000060,8.60,5.75,7.60,6.75,8.25,4.75,-1,-1,-1
04000061,5.20,4.25,2.60,3.50,4,5,3,4.25,7.50
04000062,6,4.50,2.60,4.50,2.25,3.25,-1,-1,-1
04000063,4.20,4.75,3.60,-1,-1,-1,3.50,5.50,6.25
04000064,6.60,4.25,4.40,7.50,5.75,3.75,-1,-1,-1
04000065,8.60,5,5.40,7.25,7.25,4.50,-1,-1,-1
04000066,6.40,4,5,4,4.50,4,-1,-1,-1
04000067,7.20,5,3.60,-1,-1,-1,5,6.75,8
04000068,6.20,4.50,6.60,-1,-1,-1,5.50,7,8.75
04000069,7.20,6.50,6.40,-1,-1,-1,3.50,6.50,7
04000070,5.40,2.25,2,-1,-1,-1,3.50,6.75,9
04000071,5.60,3.50,3,5,3.75,1.50,-1,-1,-1
04000072,5,3.25,3.20,-1,-1,-1,2,4.75,6
04000073,8,4.25,3.80,3.50,5.25,2.75,-1,-1,-1
04000074,6.40,4.75,4.40,4.25,2.50,2.75,-1,-1,-1
04000075,6.60,5.25,6.20,-1,-1,-1,3.25,5,6
04000076,6,3,3,3.50,3.75,3,3.75,5,6.75
04000077,2.80,3,3,-1,-1,-1,2.50,5.50,5.50
04000078,3.20,3,2.40,-1,-1,-1,2.75,6.75,5.50
04000079,5.80,3.75,4.80,7,2.75,4.25,-1,-1,-1
04000080,7.40,3.25,5,6,7.25,2.50,-1,-1,-1
04000081,6.40,5,6,7.50,5.25,3.75,-1,-1,-1
04000082,6.20,4.75,7,5,6.50,4.75,-1,-1,-1
04000083,7,5.50,5.60,-1,-1,-1,2.50,5,6
04000084,4.60,4,2.40,-1,-1,-1,4,4.75,6.25
04000085,5,5,2.20,-1,-1,-1,4.25,7,8.25
04000086,8.20,4.25,6.60,3.50,6.75,7,-1,-1,-1
04000087,6.80,6.50,7.60,-1,-1,-1,3.50,5.50,8.25
04000088,6.20,5.50,3.60,-1,-1,-1,3.25,6.25,6
04000089,6.60,7,6.40,-1,-1,-1,3.25,6,7.75
04000090,8.20,5.50,3.40,5.75,6.75,6,-1,-1,-1
04000091,4.80,4.25,3.20,-1,-1,-1,2.25,5,6.75
04000092,1.80,2,3.40,-1,-1,-1,3,7.50,5.50
04000093,7,2.75,3.20,5.25,4.50,2.25,-1,-1,-1
04000094,3.60,3.75,3.60,-1,-1,-1,3.25,5.75,8.25
04000095,5.80,4.50,2.60,-1,-1,-1,4,6.50,7.25
04000096,8.80,5,5.80,4.25,7,5.50,-1,-1,-1
04000097,3,3,2.60,-1,-1,-1,4.50,5.50,8.25
04000098,7.40,4.50,8,8.25,3.50,4,-1,-1,-1
04000099,7.80,3.50,6.20,6.25,3.50,3,-1,-1,-1
04000100,5.60,5,4,-1,-1,-1,2.75,4.75,8.50
04000101,6.60,2.50,4,2.75,3.75,5,-1,-1,-1
04000102,6.20,4,1,4.50,2.75,4,-1,-1,-1
04000103,4,2.75,2.40,-1,-1,-1,2.75,5.50,5.50
04000104,7.40,4,6.80,6.75,5.25,5,-1,-1,-1
04000105,4.20,2.75,2.60,-1,-1,-1,2.25,4.75,7.50
04000106,7.20,4.75,6.60,5.25,7.75,5,-1,-1,-1
04000107,6.60,4.75,7.80,-1,-1,-1,5.75,8,7.50
04000108,6.60,5.50,3.80,-1,-1,-1,6.25,7.75,8.50
04000109,7.20,5.25,4.20,6,7.25,6.75,-1,-1,-1
04000110,7.40,4.75,3.80,5.50,8.25,4.50,-1,-1,-1
04000111,5.60,4.75,2.60,-1,-1,-1,7.75,7.25,8.50
04000112,6.60,4.75,2.80,5.75,5.50,3.75,-1,-1,-1
04000113,7.40,6,6.60,8.25,4.75,5,-1,-1,-1
04000114,6.20,3.25,4.20,-1,-1,-1,2,5.25,6.50
04000115,6.80,3.50,3.20,3.50,3.75,4.50,-1,-1,-1
04000116,3.80,4.50,3.40,-1,-1,-1,2.75,5,8.75
04000117,5.20,7.25,8.20,-1,-1,-1,3.25,6.75,7.75
04000118,4.60,2.75,7,3.50,4.50,1.50,-1,-1,-1
04000119,8,7.25,7.20,-1,-1,-1,5.25,7.25,6.75
04000120,4.40,5,2.60,-1,-1,-1,3,6,8
04000121,8,6.50,3,-1,-1,-1,5.50,5.50,8.25
04000122,7.60,6.25,5.40,6.25,5.50,4.75,-1,-1,-1
04000123,5.60,5.75,6,-1,-1,-1,4,5.25,7.50
04000124,6.40,5.50,4.20,6,6.75,4.50,-1,-1,-1
04000125,5.60,5.25,5,-1,-1,-1,6.25,7.75,9
04000126,5.80,4.75,4.20,3.25,4.75,4.25,-1,-1,-1
04000127,7.60,7.50,6,-1,-1,-1,8,7.75,9.25
04000128,4.20,4.50,2.60,-1,-1,-1,5,6,8
04000129,5,4,3.60,-1,-1,-1,3.25,6.75,4.75
04000130,6.80,5.75,5.80,8,7.50,3.25,-1,-1,-1
04000131,6.80,4.25,4.40,5.25,5.50,5.50,-1,-1,-1
04000132,4.20,5.25,3.60,-1,-1,-1,3,4.75,5.25
04000133,8.20,3.75,3.40,7.50,8.50,3.25,-1,-1,-1
04000134,6.60,5,6,-1,-1,-1,3.25,5.75,8
04000135,4.60,5.50,2.60,4,5.25,3,-1,-1,-1
04000136,7,4.50,2.80,5.75,7.50,3.75,-1,-1,-1
04000137,7.80,5,3.60,7.25,5.75,4.50,-1,-1,-1
04000138,7,4.50,2.80,4,4.50,3.50,-1,-1,-1
04000139,3.80,4.25,1.80,2,2,3,1.50,5.75,5
04000140,8,4,6.40,-1,-1,-1,3.25,6,7.75
04000141,4.20,5.75,2.60,-1,-1,-1,4.25,7.25,8.50
04000142,6.40,4.25,3.60,-1,-1,-1,6.50,6,7.50
04000143,7.40,3.75,4.60,5.75,6.25,6,2.75,6.75,7.75
04000144,6.80,5.50,2.80,-1,-1,-1,2,4.50,7.50
04000145,6.80,6.75,4.60,-1,-1,-1,3,5,7.75
04000146,6.80,5.25,5.20,4.50,3.50,3.75,-1,-1,-1
04000147,7.40,4.50,8.60,7.75,3.50,4.50,-1,-1,-1
04000148,6.80,6.25,6.40,6.50,6,5,-1,-1,-1
04000149,5.60,6,5.20,-1,-1,-1,4,6.50,7.25
04000150,5.40,4,5.20,4.50,5.25,3.50,-1,-1,-1
04000151,7,5.50,5,-1,-1,-1,3.50,7,6.50
04000152,7.80,5,5.80,9,7.25,4.75,-1,-1,-1
04000153,5,6.75,5.60,-1,-1,-1,2.25,5.75,8.75
04000154,4.60,4.50,2.80,4.25,2.75,4.50,-1,-1,-1
04000155,5.60,4,5.80,6,6,4,-1,-1,-1
04000156,5.60,5.50,3.40,5,2.50,3,-1,-1,-1
04000157,7.60,6.25,5.80,-1,-1,-1,3.25,5.25,7.50
04000158,8.20,4.50,5.60,6,5.25,4.50,-1,-1,-1
04000159,6.40,4.25,4.20,4,5.75,4,-1,-1,-1
04000160,6.60,3.50,3.80,7,4.25,4,6.75,7,7.50
04000161,6,5,7.40,-1,-1,-1,4.75,5,6.75
04000162,6,4,5.20,3.50,6.75,3.75,-1,-1,-1
04000163,6,6,3.20,6.25,6.25,4,-1,-1,-1
04000164,4.40,4,4.40,-1,-1,-1,4,6.75,7
04000165,3.80,5.50,2.60,3.25,3,2.50,-1,-1,-1
04000166,5.40,4,3.60,2.75,4.75,5.75,-1,-1,-1
04000167,2.20,4,3.60,-1,-1,-1,3.25,4.25,3.25
04000168,7.20,6,7,6.75,3.75,4.25,-1,-1,-1
04000169,7.20,7,4.80,-1,-1,-1,4.50,6.25,8.25
04000170,6.20,5,3.40,-1,-1,-1,4.50,4.75,7.25
04000171,5.40,5,3.80,-1,-1,-1,4.25,6.25,6.75
