SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
49010500,6.0,8.0,6.0,-1,-1,-1,7.75,7.0,8.5,-1,7.75
49010501,7.4,8.5,5.6,6.0,7.25,5.25,-1,-1,-1,6.17,-1
49010502,8.2,6.5,5.0,7.25,8.5,3.5,-1,-1,-1,6.42,-1
49010503,6.2,6.75,4.8,5.25,5.25,3.25,7.5,6.25,9.25,4.58,7.67
49010504,7.2,7.0,3.2,6.0,8.0,8.0,-1,-1,-1,7.33,-1
49010505,7.0,7.58,6.4,6.0,7.0,5.5,-1,-1,-1,6.17,-1
49010506,6.6,7.75,6.6,3.75,5.25,7.5,4.75,8.5,8.25,5.5,7.17
49010507,4.2,6.75,4.0,4.5,3.75,4.0,-1,-1,-1,4.08,-1
49010508,6.4,7.0,4.6,5.5,6.75,5.0,-1,-1,-1,5.75,-1
49010509,7.4,7.75,5.2,6.5,7.25,5.5,-1,-1,-1,6.42,-1
49010510,3.4,8.0,5.0,4.25,4.0,3.75,4.25,7.25,9.25,4.0,6.92
49010511,7.2,6.75,7.2,6.25,6.75,6.0,-1,-1,-1,6.33,-1
49010512,6.2,4.25,4.4,5.25,5.25,4.0,-1,-1,-1,4.83,-1
49010513,5.8,6.5,5.8,6.0,5.5,4.25,-1,-1,-1,5.25,-1
49010514,4.6,6.25,4.4,4.25,4.5,5.5,4.0,5.5,7.75,4.75,5.75
49010515,4.8,5.25,3.8,3.25,3.25,3.5,-1,-1,-1,3.33,-1
49010516,6.6,6.25,8.6,6.25,3.5,5.0,-1,-1,-1,4.92,-1
49010517,4.4,6.25,3.6,3.25,3.5,3.75,5.0,7.25,8.0,3.5,6.75
49010518,8.0,7.5,6.4,6.0,7.0,6.5,-1,-1,-1,6.5,-1
49010519,5.4,7.5,3.8,5.25,6.25,4.25,4.25,5.5,8.25,5.25,6.0
49010520,6.2,7.5,5.0,5.75,4.25,4.25,-1,-1,-1,4.75,-1
49010521,7.6,6.5,7.2,5.5,6.5,8.75,4.5,8.5,8.75,6.92,7.25
49010522,5.6,7.66,4.6,4.5,5.75,5.0,-1,-1,-1,5.08,-1
49010523,4.6,7.33,6.8,2.75,3.0,4.0,-1,-1,-1,3.25,-1
49010524,4.2,7.0,3.0,4.0,3.0,6.25,2.25,4.0,4.5,4.42,3.58
49010525,5.8,6.25,4.0,5.0,7.0,3.5,-1,-1,-1,5.17,-1
49010526,7.8,8.0,5.2,6.5,8.0,4.5,-1,-1,-1,6.33,-1
49010527,6.4,6.75,5.6,6.0,6.0,5.25,-1,-1,-1,5.75,-1
49010528,4.6,6.0,-1,2.75,2.75,4.5,6.0,4.25,-1,3.33,-1
49010529,8.6,6.0,4.6,4.25,7.25,7.5,-1,-1,-1,6.33,-1
49010530,6.4,5.25,4.6,5.25,7.25,8.0,4.25,5.75,8.5,6.83,6.17
49010531,4.6,5.25,2.8,-1,-1,-1,4.5,3.75,7.75,-1,5.33
49010532,7.0,6.25,4.8,6.0,6.25,5.0,-1,-1,-1,5.75,-1
49010533,7.4,7.75,4.6,4.25,4.5,4.5,4.5,8.0,8.25,4.42,6.92
49010534,7.8,8.0,5.6,6.5,7.75,5.5,-1,-1,-1,6.58,-1
49010535,6.8,7.25,4.8,5.75,6.75,6.25,4.0,5.75,7.5,6.25,5.75
49010536,4.0,5.25,5.4,4.25,2.75,3.75,5.0,5.5,8.0,3.58,6.17
49010537,7.8,4.5,5.4,7.0,8.25,7.75,5.0,7.0,8.0,7.67,6.67
49010539,7.8,7.5,3.4,4.0,7.5,7.5,-1,-1,-1,6.33,-1
