SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
08000226,4.8,6.0,2.0,3.5,2.75,3.25,-1,-1,-1,3.17,-1
08000227,4.2,5.25,3.6,-1,-1,-1,6.25,7.75,8.25,-1,7.42
08000228,8.4,6.0,4.2,4.0,7.5,8.75,-1,-1,-1,6.75,-1
08000229,5.2,5.75,4.4,3.25,5.5,4.0,-1,-1,-1,4.25,-1
08000230,5.4,6.0,2.4,4.5,4.5,4.25,3.0,5.75,8.25,4.42,5.67
08000231,5.0,5.0,-1,4.0,3.5,4.0,-1,-1,-1,3.83,-1
08000232,5.0,3.75,3.0,-1,-1,-1,3.25,7.25,9.0,-1,6.5
08000233,3.0,5.25,3.2,3.5,3.75,4.25,-1,-1,-1,3.83,-1
08000234,3.0,4.5,2.6,-1,-1,-1,3.75,5.75,7.0,-1,5.5
08000235,8.2,3.75,4.0,6.0,7.5,3.75,-1,-1,-1,5.75,-1
08000236,7.4,4.0,4.8,5.5,5.5,7.5,-1,-1,-1,6.17,-1
08000237,4.6,4.75,2.8,4.25,3.75,5.0,-1,-1,-1,4.33,-1
08000238,3.4,3.75,3.2,-1,-1,-1,4.5,5.5,6.25,-1,5.42
08000239,3.6,4.5,2.0,-1,-1,-1,3.0,7.75,7.25,-1,6.0
08000240,3.2,5.5,1.8,-1,-1,-1,4.75,6.75,8.5,-1,6.67
08000241,4.2,7.0,5.6,3.75,5.75,5.0,4.25,7.25,8.25,4.83,6.58
08000242,5.2,5.25,3.6,-1,-1,-1,4.0,7.75,8.75,-1,6.83
08000243,4.4,5.0,-1,2.5,4.25,4.0,6.75,7.0,9.0,3.58,7.58
08000244,5.6,5.5,1.6,5.0,5.25,4.5,4.5,6.0,6.75,4.92,5.75
08000245,4.8,6.0,3.2,-1,-1,-1,7.5,8.75,8.75,-1,8.33
08000246,7.0,6.0,4.4,5.75,6.0,5.5,-1,-1,-1,5.75,-1
08000247,4.2,6.0,2.4,-1,-1,-1,4.25,8.5,7.75,-1,6.83
08000248,6.2,6.25,3.8,5.0,4.5,5.0,-1,-1,-1,4.83,-1
08000249,4.0,4.25,4.6,-1,-1,-1,4.5,5.75,7.25,-1,5.83
08000250,5.8,6.75,3.8,5.75,6.25,4.75,-1,-1,-1,5.58,-1
08000251,4.0,7.0,4.6,4.5,4.75,4.5,-1,-1,-1,4.58,-1
08000252,2.6,3.75,3.2,-1,-1,-1,4.0,4.5,9.0,-1,5.83
08000253,5.0,5.25,3.8,-1,-1,-1,4.25,6.0,8.25,-1,6.17
08000254,8.2,6.0,7.6,6.5,8.75,7.75,-1,-1,-1,7.67,-1
08000255,8.8,5.75,5.8,8.75,9.25,5.75,-1,-1,-1,7.92,-1
08000256,4.8,6.0,2.6,-1,-1,-1,7.0,6.75,8.25,-1,7.33
08000257,2.6,4.75,3.0,-1,-1,-1,3.5,4.75,7.75,-1,5.33
08000258,3.6,6.0,2.6,-1,-1,-1,3.75,5.75,8.75,-1,6.08
08000259,3.8,5.5,4.0,-1,-1,-1,4.5,6.25,8.5,-1,6.42
08000260,6.2,6.0,5.4,-1,-1,-1,5.25,6.75,8.5,-1,6.83
08000261,4.2,5.25,3.6,-1,-1,-1,4.5,7.75,8.75,-1,7.0
08000262,3.8,5.25,2.8,-1,-1,-1,5.25,5.5,7.25,-1,6.0
08000263,8.2,7.75,6.4,5.25,4.5,5.0,-1,-1,-1,4.92,-1
08000264,7.8,5.5,5.0,4.75,6.0,8.75,-1,-1,-1,6.5,-1
08000265,6.8,5.5,3.6,-1,-1,-1,6.5,8.25,9.75,-1,8.17
08000266,7.0,6.25,5.4,4.75,8.25,8.0,-1,-1,-1,7.0,-1
08000267,3.4,5.5,3.8,-1,-1,-1,3.0,4.25,7.0,-1,4.75
08000268,5.2,8.0,4.2,-1,-1,-1,5.75,6.75,9.0,-1,7.17
08000269,6.4,6.25,2.8,5.25,5.25,4.0,-1,-1,-1,4.83,-1
08000270,2.6,4.0,3.4,-1,-1,-1,4.75,6.25,8.0,-1,6.33
08000271,3.6,6.0,3.6,-1,-1,-1,5.5,7.25,9.0,-1,7.25
08000272,5.8,6.75,6.4,5.75,4.75,6.0,-1,-1,-1,5.5,-1
08000273,4.2,3.25,3.4,-1,-1,-1,6.5,9.0,8.25,-1,7.92
08000274,6.0,6.25,4.2,-1,-1,-1,5.25,8.0,9.0,-1,7.42
08000275,3.2,6.25,1.8,-1,-1,-1,4.75,6.75,8.75,-1,6.75
08000276,6.6,7.75,4.0,3.25,3.75,4.5,5.0,6.0,7.5,3.83,6.17
08000277,2.2,3.75,4.8,-1,-1,-1,4.5,7.0,7.25,-1,6.25
08000278,2.4,3.0,2.2,-1,-1,-1,4.0,6.5,8.75,-1,6.42
08000279,4.4,7.0,2.4,-1,-1,-1,6.75,8.75,9.25,-1,8.25
08000280,4.0,5.0,3.6,-1,-1,-1,3.75,7.5,9.0,-1,6.75
08000281,6.0,6.5,3.4,-1,-1,-1,6.0,7.75,8.5,-1,7.42
08000282,5.0,5.0,3.2,-1,-1,-1,5.25,6.5,8.75,-1,6.83
08000283,2.6,4.25,2.2,-1,-1,-1,2.75,5.25,8.0,-1,5.33
08000284,3.0,6.25,2.8,-1,-1,-1,3.5,5.0,8.25,-1,5.58
08000285,4.4,6.0,4.2,-1,-1,-1,6.75,8.0,8.5,-1,7.75
08000286,2.8,5.25,2.2,-1,-1,-1,2.75,5.75,9.0,-1,5.83
08000287,5.4,7.5,5.2,-1,-1,-1,3.5,6.75,8.25,-1,6.17
08000288,5.6,5.0,3.0,4.0,3.25,3.75,-1,-1,-1,3.67,-1
08000289,3.8,5.25,3.0,4.25,4.0,3.5,3.25,6.25,7.5,3.92,5.67
08000290,2.4,5.75,2.4,-1,-1,-1,6.25,7.0,9.75,-1,7.67
08000291,2.6,4.5,2.4,-1,-1,-1,3.25,5.75,6.5,-1,5.17
08000292,6.0,5.75,8.4,4.0,4.5,4.25,-1,-1,-1,4.25,-1
08000293,3.8,6.0,4.0,4.5,5.25,4.25,4.75,7.25,7.5,4.67,6.5
08000294,3.8,4.25,2.4,-1,-1,-1,3.5,4.25,7.5,-1,5.08
08000295,4.8,6.75,3.8,-1,-1,-1,5.75,7.0,7.25,-1,6.67
08000296,2.8,3.5,3.2,4.75,4.5,4.5,3.25,5.25,7.5,4.58,5.33
08000297,4.8,5.75,3.0,4.25,5.5,5.5,-1,-1,-1,5.08,-1
08000298,4.4,4.25,3.4,-1,-1,-1,3.25,4.5,7.0,-1,4.92
08000299,8.2,6.75,4.6,5.0,5.0,7.0,-1,-1,-1,5.67,-1
08000300,5.4,6.0,3.4,5.75,4.75,5.25,-1,-1,-1,5.25,-1
08000301,5.6,7.25,3.8,5.75,4.0,7.75,-1,-1,-1,5.83,-1
08000302,8.8,7.5,8.8,8.0,6.25,5.5,-1,-1,-1,6.58,-1
08000303,6.8,5.75,3.2,6.0,5.5,4.0,-1,-1,-1,5.17,-1
08000304,6.4,5.75,6.8,4.25,7.5,7.5,-1,-1,-1,6.42,-1
08000305,1.8,5.0,3.0,-1,-1,-1,2.75,5.5,7.5,-1,5.25
08000306,2.0,5.0,4.8,-1,-1,-1,3.0,6.75,7.0,-1,5.58
08000307,6.4,5.5,4.0,5.0,4.5,6.25,-1,-1,-1,5.25,-1
08000308,2.8,6.25,3.2,-1,-1,-1,4.75,6.75,9.5,-1,7.0
08000309,3.2,6.75,3.4,-1,-1,-1,5.5,7.0,8.0,-1,6.83
08000310,3.0,5.75,3.2,-1,-1,-1,3.5,5.5,7.5,-1,5.5
