SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
09000055,5.8,7.25,4.4,-1,-1,-1,8.25,6.5,8.75,-1,7.83
09000056,3.6,7.0,2.4,-1,-1,-1,6.25,5.75,8.0,-1,6.67
09000057,3.8,7.75,3.8,-1,-1,-1,4.5,6.5,8.5,-1,6.5
09000058,4.4,8.5,4.8,-1,-1,-1,9.0,8.75,8.5,-1,8.75
09000059,3.8,8.0,4.8,-1,-1,-1,4.25,7.75,8.0,-1,6.67
09000060,5.0,8.75,3.2,-1,-1,-1,9.0,9.5,7.5,-1,8.67
09000061,9.4,7.75,4.2,7.25,8.5,6.25,-1,-1,-1,7.33,-1
09000062,5.0,8.5,4.8,-1,-1,-1,7.0,7.25,8.0,-1,7.42
09000063,7.8,6.5,4.6,3.75,4.75,5.75,-1,-1,-1,4.75,-1
09000064,4.4,4.5,3.4,-1,-1,-1,5.5,7.75,9.25,-1,7.5
09000065,3.4,7.25,3.4,-1,-1,-1,6.0,6.25,7.75,-1,6.67
09000066,5.4,7.25,3.2,-1,-1,-1,7.0,7.75,7.75,-1,7.5
09000067,7.2,6.75,3.6,6.0,5.5,4.5,-1,-1,-1,5.33,-1
09000068,5.6,7.75,3.6,-1,-1,-1,7.25,8.25,8.5,-1,8.0
09000069,4.4,7.0,4.2,-1,-1,-1,6.0,6.25,8.0,-1,6.75
09000070,5.6,7.0,3.6,-1,-1,-1,9.5,7.75,7.5,-1,8.25
09000071,4.4,6.75,5.6,-1,-1,-1,5.25,5.5,8.25,-1,6.33
09000072,4.2,7.5,3.2,-1,-1,-1,5.25,6.0,7.25,-1,6.17
09000073,6.6,8.5,3.0,5.25,6.75,5.75,-1,-1,-1,5.92,-1
09000074,5.4,8.0,5.0,-1,-1,-1,7.25,7.5,9.0,-1,7.92
09000075,3.0,8.0,3.8,-1,-1,-1,5.0,8.25,8.75,-1,7.33
09000076,3.8,8.25,3.8,-1,-1,-1,8.0,8.5,9.25,-1,8.58
09000077,3.6,7.75,2.4,-1,-1,-1,4.5,6.75,6.75,-1,6.0
09000078,5.8,8.5,4.8,4.75,5.5,6.75,-1,-1,-1,5.67,-1
