SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
62002532,4.8,8.25,3.4,3.5,4.5,4.75,-1,-1,-1,4.25,-1
62002533,2.8,6.25,3.4,-1,-1,-1,5.5,6.5,7.75,-1,6.58
62002534,2.8,8.75,3.0,-1,-1,-1,6.75,7.25,8.0,-1,7.33
62002535,2.6,4.5,2.2,-1,-1,-1,3.25,3.75,4.5,-1,3.83
62002536,3.8,7.0,3.8,-1,-1,-1,4.0,4.5,7.25,-1,5.25
62002537,1.4,5.0,2.4,-1,-1,-1,2.5,3.5,4.25,-1,3.42
62002538,4.4,8.0,3.8,-1,-1,-1,4.75,6.75,7.75,-1,6.42
62002539,5.2,8.75,2.8,-1,-1,-1,7.75,7.5,9.0,-1,8.08
62002540,5.4,7.5,3.0,3.25,3.75,4.25,-1,-1,-1,3.75,-1
62002541,4.0,6.25,3.0,-1,-1,-1,5.0,5.75,8.25,-1,6.33
62002542,2.6,6.0,3.2,-1,-1,-1,5.0,6.75,7.5,-1,6.42
62002543,3.6,6.25,3.0,-1,-1,-1,4.5,6.0,7.0,-1,5.83
62002544,3.2,7.5,2.4,-1,-1,-1,3.75,6.25,6.75,-1,5.58
62002545,1.8,5.25,2.4,-1,-1,-1,4.0,3.25,5.25,-1,4.17
62002546,3.4,4.75,2.4,-1,-1,-1,6.25,8.0,8.75,-1,7.67
62002547,2.4,4.0,2.2,-1,-1,-1,3.25,4.0,6.0,-1,4.42
62002548,1.8,5.5,2.2,-1,-1,-1,4.0,4.75,5.0,-1,4.58
62002549,2.0,4.5,3.0,-1,-1,-1,4.5,4.0,6.75,-1,5.08
62002550,3.4,5.75,3.8,-1,-1,-1,2.5,5.75,6.0,-1,4.75
62002551,1.8,5.5,1.6,-1,-1,-1,3.75,6.5,6.75,-1,5.67
62002552,2.4,5.0,2.0,-1,-1,-1,5.0,6.75,6.75,-1,6.17
62002553,2.6,4.25,2.8,-1,-1,-1,4.0,3.5,6.5,-1,4.67
62002554,4.8,8.5,2.4,-1,-1,-1,5.5,7.0,7.5,-1,6.67
62002555,3.8,7.5,3.2,-1,-1,-1,5.25,6.75,8.75,-1,6.92
62002556,4.6,9.0,2.8,6.5,4.5,5.25,-1,-1,-1,5.42,-1
62002557,3.8,7.0,5.4,-1,-1,-1,5.0,8.25,7.5,-1,6.92
62002558,2.4,3.75,3.4,-1,-1,-1,2.25,2.5,4.0,-1,2.92
62002559,4.2,8.25,3.2,-1,-1,-1,5.0,7.75,7.25,-1,6.67
62002560,6.0,7.0,4.4,7.25,7.0,6.75,-1,-1,-1,7.0,-1
62002561,3.6,7.0,1.8,-1,-1,-1,5.75,7.75,6.25,-1,6.58
62002562,4.6,8.0,5.6,-1,-1,-1,6.25,8.0,7.75,-1,7.33
62002563,6.2,7.75,2.8,-1,-1,-1,6.0,5.5,7.25,-1,6.25
62002564,2.4,5.5,2.6,-1,-1,-1,2.25,4.0,6.75,-1,4.33
62002565,4.6,7.25,2.2,4.0,3.5,4.5,-1,-1,-1,4.0,-1
62002566,3.8,6.5,2.2,-1,-1,-1,3.5,4.75,7.0,-1,5.08
62002567,3.8,5.75,2.4,-1,-1,-1,6.0,6.5,6.75,-1,6.42
62002568,2.0,4.5,2.2,-1,-1,-1,4.5,6.75,7.5,-1,6.25
62002569,2.4,5.75,2.8,-1,-1,-1,3.25,4.0,4.75,-1,4.0
62002570,6.2,7.5,2.2,-1,-1,-1,8.5,8.5,7.5,-1,8.17
62002571,1.6,5.0,3.4,-1,-1,-1,3.5,4.0,6.5,-1,4.67
62002572,3.4,5.5,4.0,-1,-1,-1,3.5,4.25,7.0,-1,4.92
62002573,2.8,5.75,3.0,-1,-1,-1,3.5,4.5,6.0,-1,4.67
62002574,4.6,7.0,3.4,-1,-1,-1,5.75,7.25,7.25,-1,6.75
62002575,5.4,6.5,2.8,-1,-1,-1,4.75,6.0,6.75,-1,5.83
62002576,4.2,9.0,4.0,-1,-1,-1,4.5,6.75,7.0,-1,6.08
62002577,4.8,7.5,3.2,-1,-1,-1,5.0,6.0,7.25,-1,6.08
62002578,3.0,5.0,4.0,-1,-1,-1,4.25,4.75,7.75,-1,5.58
62002579,5.8,6.5,3.2,5.25,3.5,5.5,-1,-1,-1,4.75,-1
62002580,4.2,7.25,4.4,-1,-1,-1,6.25,8.0,9.25,-1,7.83
62002581,3.8,6.25,2.4,-1,-1,-1,4.25,6.5,8.0,-1,6.25
62002582,7.0,6.25,2.8,6.0,5.25,5.0,-1,-1,-1,5.42,-1
62002583,2.8,6.0,2.4,-1,-1,-1,3.75,5.0,5.25,-1,4.67
62002584,4.4,7.25,3.0,-1,-1,-1,7.25,7.75,8.25,-1,7.75
62002585,2.8,4.5,1.2,-1,-1,-1,1.5,3.0,3.5,-1,2.67
62002586,2.6,6.75,3.0,-1,-1,-1,5.5,6.0,8.5,-1,6.67
