SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
64000025,4.8,5.0,2.4,5.5,4.5,5.25,-1,-1,-1,5.08,-1
64000026,4.4,5.0,3.2,-1,-1,-1,4.75,6.5,8.25,-1,6.5
64000027,7.2,6.5,5.2,6.5,6.5,5.5,-1,-1,-1,6.17,-1
64000028,4.8,5.25,3.2,3.5,2.75,4.5,-1,-1,-1,3.58,-1
64000029,2.4,5.0,3.6,-1,-1,-1,3.25,4.75,8.5,-1,5.5
64000030,5.6,5.5,5.0,6.25,6.0,6.25,-1,-1,-1,6.17,-1
64000031,2.2,5.0,3.0,-1,-1,-1,3.75,4.5,7.5,-1,5.25
64000032,5.2,5.0,-1,-1,-1,-1,4.25,4.25,-1,-1,-1
64000033,5.2,5.5,3.4,-1,-1,-1,5.5,6.25,7.25,-1,6.33
64000034,3.4,5.5,3.0,-1,-1,-1,4.0,6.25,9.0,-1,6.42
64000035,4.8,5.0,2.6,-1,-1,-1,3.75,6.25,7.75,-1,5.92
64000036,9.0,5.0,5.0,8.25,8.0,6.0,-1,-1,-1,7.42,-1
64000037,7.0,5.5,3.6,-1,-1,-1,7.0,8.75,7.75,-1,7.83
64000038,1.8,4.25,-1,-1,-1,-1,3.75,5.0,-1,-1,-1
64000039,6.0,5.5,5.4,5.25,5.5,6.5,-1,-1,-1,5.75,-1
64000040,3.8,3.75,-1,-1,-1,-1,3.0,7.25,-1,-1,-1
64000041,3.8,4.5,3.0,3.5,4.75,5.5,-1,-1,-1,4.58,-1
64000042,5.0,3.5,4.2,-1,-1,-1,6.0,6.5,7.75,-1,6.75
64000043,6.8,-1,-1,5.5,5.75,7.25,-1,-1,-1,6.17,-1
64000044,6.8,5.25,4.6,4.75,5.75,5.5,-1,-1,-1,5.33,-1
64000045,2.8,3.0,-1,1.25,-1,0.75,-1,-1,-1,-1,-1
64000046,3.6,4.0,3.6,4.25,5.0,5.5,-1,-1,-1,4.92,-1
64000047,5.6,3.25,2.8,4.75,3.0,3.25,-1,-1,-1,3.67,-1
64000048,5.4,6.0,4.0,-1,-1,-1,7.25,6.75,8.75,-1,7.58
64000049,5.2,6.5,5.6,-1,-1,-1,4.0,6.75,9.25,-1,6.67
64000050,4.0,6.25,4.0,-1,-1,-1,5.5,6.25,8.75,-1,6.83
64000051,7.0,5.0,3.4,5.25,6.25,5.5,-1,-1,-1,5.67,-1
64000052,7.4,7.0,4.8,6.0,5.75,4.75,-1,-1,-1,5.5,-1
64000053,2.8,5.0,3.2,-1,-1,-1,4.75,6.75,8.5,-1,6.67
64000054,5.4,5.25,3.6,7.0,5.5,4.5,-1,-1,-1,5.67,-1
64000055,3.6,3.5,4.0,-1,-1,-1,3.5,6.0,7.75,-1,5.75
64000056,7.0,3.75,4.4,4.75,5.0,5.75,-1,-1,-1,5.17,-1
64000057,2.8,3.25,-1,-1,-1,-1,8.5,-1,-1,-1,-1
64000058,5.2,3.5,4.2,5.0,2.75,5.25,-1,-1,-1,4.33,-1
64000059,3.8,5.0,2.0,-1,-1,-1,3.0,6.25,8.0,-1,5.75
64000060,2.6,-1,2.4,-1,-1,-1,4.25,3.75,6.25,-1,4.75
64000061,2.6,3.75,-1,-1,-1,-1,4.5,5.5,-1,-1,-1
64000062,4.6,5.5,5.0,-1,-1,-1,5.75,7.5,9.0,-1,7.42
64000063,6.6,4.25,4.8,5.5,5.25,5.75,-1,-1,-1,5.5,-1
64000064,4.0,3.75,2.6,-1,-1,-1,4.5,5.0,8.0,-1,5.83
64000065,5.6,7.0,4.2,-1,-1,-1,6.25,5.75,8.75,-1,6.92
64000066,4.6,6.5,5.6,-1,-1,-1,4.25,6.25,7.5,-1,6.0
64000067,4.8,5.25,3.0,-1,-1,-1,4.0,6.5,8.5,-1,6.33
64000068,5.6,6.5,5.4,6.75,5.75,6.25,-1,-1,-1,6.25,-1
64000069,3.6,4.0,-1,-1,-1,-1,7.5,7.25,-1,-1,-1
64000070,7.0,-1,-1,5.75,6.5,-1,-1,-1,-1,-1,-1
64000071,8.2,6.0,4.6,5.0,8.0,8.75,-1,-1,-1,7.25,-1
