SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
24006783,2.8,5.25,1.8,-1,-1,-1,5.0,5.25,8.0,-1,6.08
24006784,2.2,2.5,-1,-1,-1,-1,4.25,6.0,-1,-1,-1
24006785,5.6,5.25,3.4,2.75,5.0,4.25,4.5,4.25,7.5,4.0,5.42
24006786,4.0,5.25,4.0,-1,-1,-1,5.5,4.75,9.0,-1,6.42
24006787,2.8,4.0,2.0,-1,-1,-1,4.5,4.75,8.25,-1,5.83
24006788,3.8,4.0,3.6,-1,-1,-1,3.75,6.5,7.75,-1,6.0
24006789,3.2,5.75,3.2,-1,-1,-1,3.25,4.25,9.25,-1,5.58
24006790,2.8,4.25,2.8,-1,-1,-1,3.25,4.25,7.0,-1,4.83
24006791,3.0,2.75,-1,-1,-1,-1,4.75,7.5,-1,-1,-1
24006792,7.0,6.0,5.4,6.75,8.0,6.0,-1,-1,-1,6.92,-1
24006793,7.8,6.0,6.4,5.0,9.25,6.25,-1,-1,-1,6.83,-1
24006794,3.8,5.0,2.0,-1,-1,-1,4.25,3.75,8.0,-1,5.33
24006795,2.2,4.0,-1,-1,-1,-1,3.25,5.25,-1,-1,-1
24006796,8.4,7.25,6.6,7.75,6.5,6.0,-1,-1,-1,6.75,-1
24006797,6.8,5.75,3.0,-1,-1,-1,5.25,6.5,9.25,-1,7.0
24006798,3.2,2.0,-1,-1,-1,-1,4.75,5.25,-1,-1,-1
24006799,6.8,6.25,3.8,-1,-1,-1,5.0,7.5,9.0,-1,7.17
24006800,3.6,2.25,-1,-1,-1,-1,3.5,4.75,-1,-1,-1
24006801,6.4,5.5,3.0,6.5,5.25,4.25,-1,-1,-1,5.33,-1
24006802,7.0,6.25,5.0,5.5,4.25,4.0,-1,-1,-1,4.58,-1
24006803,7.8,5.5,3.8,4.75,8.25,8.5,-1,-1,-1,7.17,-1
24006804,2.8,5.0,3.0,2.25,3.5,2.75,3.25,6.75,9.25,2.83,6.42
24006805,6.2,6.25,8.0,6.5,4.75,4.0,-1,-1,-1,5.08,-1
24006806,3.0,5.25,2.4,-1,-1,-1,3.5,5.25,8.75,-1,5.83
24006807,2.4,2.5,-1,-1,-1,-1,3.0,5.5,-1,-1,-1
24006808,3.8,1.25,-1,-1,-1,-1,1.25,4.0,-1,-1,-1
24006809,3.2,2.25,-1,-1,-1,-1,4.5,4.5,-1,-1,-1
24006810,4.6,5.25,3.0,-1,-1,-1,3.25,4.75,7.5,-1,5.17
24006811,5.2,6.25,4.2,-1,-1,-1,4.5,5.75,9.25,-1,6.5
24006812,8.4,6.25,4.2,5.0,4.5,7.5,-1,-1,-1,5.67,-1
24006813,4.8,4.0,2.0,-1,-1,-1,3.75,7.0,8.75,-1,6.5
24006814,4.6,4.75,-1,-1,-1,-1,6.0,6.25,-1,-1,-1
