SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
63001163,8.0,-1,-1,8.75,7.5,-1,-1,-1,-1,-1,-1
63001164,3.4,3.5,-1,-1,-1,-1,3.75,-1,-1,-1,-1
63001165,8.0,-1,-1,7.75,8.25,-1,-1,-1,-1,-1,-1
63001166,4.8,-1,-1,5.75,5.75,-1,-1,-1,-1,-1,-1
63001167,3.4,6.0,-1,-1,-1,-1,3.25,5.5,-1,-1,-1
63001169,2.6,5.0,-1,-1,-1,-1,5.25,-1,-1,-1,-1
63001170,1.4,4.0,-1,-1,-1,-1,4.0,-1,-1,-1,-1
63001171,6.4,-1,-1,5.25,6.75,-1,-1,-1,-1,-1,-1
63001172,5.4,6.5,-1,-1,-1,-1,5.75,-1,-1,-1,-1
63001173,6.0,6.5,-1,-1,-1,-1,6.5,-1,-1,-1,-1
63001174,2.2,4.0,-1,-1,-1,-1,4.75,-1,-1,-1,-1
63001175,6.0,8.0,-1,-1,-1,-1,9.0,-1,-1,-1,-1
63001176,5.4,4.5,-1,-1,-1,-1,8.0,6.0,-1,-1,-1
63001177,2.2,3.75,-1,-1,-1,-1,5.25,5.5,-1,-1,-1
63001178,3.0,4.5,-1,-1,-1,-1,3.5,-1,-1,-1,-1
63001179,4.8,6.5,-1,-1,-1,-1,6.5,-1,-1,-1,-1
63001180,6.0,5.0,-1,-1,-1,-1,4.75,-1,-1,-1,-1
63001181,6.4,7.5,-1,-1,-1,-1,8.5,-1,-1,-1,-1
63001182,4.4,4.0,-1,-1,-1,-1,5.5,6.5,-1,-1,-1
63001183,1.6,4.5,-1,-1,-1,-1,5.0,-1,-1,-1,-1
63001184,2.4,6.5,-1,-1,-1,-1,4.75,-1,-1,-1,-1
63001185,3.2,6.5,5.8,-1,4.0,-1,-1,-1,-1,-1,-1
63001186,6.0,5.75,-1,-1,-1,-1,7.75,-1,-1,-1,-1
63001187,4.2,4.25,-1,-1,-1,-1,6.0,8.0,-1,-1,-1
63001188,8.6,7.0,8.8,8.5,-1,-1,-1,-1,-1,-1,-1
63001189,4.0,4.5,-1,-1,-1,-1,4.25,-1,-1,-1,-1
63001190,7.8,-1,-1,6.25,7.5,-1,-1,-1,-1,-1,-1
63001191,3.8,-1,-1,3.75,2.25,-1,-1,-1,-1,-1,-1
63001192,2.0,4.5,-1,-1,-1,-1,2.0,-1,-1,-1,-1
63001193,3.0,4.5,-1,-1,-1,-1,3.5,4.5,-1,-1,-1
63001194,3.8,-1,-1,3.5,5.0,-1,-1,-1,-1,-1,-1
63001195,2.4,5.0,-1,-1,-1,-1,5.25,6.5,-1,-1,-1
63001196,6.0,-1,-1,6.75,5.75,-1,-1,-1,-1,-1,-1
63001197,2.6,3.5,-1,-1,-1,-1,3.0,3.0,-1,-1,-1
63001198,8.8,5.5,3.8,8.75,9.5,4.0,-1,-1,-1,7.42,-1
63001199,5.6,5.5,4.0,-1,-1,-1,4.5,4.75,7.75,-1,5.67
63001200,5.2,4.5,4.4,4.5,3.0,4.0,-1,-1,-1,3.83,-1
63001201,3.6,7.0,3.8,-1,-1,-1,4.25,8.0,7.25,-1,6.5
63001202,4.8,5.0,4.2,-1,-1,-1,8.25,7.75,9.0,-1,8.33
63001203,6.0,4.5,3.8,6.25,7.0,3.5,-1,-1,-1,5.58,-1
63001204,2.0,3.0,2.4,-1,-1,-1,3.0,5.25,7.0,-1,5.08
63001205,3.2,5.0,3.6,-1,-1,-1,6.25,7.75,9.0,-1,7.67
63001206,4.6,3.25,3.2,3.75,3.0,4.0,-1,-1,-1,3.58,-1
63001207,4.0,7.75,4.0,-1,-1,-1,6.5,8.0,7.25,-1,7.25
63001208,8.0,7.0,4.2,7.25,6.75,5.5,-1,-1,-1,6.5,-1
63001209,2.2,5.0,3.4,-1,-1,-1,3.25,4.0,6.0,-1,4.42
63001210,6.8,5.0,4.2,4.0,8.5,8.25,-1,-1,-1,6.92,-1
63001211,3.0,4.5,2.4,-1,-1,-1,5.5,6.5,9.0,-1,7.0
63001212,3.6,2.5,2.4,-1,-1,-1,4.25,5.25,8.75,-1,6.08
63001213,5.0,4.0,4.2,4.25,5.75,4.25,-1,-1,-1,4.75,-1
63001214,5.6,4.5,3.4,3.75,2.75,5.0,-1,-1,-1,3.83,-1
63001215,3.2,6.5,3.6,-1,-1,-1,6.25,7.0,8.25,-1,7.17
63001216,4.4,4.5,3.0,3.0,3.5,6.0,-1,-1,-1,4.17,-1
63001217,3.2,5.5,3.6,-1,-1,-1,5.25,7.25,8.25,-1,6.92
63001218,5.4,5.0,3.6,4.5,5.75,4.75,-1,-1,-1,5.0,-1
63001219,4.6,5.0,3.2,4.25,3.5,4.25,-1,-1,-1,4.0,-1
