SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
52004681,5.8,5.75,4.6,6.5,6.75,4.0,-1,-1,-1,5.75,-1
52004682,4.2,4.0,3.2,-1,-1,-1,5.25,7.75,8.5,-1,7.17
52004683,4.2,4.75,-1,-1,-1,-1,4.5,6.25,-1,-1,-1
52004684,3.4,5.25,-1,-1,-1,-1,3.75,5.0,-1,-1,-1
52004685,5.4,4.0,6.0,-1,-1,-1,4.25,6.5,8.75,-1,6.5
52004686,3.6,3.75,-1,-1,-1,-1,3.5,4.5,-1,-1,-1
52004687,6.4,6.75,4.6,6.5,7.25,4.5,-1,-1,-1,6.08,-1
52004688,5.0,5.75,5.2,-1,-1,-1,5.75,8.0,8.25,-1,7.33
52004689,4.8,5.25,1.2,-1,-1,-1,4.5,5.75,8.0,-1,6.08
52004690,5.2,5.75,3.2,-1,-1,-1,2.75,5.0,7.5,-1,5.08
52004691,3.2,3.0,-1,-1,-1,-1,5.0,5.5,-1,-1,-1
52004692,6.6,6.0,7.2,6.0,5.75,5.0,-1,-1,-1,5.58,-1
52004693,6.2,5.5,3.8,7.0,4.75,5.25,-1,-1,-1,5.67,-1
52004694,4.8,5.5,3.2,-1,-1,-1,4.25,4.5,8.75,-1,5.83
52004695,5.2,6.25,4.4,-1,-1,-1,5.75,8.5,8.5,-1,7.58
52004696,7.8,5.75,7.0,6.5,6.5,5.0,-1,-1,-1,6.0,-1
52004697,2.4,3.25,-1,-1,-1,-1,4.25,6.5,-1,-1,-1
52004698,5.4,4.5,5.4,-1,-1,-1,5.25,6.25,8.0,-1,6.5
52004699,2.4,2.75,-1,-1,-1,-1,3.75,4.25,-1,-1,-1
52004700,6.2,6.0,3.4,6.5,6.5,5.25,-1,-1,-1,6.08,-1
52004701,6.0,6.25,4.2,6.0,6.5,4.5,-1,-1,-1,5.67,-1
52004702,7.0,6.5,4.6,5.25,7.0,4.75,-1,-1,-1,5.67,-1
52004703,6.6,4.75,6.4,5.0,4.75,4.0,-1,-1,-1,4.58,-1
52004704,5.4,4.75,5.0,-1,-1,-1,4.0,6.5,7.5,-1,6.0
52004705,7.0,4.25,6.6,5.5,7.25,4.75,-1,-1,-1,5.83,-1
52004706,3.4,5.0,3.8,-1,-1,-1,3.25,4.5,7.75,-1,5.17
52004707,6.4,5.5,4.6,5.5,5.0,6.0,-1,-1,-1,5.5,-1
52004708,5.2,5.0,-1,-1,-1,-1,8.0,8.5,-1,-1,-1
52004709,4.2,5.75,3.8,-1,-1,-1,2.0,6.0,7.5,-1,5.17
52004710,9.4,3.5,5.0,4.5,7.5,6.25,-1,-1,-1,6.08,-1
52004711,4.4,2.5,3.0,-1,-1,-1,4.0,6.75,7.75,-1,6.17
52004712,5.0,5.5,3.6,4.0,4.25,4.25,-1,-1,-1,4.17,-1
52004713,4.0,4.75,2.4,-1,-1,-1,4.25,5.75,7.5,-1,5.83
52004714,5.8,4.5,3.8,3.5,5.0,3.0,-1,-1,-1,3.83,-1
52004715,3.4,4.75,4.2,-1,-1,-1,4.25,6.25,7.25,-1,5.92
52004716,5.0,5.0,3.4,-1,-1,-1,3.25,6.75,8.5,-1,6.17
52004717,2.6,3.5,-1,-1,-1,-1,5.5,6.0,-1,-1,-1
52004718,2.8,2.5,-1,-1,-1,-1,2.5,4.0,-1,-1,-1
52004719,3.0,4.5,-1,-1,-1,-1,4.75,4.5,-1,-1,-1
52004720,5.6,3.75,4.4,5.0,5.0,4.5,-1,-1,-1,4.83,-1
52004721,4.2,4.75,-1,-1,-1,-1,4.0,7.25,-1,-1,-1
52004722,4.0,6.5,3.0,-1,-1,-1,6.5,8.0,8.5,-1,7.67
52004723,6.8,5.5,5.6,-1,-1,-1,3.25,3.5,8.0,-1,4.92
52004724,4.4,3.25,4.6,-1,-1,-1,5.25,7.25,8.75,-1,7.08
52004725,3.2,2.5,-1,-1,-1,-1,5.25,7.25,-1,-1,-1
52004726,7.4,6.25,4.8,6.25,7.0,5.5,-1,-1,-1,6.25,-1
52004727,5.6,4.75,2.8,4.75,4.25,4.25,-1,-1,-1,4.42,-1
52004728,3.8,1.5,-1,2.25,4.5,4.25,3.5,4.0,-1,3.67,-1
52004729,6.4,3.25,3.8,-1,-1,-1,4.5,6.25,8.5,-1,6.42
52004730,4.8,5.25,5.0,-1,-1,-1,5.5,8.0,7.5,-1,7.0
52004731,6.2,4.75,5.4,-1,-1,-1,4.75,7.25,9.0,-1,7.0
52004732,4.2,5.25,4.0,-1,-1,-1,6.5,6.5,6.5,-1,6.5
52004733,3.8,4.75,4.4,-1,-1,-1,3.5,5.75,9.5,-1,6.25
