SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
59000064,7.4,7.0,6.0,4.0,5.5,7.75,-1,-1,-1,5.75,-1
59000065,7.4,6.75,7.4,4.5,8.0,8.25,-1,-1,-1,6.92,-1
59000066,8.6,6.5,7.6,7.25,8.0,5.5,-1,-1,-1,6.92,-1
59000067,7.2,6.0,7.6,6.25,9.0,8.75,-1,-1,-1,8.0,-1
59000068,5.8,5.5,4.4,5.0,6.25,6.75,-1,-1,-1,6.0,-1
59000069,7.4,4.5,5.2,6.0,8.0,8.0,-1,-1,-1,7.33,-1
59000070,3.2,5.75,2.8,-1,-1,-1,4.0,6.75,7.25,-1,6.0
59000071,4.8,7.5,4.6,-1,-1,-1,7.5,8.0,8.75,-1,8.08
59000072,4.4,5.0,5.8,4.5,4.0,5.0,-1,-1,-1,4.5,-1
59000073,6.2,6.25,4.6,5.75,2.0,4.75,-1,-1,-1,4.17,-1
59000074,7.6,7.0,5.4,-1,-1,-1,7.5,8.5,7.0,-1,7.67
59000075,9.4,6.5,8.6,6.5,-1,9.5,-1,-1,-1,8.67,-1
59000076,5.6,6.5,2.4,4.25,4.5,5.75,-1,-1,-1,4.83,-1
59000077,6.6,7.25,5.6,5.0,3.75,4.25,-1,-1,-1,4.33,-1
59000078,5.2,6.5,4.8,-1,-1,-1,6.75,8.25,9.25,-1,8.08
59000079,6.2,5.5,7.0,5.75,3.25,4.0,-1,-1,-1,4.33,-1
59000080,5.6,5.5,5.4,5.5,4.5,4.0,-1,-1,-1,4.67,-1
59000081,5.6,7.0,7.0,-1,-1,-1,7.5,6.75,8.25,-1,7.5
59000082,8.4,3.75,6.4,5.5,8.25,7.75,-1,-1,-1,7.17,-1
59000083,5.8,4.5,3.4,5.25,2.75,3.25,-1,-1,-1,3.75,-1
59000084,6.8,7.0,2.2,4.0,5.5,4.0,-1,-1,-1,4.5,-1
59000085,6.0,6.0,2.8,5.75,4.5,4.75,-1,-1,-1,5.0,-1
59000086,7.6,6.0,6.4,4.25,7.0,6.5,-1,-1,-1,5.92,-1
59000087,6.2,5.5,6.0,6.25,5.25,6.25,-1,-1,-1,5.92,-1
59000088,7.8,3.25,3.6,7.5,7.5,4.5,-1,-1,-1,6.5,-1
59000089,5.0,6.0,5.0,-1,-1,-1,5.25,6.25,6.75,-1,6.08
59000090,6.4,5.75,7.0,-1,-1,-1,5.75,8.0,8.5,-1,7.42
59000091,4.4,5.0,2.8,-1,-1,-1,6.25,7.0,7.5,-1,6.92
59000092,5.2,6.5,4.2,-1,-1,-1,5.5,7.75,9.25,-1,7.5
59000093,6.8,5.0,2.4,6.75,6.0,4.25,-1,-1,-1,5.67,-1
59000094,8.6,5.25,6.2,5.75,9.0,8.75,-1,-1,-1,7.83,-1
