SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
10000001,4.20,7.25,7.20,-1,-1,-1,3.50,7.50,7.25
10000002,6.40,5.00,5.20,6.25,7.00,8.00,-1,-1,-1
10000003,5.80,6.00,6.20,5.50,5.75,4.50,-1,-1,-1
10000004,5.20,7.50,4.40,-1,-1,-1,3.75,6.50,7.25
10000005,7.20,8.25,8.00,-1,-1,-1,2.50,7.50,9.25
10000006,4.40,7.50,2.80,-1,-1,-1,6.25,7.75,7.75
10000007,3.20,5.00,3.40,-1,-1,-1,3.50,4.75,6.00
10000008,4.00,6.25,3.40,-1,-1,-1,3.75,6.75,6.00
10000009,3.60,5.50,3.60,-1,-1,-1,3.25,6.00,5.50
10000010,5.00,6.75,-1,-1,-1,-1,6.00,3.25,-1
10000011,3.60,5.00,-1,-1,-1,-1,3.50,-1,-1
10000012,6.20,8.00,3.80,-1,-1,-1,2.75,6.75,7.00
10000013,5.60,8.50,7.20,-1,-1,-1,3.50,7.25,7.50
10000014,8.00,7.00,8.60,8.50,3.75,5.00,-1,-1,-1
10000015,7.60,8.25,8.00,-1,-1,-1,3.75,4.75,6.75
10000016,5.00,8.75,6.80,-1,-1,-1,3.50,5.50,8.25
10000017,6.80,3.75,3.60,6.50,5.25,4.25,-1,-1,-1
10000018,7.40,8.75,6.60,4.75,8.50,7.50,-1,-1,-1
10000019,6.20,4.00,2.80,4.25,7.00,6.25,-1,-1,-1
10000020,7.00,8.75,8.80,4.25,4.25,6.25,-1,-1,-1
10000021,4.20,7.25,4.60,6.00,3.25,4.00,-1,-1,-1
10000022,4.80,7.25,6.00,-1,-1,-1,3.75,5.25,7.50
10000023,7.80,6.50,6.00,8.00,6.25,4.50,-1,-1,-1
10000024,5.40,6.00,4.80,-1,-1,-1,6.25,3.00,-1
10000025,5.40,5.75,5.20,6.75,2.75,3.00,-1,-1,-1
10000026,7.20,5.50,4.80,6.25,5.00,3.75,-1,-1,-1
10000027,2.40,7.50,3.60,-1,-1,-1,4.75,4.75,6.00
10000028,2.80,7.00,3.00,-1,-1,-1,3.50,5.25,8.00
10000029,5.20,8.00,-1,-1,-1,-1,5.50,3.75,-1
10000030,6.00,7.00,4.40,3.75,6.75,6.00,-1,-1,-1
10000031,5.80,8.25,6.20,-1,-1,-1,8.25,9.00,8.75
10000032,6.80,8.00,-1,-1,-1,-1,5.00,2.00,-1
10000033,4.40,6.75,-1,-1,-1,-1,5.00,5.25,-1
10000034,7.80,6.50,9.00,8.25,4.75,4.75,-1,-1,-1
10000035,7.20,7.00,5.60,6.50,2.75,4.25,-1,-1,-1
10000036,8.00,5.75,4.60,4.75,7.25,6.75,-1,-1,-1
10000037,5.40,8.25,6.40,-1,-1,-1,4.25,5.75,7.75
10000038,3.00,6.75,9.20,-1,-1,-1,3.00,5.75,7.00
10000039,5.60,8.00,5.80,-1,-1,-1,3.50,6.50,7.50
10000040,7.60,6.00,9.00,4.00,6.00,5.00,-1,-1,-1
10000041,5.60,6.75,6.00,3.75,4.00,3.75,-1,-1,-1
10000042,4.60,7.50,6.60,3.50,4.50,4.00,-1,-1,-1
10000043,5.40,4.75,-1,-1,-1,-1,4.25,4.25,-1
10000044,6.80,5.00,8.00,-1,-1,-1,4.25,6.25,6.75
10000045,4.00,6.50,5.40,-1,-1,-1,6.50,7.25,9.00
10000047,7.20,8.25,8.20,6.25,5.00,5.00,-1,-1,-1
10000048,2.80,4.00,2.40,-1,-1,-1,-1,-1,-1
10000049,3.20,-1,-1,-1,1.50,3.75,-1,-1,-1
10000050,3.20,5.50,-1,-1,-1,-1,4.25,-1,-1
10000051,5.20,5.25,4.60,3.50,5.25,5.75,-1,-1,-1
10000052,6.00,6.75,5.80,6.00,2.25,2.00,-1,-1,-1
10000053,6.00,7.25,2.80,-1,-1,-1,7.50,8.00,6.75
10000054,6.00,5.00,7.00,6.00,3.50,3.50,-1,-1,-1
10000055,5.20,4.75,-1,-1,-1,-1,4.75,-1,-1
10000056,6.20,7.25,4.40,3.75,7.00,5.25,-1,-1,-1
10000057,6.40,8.50,8.80,-1,-1,-1,4.75,7.00,9.25
10000058,7.20,8.25,9.00,-1,-1,-1,2.00,6.75,8.75
10000059,5.40,6.50,6.00,6.00,4.25,4.50,-1,-1,-1
