SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
36000001,5.20,8.50,7.20,-1,-1,-1,5.25,7.75,7.50
36000002,6.20,7.50,7.20,-1,-1,-1,4.25,6.00,7.00
36000003,4.00,2.75,2.20,-1,-1,-1,3.50,3.25,6.25
36000004,6.40,5.25,4.40,6.75,6.25,4.00,-1,-1,-1
36000005,4.60,5.25,3.20,-1,-1,-1,3.25,5.50,6.75
36000006,6.00,6.50,5.00,-1,-1,-1,3.00,2.50,6.50
36000007,5.60,5.25,6.80,7.00,3.25,4.25,-1,-1,-1
36000008,6.00,3.75,3.40,4.50,5.50,5.00,-1,-1,-1
36000009,8.00,6.50,4.60,7.75,7.50,7.75,-1,-1,-1
36000010,6.00,7.50,8.40,-1,-1,-1,3.50,5.50,7.00
36000011,3.40,3.50,2.60,-1,-1,-1,3.00,4.75,6.75
36000012,5.40,7.50,4.60,-1,-1,-1,4.75,6.50,8.25
36000013,4.40,3.50,2.60,-1,-1,-1,3.50,6.75,7.25
36000014,6.20,8.75,5.60,-1,-1,-1,3.00,5.00,7.75
36000015,5.40,8.75,5.00,-1,-1,-1,8.50,9.25,8.75
36000016,7.00,5.75,8.80,7.50,5.75,5.75,-1,-1,-1
36000017,4.40,3.25,2.60,-1,-1,-1,2.00,4.00,5.00
36000018,6.60,5.50,7.40,7.00,4.75,3.75,-1,-1,-1
36000019,5.40,4.50,1.80,3.50,5.00,5.50,-1,-1,-1
36000020,4.60,4.25,3.40,-1,-1,-1,2.75,5.50,6.25
36000021,3.80,6.25,4.80,-1,-1,-1,3.25,5.75,8.00
36000022,8.60,6.25,6.00,7.25,8.75,8.75,-1,-1,-1
36000023,4.40,5.25,3.80,-1,-1,-1,3.50,5.00,6.25
36000024,4.80,5.00,3.20,-1,-1,-1,2.75,4.50,6.50
36000025,7.40,4.50,4.00,7.00,7.00,5.25,-1,-1,-1
36000026,5.00,5.50,6.00,-1,-1,-1,4.25,6.75,8.00
36000027,7.20,6.00,5.20,8.00,7.25,4.50,-1,-1,-1
36000028,2.60,4.25,2.40,-1,-1,-1,3.00,4.25,4.50
36000029,4.20,5.50,4.20,-1,-1,-1,2.75,4.75,7.25
36000030,3.60,4.50,2.60,-1,-1,-1,4.00,7.25,7.75
36000031,6.20,5.00,4.20,6.25,7.00,5.50,-1,-1,-1
36000032,7.80,5.50,9.00,7.75,4.75,5.50,-1,-1,-1
36000033,7.20,5.00,7.00,6.25,4.75,5.50,-1,-1,-1
36000034,3.40,2.50,3.00,-1,-1,-1,3.50,4.75,7.00
36000035,3.40,4.00,2.60,-1,-1,-1,3.25,5.00,6.50
36000036,6.40,5.25,3.80,4.25,6.50,7.75,-1,-1,-1
36000037,6.40,5.50,8.20,7.50,4.00,3.75,-1,-1,-1
36000038,5.00,6.50,4.20,-1,-1,-1,5.25,8.00,7.25
36000039,3.00,3.75,4.20,5.00,3.50,5.75,-1,-1,-1
36000040,4.60,5.50,3.20,-1,-1,-1,5.50,4.25,7.00
36000041,3.00,5.50,3.40,-1,-1,-1,3.50,4.75,6.75
36000042,3.40,5.00,4.40,-1,-1,-1,3.75,5.25,6.75
36000043,3.40,4.00,4.00,-1,-1,-1,5.00,5.75,6.50
36000044,7.20,4.00,3.20,6.50,6.75,3.00,-1,-1,-1
36000045,4.60,3.00,3.00,3.50,4.25,3.50,-1,-1,-1
36000046,6.20,5.00,2.80,6.00,6.00,4.25,-1,-1,-1
36000047,7.20,5.00,7.60,6.50,8.00,4.75,-1,-1,-1
36000048,6.80,6.00,6.60,6.25,6.25,7.50,-1,-1,-1
36000049,7.00,3.75,5.20,6.75,6.00,4.50,-1,-1,-1
36000050,4.20,4.00,3.00,-1,-1,-1,4.50,5.25,6.25
36000051,5.60,7.25,5.40,-1,-1,-1,4.50,6.00,9.50
36000052,6.80,6.00,7.60,8.00,6.00,4.75,-1,-1,-1
36000053,4.60,4.75,5.00,-1,-1,-1,4.75,5.50,6.00
36000054,5.20,4.25,5.00,-1,-1,-1,2.75,6.00,6.00
36000055,5.60,5.00,3.80,-1,-1,-1,4.00,5.50,6.50
36000056,5.60,3.25,5.00,4.75,2.75,2.50,-1,-1,-1
36000057,7.80,5.50,6.60,7.75,8.25,4.50,-1,-1,-1
36000058,7.60,5.00,4.80,7.75,6.75,6.00,-1,-1,-1
36000059,8.00,5.75,6.60,5.50,8.00,10.00,-1,-1,-1
36000060,6.80,6.25,4.60,4.25,8.25,7.50,-1,-1,-1
