SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
47000001,4.80,6.75,6.40,-1,-1,-1,6.25,7.50,8.25
47000002,3.40,5.50,-1,-1,-1,-1,6.00,6.25,-1
47000003,8.00,5.75,5.40,7.75,6.50,4.25,-1,-1,-1
47000004,6.00,6.75,4.00,-1,-1,-1,7.25,6.75,9.50
47000005,5.20,6.75,5.60,-1,-1,-1,3.25,5.00,7.75
47000006,3.00,3.75,-1,-1,-1,-1,2.50,4.00,-1
47000007,6.60,6.00,4.80,4.00,5.50,5.50,-1,-1,-1
47000008,5.80,6.75,7.00,-1,-1,-1,4.25,6.75,7.00
47000009,3.60,6.75,4.00,4.25,4.25,4.50,-1,-1,-1
47000010,5.40,6.50,5.20,-1,-1,-1,4.25,5.75,7.25
47000011,6.20,7.75,4.00,6.50,6.75,6.00,-1,-1,-1
47000012,4.20,7.50,5.20,-1,-1,-1,7.00,8.00,7.50
47000013,5.60,6.00,4.00,-1,-1,-1,3.50,5.25,6.25
47000014,4.80,4.00,2.80,-1,-1,-1,3.50,4.50,6.25
47000015,6.40,6.00,7.00,5.25,6.00,5.25,-1,-1,-1
47000016,5.80,6.25,4.80,6.25,5.75,4.75,-1,-1,-1
47000017,3.00,6.25,4.60,-1,-1,-1,2.75,5.00,6.50
47000018,6.40,6.50,2.80,5.25,3.75,4.50,-1,-1,-1
47000019,4.80,6.75,7.00,-1,-1,-1,5.50,6.50,8.00
47000020,3.80,6.00,2.60,-1,-1,-1,3.50,7.50,8.75
47000021,6.00,7.75,8.40,-1,-1,-1,6.25,5.25,8.00
47000022,5.20,5.75,4.00,4.25,5.50,3.50,-1,-1,-1
47000023,5.00,6.25,4.80,-1,-1,-1,5.00,6.00,8.50
47000024,4.60,5.00,3.40,4.50,3.75,5.25,-1,-1,-1
47000026,5.40,7.25,6.60,-1,-1,-1,3.75,6.00,8.00
47000027,7.00,4.25,6.40,7.25,6.50,4.75,-1,-1,-1
47000028,6.20,6.50,4.80,-1,-1,-1,3.00,6.50,8.50
47000029,5.80,5.50,3.40,3.50,2.75,3.25,-1,-1,-1
47000030,7.80,7.25,6.40,7.50,7.25,4.25,-1,-1,-1
47000031,4.20,7.00,2.00,3.25,5.00,4.00,-1,-1,-1
47000032,7.00,5.00,6.80,7.00,5.00,6.25,-1,-1,-1
47000033,2.80,6.50,4.40,3.25,3.00,4.50,-1,-1,-1
47000034,6.40,6.00,4.20,6.00,3.25,3.00,-1,-1,-1
47000035,3.60,5.25,-1,-1,-1,-1,3.75,7.25,-1
47000036,2.60,7.75,3.20,-1,-1,-1,3.50,6.75,7.50
47000037,5.60,7.00,6.80,6.50,5.50,5.50,-1,-1,-1
47000038,6.40,7.75,4.60,6.75,6.25,4.50,-1,-1,-1
47000039,6.80,5.75,4.20,3.75,8.00,4.75,-1,-1,-1
47000040,7.40,7.50,9.00,7.25,4.75,4.25,-1,-1,-1
47000041,6.80,6.75,6.40,-1,-1,-1,4.25,8.00,9.00
47000042,5.60,6.00,4.20,5.00,4.25,3.75,-1,-1,-1
47000043,5.40,6.75,5.00,-1,-1,-1,6.00,5.50,8.25
47000044,5.40,5.75,4.20,-1,-1,-1,3.50,4.75,8.25
47000045,1.20,4.50,-1,-1,-1,-1,2.75,5.75,-1
47000046,3.00,3.50,-1,-1,-1,-1,2.50,1.25,-1
47000047,3.80,6.25,-1,-1,-1,-1,2.25,3.50,-1
47000048,5.80,5.75,5.60,5.25,6.00,3.50,-1,-1,-1
47000049,5.40,7.50,6.60,3.00,5.25,6.00,3.50,7.25,-1
47000050,7.00,5.50,3.40,7.75,6.50,4.25,-1,-1,-1
47000051,5.60,6.25,4.20,5.25,4.50,4.25,-1,-1,-1
47000052,5.40,6.25,3.40,-1,-1,-1,4.00,6.25,6.75
47000053,5.20,5.50,5.40,4.75,2.25,3.00,6.50,6.25,8.50
47000054,5.60,7.00,4.60,4.25,6.25,3.75,-1,-1,-1
47000055,5.80,7.75,3.80,-1,-1,-1,5.50,7.75,8.25
47000056,5.60,6.25,5.60,3.75,4.75,6.00,-1,-1,-1
47000057,4.60,5.50,5.00,3.25,5.25,3.50,-1,-1,-1
47000058,5.60,5.25,4.00,-1,-1,-1,4.25,6.00,8.75
47000059,5.40,5.75,4.80,-1,-1,-1,6.00,6.25,7.50
47000060,3.20,3.25,-1,-1,-1,-1,4.00,5.00,-1
47000061,6.00,6.00,6.60,3.50,4.00,2.75,-1,-1,-1
47000062,5.40,6.25,3.80,6.75,6.25,5.25,-1,-1,-1
47000063,6.40,5.25,6.80,7.25,7.00,5.25,-1,-1,-1
47000065,5.20,6.50,5.20,-1,-1,-1,4.00,7.00,8.50
47000066,3.80,6.50,-1,-1,-1,-1,4.00,4.75,-1
47000067,6.00,5.00,4.00,6.00,6.75,4.00,-1,-1,-1
47000068,5.20,5.75,6.60,4.50,3.25,4.25,-1,-1,-1
47000069,5.20,5.50,5.60,-1,-1,-1,5.25,7.25,7.50
47000070,6.60,6.25,5.00,6.25,5.50,4.00,-1,-1,-1
47000071,5.00,6.50,6.40,5.25,4.75,5.75,-1,-1,-1
47000072,6.00,5.75,4.00,5.75,5.50,4.00,-1,-1,-1
47000073,4.80,5.25,6.00,-1,-1,-1,4.75,6.00,8.00
47000074,5.60,5.75,4.40,6.50,6.00,7.00,-1,-1,-1
47000075,5.20,7.00,7.00,3.25,5.00,4.50,-1,-1,-1
47000076,5.20,6.25,4.40,-1,-1,-1,4.00,6.50,8.25
47000077,2.40,7.50,-1,-1,-1,-1,3.75,5.50,-1
47000078,3.80,7.00,5.40,-1,-1,-1,6.25,7.00,9.00
47000079,6.00,6.75,-1,-1,-1,-1,4.75,7.00,-1
47000080,5.80,7.50,6.20,7.00,4.00,5.50,-1,-1,-1
47000081,4.20,6.25,5.80,-1,-1,-1,3.25,5.50,8.75
47000082,5.20,-1,-1,5.75,7.25,-1,-1,-1,-1
47000083,3.60,6.00,3.20,-1,-1,-1,2.25,6.25,6.75
47000084,6.80,5.50,4.00,4.50,4.75,5.25,-1,-1,-1
47000085,4.40,4.25,6.00,-1,-1,-1,3.00,5.75,8.50
47000086,5.40,6.50,4.20,6.00,5.75,5.00,-1,-1,-1
47000087,4.20,6.25,-1,-1,-1,-1,5.50,6.25,-1
47000088,5.80,7.00,4.00,6.50,6.25,4.00,-1,-1,-1
