SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
57000001,2.60,6.75,3.20,4.00,3.50,4.75,-1,-1,-1
57000002,4.60,9.00,4.60,-1,-1,-1,7.00,7.25,9.00
57000003,4.60,6.00,3.20,-1,-1,-1,4.50,6.25,8.50
57000004,3.60,6.25,-1,-1,-1,-1,4.75,8.00,-1
57000005,6.00,6.00,4.20,6.75,4.25,7.00,-1,-1,-1
57000006,7.60,8.50,7.00,-1,-1,-1,7.00,8.25,9.75
57000007,5.60,7.25,4.40,5.25,5.00,6.25,-1,-1,-1
57000008,4.80,5.00,1.80,-1,-1,-1,3.50,5.25,6.75
57000009,3.00,4.50,-1,-1,-1,-1,2.75,6.00,-1
57000010,5.00,5.75,5.60,-1,-1,-1,4.50,7.75,9.00
57000011,4.80,4.50,2.80,5.00,3.75,4.25,-1,-1,-1
57000012,7.00,5.75,5.40,6.25,6.50,6.00,-1,-1,-1
57000013,2.60,1.25,-1,-1,-1,-1,2.75,2.25,-1
57000014,5.00,5.75,1.80,-1,-1,-1,3.25,5.75,7.00
57000015,5.80,5.50,4.40,4.00,5.25,5.50,-1,-1,-1
57000016,4.40,6.50,4.40,-1,-1,-1,4.00,5.25,7.25
57000017,2.80,4.00,-1,-1,-1,-1,3.00,3.75,-1
57000018,6.60,5.75,6.80,7.25,6.25,5.25,-1,-1,-1
57000019,5.20,7.00,6.60,4.50,7.00,6.25,-1,-1,-1
57000020,4.40,5.00,5.20,4.25,3.25,5.25,-1,-1,-1
57000021,4.20,6.75,4.20,-1,-1,-1,4.50,6.00,9.00
57000022,5.40,6.00,4.20,7.50,4.00,6.00,-1,-1,-1
57000023,5.80,6.25,7.20,5.75,3.75,5.25,-1,-1,-1
57000024,7.20,4.50,3.60,6.25,6.00,5.25,-1,-1,-1
57000025,6.60,5.50,6.40,4.75,4.50,5.50,-1,-1,-1
57000026,5.20,6.50,4.60,-1,-1,-1,3.50,5.50,7.75
57000027,5.20,4.50,2.40,3.25,4.25,5.00,-1,-1,-1
57000028,5.00,6.50,3.80,5.25,6.75,4.75,-1,-1,-1
57000029,4.40,7.00,4.80,-1,-1,-1,4.25,6.25,8.50
57000030,5.60,5.75,3.40,4.50,6.50,6.00,-1,-1,-1
57000031,5.80,3.00,3.80,4.50,4.75,6.50,-1,-1,-1
57000032,5.00,6.75,3.60,-1,-1,-1,3.75,5.50,7.25
57000033,5.60,5.75,4.80,4.25,4.50,4.00,-1,-1,-1
57000034,2.40,5.50,-1,-1,-1,-1,3.50,5.75,-1
57000035,6.20,6.25,5.00,4.75,3.75,6.00,-1,-1,-1
57000036,4.80,5.50,3.00,-1,-1,-1,5.75,6.25,7.75
57000037,5.80,7.00,4.40,-1,-1,-1,4.00,6.50,7.75
57000038,3.80,6.33,2.80,-1,-1,-1,5.25,6.75,7.25
57000039,5.20,6.50,4.20,-1,-1,-1,3.00,6.75,7.50
57000040,3.60,5.25,3.40,-1,-1,-1,3.50,5.75,6.75
57000041,4.00,5.00,-1,-1,-1,-1,5.50,6.50,-1
57000042,6.60,6.25,4.40,7.00,4.25,5.00,-1,-1,-1
57000043,2.60,5.00,-1,-1,-1,-1,2.75,4.50,-1
57000044,4.80,6.75,4.20,4.25,3.00,6.25,-1,-1,-1
57000045,7.80,5.75,4.60,6.25,6.50,5.25,-1,-1,-1
57000046,5.40,6.75,3.20,-1,-1,-1,4.25,6.25,8.25
57000047,3.80,4.75,6.60,-1,-1,-1,3.75,5.50,7.75
57000048,5.00,4.50,3.20,2.75,3.50,2.25,-1,-1,-1
57000049,4.80,5.50,4.40,-1,-1,-1,5.25,5.25,7.00
57000051,6.40,5.75,6.60,6.25,3.75,5.25,-1,-1,-1
57000052,5.00,4.50,2.80,5.25,5.25,5.50,-1,-1,-1
57000053,3.80,3.00,2.60,-1,-1,-1,2.50,4.75,5.25
57000054,6.00,6.00,3.20,6.00,5.00,6.75,-1,-1,-1
