SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
07000001,6.40,3.25,3.20,7.25,5.50,4.25,-1,-1,-1
07000002,6.00,5.50,3.20,6.00,3.75,4.75,-1,-1,-1
07000003,5.40,4.00,2.40,6.75,5.75,4.00,-1,-1,-1
07000004,4.60,7.50,3.60,-1,-1,-1,5.00,5.00,7.00
07000005,3.60,5.75,4.20,-1,-1,-1,4.00,6.00,7.75
07000006,4.40,7.75,2.40,-1,-1,-1,6.75,7.50,7.75
07000007,6.20,4.00,4.00,5.00,4.75,4.25,-1,-1,-1
07000008,6.40,4.25,4.40,6.50,5.50,2.75,-1,-1,-1
07000009,3.20,2.75,-1,-1,-1,-1,-1,-1,-1
07000010,3.80,7.50,2.20,-1,-1,-1,6.50,8.75,8.00
07000011,5.60,5.00,3.60,5.50,5.00,5.75,-1,-1,-1
07000012,4.80,8.50,-1,-1,-1,-1,7.25,-1,-1
07000013,5.60,4.75,4.80,5.25,5.25,5.25,-1,-1,-1
07000014,3.40,7.00,3.20,-1,-1,-1,6.00,6.00,8.00
07000015,4.80,4.75,3.80,5.00,6.25,6.00,-1,-1,-1
07000017,3.80,4.25,2.60,3.75,4.25,5.00,-1,-1,-1
07000018,7.00,5.25,3.60,6.75,7.00,4.00,-1,-1,-1
07000019,7.80,5.00,2.80,7.25,7.25,4.75,-1,-1,-1
07000020,5.20,5.75,6.60,5.50,3.00,3.25,-1,-1,-1
07000021,2.20,3.25,3.60,-1,-1,-1,3.00,5.75,6.50
07000022,3.80,5.00,1.80,-1,-1,-1,5.50,6.00,7.25
07000023,7.00,6.00,4.60,7.00,5.75,4.25,-1,-1,-1
07000024,4.80,5.25,2.60,-1,-1,-1,4.00,5.75,7.25
07000025,3.60,7.75,4.40,-1,-1,-1,5.25,6.75,8.00
07000026,3.60,7.50,2.60,-1,-1,-1,4.00,5.75,6.50
07000027,6.20,7.50,3.20,5.00,5.25,3.50,-1,-1,-1
07000028,2.00,4.50,3.20,-1,-1,-1,3.75,3.75,6.00
07000029,5.20,4.50,3.40,5.25,5.75,4.25,-1,-1,-1
07000030,5.80,6.00,3.80,6.25,5.75,4.75,-1,-1,-1
07000031,4.40,5.75,3.40,-1,-1,-1,3.75,6.00,7.25
07000032,3.40,7.00,3.40,-1,-1,-1,4.00,7.00,9.00
07000033,2.80,4.75,2.80,-1,-1,-1,4.25,5.75,7.50
07000034,5.80,5.00,3.60,4.75,4.50,2.00,-1,-1,-1
07000035,2.80,5.25,3.40,-1,-1,-1,3.25,5.25,6.25
07000037,3.00,4.50,2.00,-1,-1,-1,2.50,5.25,7.75
07000038,4.00,5.50,4.60,3.75,1.50,5.00,-1,-1,-1
07000039,5.60,5.75,2.60,5.75,6.75,3.00,-1,-1,-1
07000040,3.00,5.00,-1,-1,-1,-1,3.00,-1,-1
07000041,2.80,1.50,-1,-1,-1,-1,2.50,-1,-1
07000042,4.80,5.75,4.40,-1,-1,-1,4.25,6.50,7.50
07000043,6.00,8.00,-1,-1,-1,-1,6.25,-1,-1
07000044,2.40,3.25,-1,-1,-1,-1,3.75,-1,-1
07000045,3.80,5.75,4.20,-1,-1,-1,4.25,6.25,7.50
