SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
52000001,9.6,8.75,-1,6.75,9,8,-1,-1,-1
52000002,7.4,8.25,8.6,-1,-1,-1,-1,-1,-1
52000003,8.4,9,9.2,-1,-1,-1,6.5,8,9
52000004,9,8.5,8.6,-1,-1,-1,8.25,7.5,9.75
52000005,6.6,7,-1,6.25,4.75,5.5,-1,-1,-1
52000006,8.2,7.75,6,8.25,8,3.75,-1,-1,-1
52000007,9.4,8.5,8.8,9,7.75,7.5,-1,-1,-1
52000008,6.6,7.5,6,-1,-1,-1,5.5,5.5,7.25
52000009,8.2,8.75,9.8,-1,-1,-1,4.5,8.5,8.5
52000010,8.2,6.75,6.2,-1,-1,-1,7.5,6.75,8.5
52000011,7.2,8.25,8.2,-1,-1,-1,6.75,8,8.25
52000012,8,7,4.8,6.5,8.25,6.5,-1,-1,-1
52000013,7.8,7.75,6.2,7.25,8,6.25,-1,-1,-1
52000014,8.4,8.25,7.8,-1,-1,-1,7.5,7.25,9.25
52000015,8.6,7.75,6.4,8.25,6.5,4.25,-1,-1,-1
52000016,6.6,6.92,3.8,-1,-1,-1,5.5,7.75,9.25
52000017,8,8.5,8.8,7.5,6.25,6.25,-1,-1,-1
52000018,7.6,8,5.2,-1,-1,-1,6.5,7,8.25
52000019,8,8.25,4.6,8,8.25,5.25,-1,-1,-1
52000020,8.6,8,7.2,7.75,7.25,6.5,-1,-1,-1
52000021,9.2,8,9,8.5,6.75,7.5,-1,-1,-1
52000022,8.2,9.25,9.8,-1,-1,-1,8.25,9.25,9.25
52000023,8.4,8,5.6,-1,-1,-1,5.25,6.75,8.5
52000024,6.6,6.75,3.8,-1,-1,-1,6,6.75,8.5
52000025,4,7,2.8,-1,-1,-1,4,5,6.75
52000026,9,8,5.8,8.25,8,6.75,-1,-1,-1
52000027,9,8.25,7,7.5,7.5,6.5,-1,-1,-1
52000028,6,7.75,3.8,-1,-1,-1,5.75,5.5,7.25
52000029,7.4,8.5,-1,-1,-1,-1,6.25,8,9
52000030,7.6,8.5,7.8,-1,-1,-1,4.75,6.75,7.75
52000031,9,7.5,6.2,7.5,5.5,5.25,-1,-1,-1
52000032,8.6,8.75,9.6,-1,-1,-1,9,7.75,9.25
52000033,7.4,7.25,3.8,4.25,6.25,4.25,-1,-1,-1
52000034,9.4,8,-1,8,8.25,8.5,-1,-1,-1
52000035,6.2,6.25,2.4,-1,-1,-1,3.75,5.5,8.75
52000036,8.2,8,7.6,7.5,8,7.25,-1,-1,-1
52000037,7.6,8.5,5.2,-1,-1,-1,5,6.75,6.5
52000038,8.6,8,6.2,6.25,4.5,4.75,-1,-1,-1
52000039,8.2,8,6.4,-1,-1,-1,6.75,7.75,8
