SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
45000001,7.6,5.5,4,8,6.25,5.5,-1,-1,-1
45000002,8.8,7,3.2,7,8.25,7.75,-1,-1,-1
45000003,8,6.5,2.8,5.25,6.5,6,-1,-1,-1
45000004,8.6,6.25,3.8,6.5,7.75,6.25,-1,-1,-1
45000005,8,8,5.2,6,7.5,6.75,-1,-1,-1
45000006,9.2,6.25,3.8,7.5,8.5,7,-1,-1,-1
45000007,7.4,4.5,4.8,3.5,6,7.25,-1,-1,-1
45000008,7.6,7.25,3.4,5.75,7.75,4.25,-1,-1,-1
45000009,7.6,6.25,4,5.25,7.5,5.5,-1,-1,-1
45000010,5.4,4.75,4.8,6.5,4.25,4.25,-1,-1,-1
45000011,5.8,6.75,2.6,2,5.25,5,-1,-1,-1
45000012,8.2,7.25,5.6,6.75,5.25,5.25,-1,-1,-1
45000013,7,6.5,2.2,5.5,6.25,4.5,-1,-1,-1
45000014,7.4,6.5,4.8,7.5,7.75,5,-1,-1,-1
45000015,8.4,7.5,5.8,4.5,7.75,5,-1,-1,-1
45000016,8.6,6.75,5.2,7.75,8.5,4.5,-1,-1,-1
45000017,7.4,7.5,5,6.5,8.25,6,-1,-1,-1
45000018,7.4,6.5,4,6.75,7.5,6.25,-1,-1,-1
45000019,6,5.75,3,5,4.25,5.5,-1,-1,-1
45000020,8.2,6,4.6,7,6,5.5,-1,-1,-1
45000021,7.6,5.5,5,7.5,4.75,7,-1,-1,-1
45000022,6.2,5.25,4,4.75,4.75,3,-1,-1,-1
45000023,7.2,6,3.6,5.75,3.5,5.25,-1,-1,-1
45000024,8.2,6.25,3.6,6.25,7.5,5.75,-1,-1,-1
45000025,7.8,5.5,5,7.25,7,4.75,-1,-1,-1
45000026,8.2,5.5,3.8,5.5,6.25,4.75,-1,-1,-1
45000027,8.6,6,4.6,5.5,7,6.5,-1,-1,-1
45000028,7,4.75,3.6,5.25,5,4.75,-1,-1,-1
45000029,8.6,6.5,3.8,5.75,7.75,4.25,-1,-1,-1
45000030,7.2,6.5,3.8,6.75,6.25,4.75,-1,-1,-1
45000031,7.4,5.75,3.4,5.25,4,3.5,-1,-1,-1
45000032,8.6,7.25,8,7.5,7.75,6.25,-1,-1,-1
45000033,7,6.5,4.2,3.5,4,4.5,-1,-1,-1
45000034,7.8,6.25,3.2,5.5,8,7.5,-1,-1,-1
45000035,8.8,8.25,7.6,7,7,6.5,-1,-1,-1
45000036,5.2,8.25,6.2,-1,-1,-1,9,9.25,8.75
45000037,6,6.25,4.6,-1,-1,-1,6.75,7.25,8.5
45000038,8.4,6.75,5.4,8,7.5,6.75,-1,-1,-1
45000039,5.8,6.5,3,-1,-1,-1,3.5,5.5,7
45000040,5,6.75,2.6,-1,-1,-1,3.5,5.75,6.5
45000041,8.2,7.25,3.8,-1,-1,-1,6,8,7.75
45000042,4.8,6.25,3.2,-1,-1,-1,5,7,7.75
45000043,2.6,4.5,6.4,-1,-1,-1,3.25,4.5,5.25
45000044,7.6,6,2.8,-1,-1,-1,7.5,6.5,7.75
45000045,8,7,6.6,-1,-1,-1,5.5,7.5,8
45000046,8,7,6,7.25,7,5.5,-1,-1,-1
45000047,1.8,4.5,2.8,-1,-1,-1,3.5,4.25,5.75
45000048,2.2,6.25,1.6,-1,-1,-1,3.25,4.75,5.5
45000049,7,6.5,3.6,5.5,6.75,5,-1,-1,-1
45000050,6.8,7.25,3.4,-1,-1,-1,5.5,8.5,7.5
45000051,5.8,5.25,4,-1,-1,-1,5.5,7.25,8
45000052,7,5,3.2,5.75,3.75,5,-1,-1,-1
45000053,7.8,7.25,9.2,-1,-1,-1,7.5,7.25,8.75
45000054,7.4,4.25,3.8,7,6,5.25,-1,-1,-1
45000055,5.2,6,2,-1,-1,-1,3.75,7,7.5
45000056,4.6,6.25,5,-1,-1,-1,3,5.5,6.75
45000057,5.8,6.5,4.2,-1,-1,-1,5.25,6.5,8.25
45000058,6.6,7.5,4.4,-1,-1,-1,6.5,8,9.5
45000059,2.8,6,2.4,-1,-1,-1,3,4.5,7
45000060,4.8,5,2,-1,-1,-1,3.5,4.25,7.75
45000061,2.4,5.5,2.6,-1,-1,-1,5,7.5,7.25
45000062,6.4,7.5,4.4,-1,-1,-1,3.25,7,6.5
45000063,6,7.25,2,3,5.5,5.5,-1,-1,-1
45000064,6.2,6.25,2.8,-1,-1,-1,6.5,8.5,8.25
45000065,3.4,5.75,2.2,-1,-1,-1,3,6.25,7.75
45000066,2.4,4,3.2,-1,-1,-1,4.5,4.75,5.5
45000067,7.8,7,5,-1,-1,-1,5.5,7.5,8.75
45000068,3,5.75,3.4,-1,-1,-1,3,5,5.5
45000069,5.4,4.75,2,-1,-1,-1,4.5,7.5,6
45000070,8.4,7,4.4,6,7.75,6,-1,-1,-1
45000071,7.4,5.75,4,6.5,7,4.75,-1,-1,-1
45000072,4.4,5.75,3,-1,-1,-1,5.5,7,7
45000073,6.8,6.75,4.4,5.75,5,4.75,-1,-1,-1
45000074,8.8,7,5.2,6.25,8.5,8.25,-1,-1,-1
45000075,4.6,6.5,2.8,-1,-1,-1,3.25,4.25,7
45000076,8,7,5.2,-1,-1,-1,5.5,8.25,8
45000077,7.8,6.75,4.8,-1,-1,-1,6.5,7.5,8.75
45000078,8.2,7.5,6.6,-1,-1,-1,8.25,7.75,8.25
45000079,9,6.5,8,8,8.25,7,-1,-1,-1
45000080,7.6,7.25,5,4.25,6,6.5,-1,-1,-1
45000081,8.2,5.75,4.8,6.5,6.5,7,-1,-1,-1
