SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
25000001,9.4,5.75,8.4,9,4.5,5.75,-1,-1,-1
25000002,7.2,7.5,6.2,-1,-1,-1,8.5,8.75,9.25
25000003,8.6,7,6.4,8,7.5,5.5,-1,-1,-1
25000004,9.2,6.5,5.8,8,7.75,5.25,-1,-1,-1
25000005,9.4,8.25,9.2,8.75,8.25,7.75,-1,-1,-1
25000006,9.2,7.75,7,5.75,9,9,-1,-1,-1
25000007,8.4,6.25,9.2,7.75,5.25,4.75,-1,-1,-1
25000008,8.2,8.5,8.4,9.25,5.5,6.5,-1,-1,-1
25000009,8,8.5,8.2,-1,-1,-1,8,8.25,9.75
25000010,8.2,8.5,9.6,-1,-1,-1,8,8.75,9.5
25000011,8,9.25,8.6,-1,-1,-1,9,9.25,10
25000012,8.4,7.5,6.8,8.5,7.5,2.75,-1,-1,-1
25000013,8.8,8.25,5,7.5,9,7.75,-1,-1,-1
25000014,9.4,8.5,9,-1,-1,-1,7,7.5,8.75
25000015,8.6,8.5,7.2,-1,-1,-1,7.75,8.25,9.75
25000016,8.8,7.75,7.4,8.5,8.75,7.5,-1,-1,-1
25000017,9.4,7.75,7.6,7.75,9.75,9.25,-1,-1,-1
25000018,8.6,8.5,9.8,-1,-1,-1,8,7.5,9
25000019,9.2,8,10,-1,-1,-1,5.75,7.25,9.75
25000020,8.6,8,8.8,-1,-1,-1,7.25,8.75,9.5
25000021,9,8,9.6,-1,-1,-1,7.25,7.25,10
25000022,9,6.25,8.8,9,4.5,6.75,-1,-1,-1
25000023,8.6,7.75,7,-1,-1,-1,7.75,7.5,9
25000024,8.2,8,6.4,-1,-1,-1,8.25,8,9.75
25000025,9.2,8,7.4,-1,-1,-1,9,9.25,9
25000026,9.4,8.5,8.6,-1,-1,-1,6.5,9,9.5
25000027,9.2,8.5,8.8,-1,-1,-1,6.25,7.75,10
25000028,8.2,8.5,7.2,-1,-1,-1,6,7.5,9.25
25000029,8.8,8.25,6.4,-1,-1,-1,6.25,6.75,8.75
25000030,8,8,7.8,8,3.5,5.25,-1,-1,-1
25000031,8.6,8.5,8.8,-1,-1,-1,6.75,7.5,9
25000032,8.8,9.5,8.8,-1,-1,-1,6.25,6.25,9.25
25000033,9.6,7.25,7.2,8.25,7.5,8.5,-1,-1,-1
25000034,9,9,8.6,-1,-1,-1,6,7.25,8.5
25000035,9.4,6,5,8.75,7.5,6.75,-1,-1,-1
25000036,8.8,7.25,9.2,8.5,7.5,7.75,-1,-1,-1
25000037,5.2,8.25,9.4,-1,-1,-1,9.25,9.5,9.75
25000039,8.8,8.75,9,-1,-1,-1,6,7.75,9
25000040,9.4,9,7,9,9.25,7.25,-1,-1,-1
25000041,9,8.5,8.6,-1,-1,-1,9,8.25,9.75
25000042,9.2,7.75,4.6,8.5,8.75,6.25,-1,-1,-1
25000043,8.6,7.75,9,-1,-1,-1,4.75,8.25,8.5
25000044,8.4,7.25,7,-1,-1,-1,4.5,7.5,8.75
25000045,8.8,6.75,8.8,8,3.75,3.25,-1,-1,-1
25000046,8.6,7.5,8.8,-1,-1,-1,7.5,7.75,10
