SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
49000001,8.4,6.75,4.2,6.75,6.25,5.5,-1,-1,-1
49000002,8.2,7.75,8,7.25,5.5,6,-1,-1,-1
49000003,7.2,7.5,3.4,7.5,5.25,4.75,-1,-1,-1
49000004,8.4,6.25,8.2,8.5,7.75,5.75,-1,-1,-1
49000005,4.6,5.75,-1,-1,-1,-1,4,7.25,-1
49000006,7,6.75,3.2,-1,-1,-1,5.75,6,6.75
49000007,8,6,5.6,8.5,7.5,7.5,-1,-1,-1
49000008,7.2,7,4.4,-1,-1,-1,5.75,8.75,8.75
49000009,8,6.25,4,-1,-1,-1,7,6.25,9.5
49000010,7.4,6.5,4.4,-1,-1,-1,5.75,7.5,8.75
49000011,8.8,7,2.2,8,8.5,7.75,-1,-1,-1
49000012,7.6,6.5,1.2,7.5,7.75,5.5,-1,-1,-1
49000013,4.8,5.75,2.2,-1,-1,-1,5.25,7.25,8.5
49000014,8.2,6,3.4,7.75,7,6.5,-1,-1,-1
49000015,6.8,6,2.4,4.25,4.5,4.75,-1,-1,-1
49000016,3.6,5,1.8,-1,-1,-1,5.25,5.25,5.25
49000017,5.2,4.5,3,-1,-1,-1,3.75,6,8
49000018,5.2,5.25,3.6,-1,-1,-1,4,5.5,8
49000019,7,5,2.2,-1,-1,-1,3.5,4.75,6.5
49000020,5.8,5,2.6,-1,-1,-1,3.25,6.75,7.75
49000021,8.2,6.75,5.4,8,7.5,5.25,-1,-1,-1
49000022,6.2,7.25,3.8,-1,-1,-1,5.25,7,8.75
49000023,6.6,7,4,-1,-1,-1,6.25,8.5,9.75
49000024,7,6,5,-1,-1,-1,5.75,7.5,7.75
49000025,5.2,5.75,2.8,-1,-1,-1,3.75,5.75,7
49000026,8.4,8,7.8,7.5,7.5,6.5,-1,-1,-1
49000027,6.4,6.25,4,5.75,7,5.5,-1,-1,-1
49000028,5.8,5.25,2.6,-1,-1,-1,3.5,6.75,8.25
49000029,7.8,8.25,6.4,7.25,7.5,6.75,-1,-1,-1
49000030,7.8,7.75,2.2,-1,-1,-1,8.5,8.75,9.25
49000031,7,5.75,3.2,5,5.25,6,-1,-1,-1
49000032,4.8,7.25,2.6,-1,-1,-1,6,7,8
49000033,5.4,4,2.8,-1,-1,-1,3,5.5,8
49000034,8,6.75,4.6,-1,-1,-1,7.5,6.5,9.75
49000035,7.2,7,4.8,-1,-1,-1,3,6.75,9
49000036,7.8,8,4.6,-1,-1,-1,5.75,7,9.25
49000037,5,6,3.4,-1,-1,-1,4.75,7.75,8.5
49000038,3.2,3.75,2.2,-1,-1,-1,4.25,6.5,6.5
49000039,5.4,6,3.6,-1,-1,-1,2.75,6,8.75
49000040,7.6,8,4.4,7.25,6.25,6,-1,-1,-1
49000041,8.2,6.75,4.2,6.75,6.5,5,-1,-1,-1
49000042,7.6,7.75,3.8,-1,-1,-1,7,9,9
49000043,8,7,4.6,7.75,7.5,5.5,-1,-1,-1
49000044,4.6,6.25,2.2,-1,-1,-1,3.75,6.5,5.75
49000045,8.6,5.5,3.8,7,6.75,6.5,-1,-1,-1
49000046,7,6.25,3.4,-1,-1,-1,7.25,8.5,7.25
49000047,9,6,5,8,8,6.5,-1,-1,-1
49000048,5.6,7,3.8,-1,-1,-1,3.75,4.25,7.5
49000049,8.8,7.5,4.2,7.25,7.25,6.75,-1,-1,-1
49000050,8.2,5.67,4.6,-1,-1,-1,5.75,7.75,7.25
49000051,7.4,5.5,5.6,7.75,7,6,-1,-1,-1
49000052,5,5.5,3.4,-1,-1,-1,4.75,7.5,9
49000053,4.8,6.25,2.6,-1,-1,-1,6,7.5,8.25
49000054,5.8,6.25,2.6,-1,-1,-1,2.25,4.75,5.5
49000055,3.8,6,3.6,-1,-1,-1,3,5.5,8
49000056,6.4,6.75,4.4,-1,-1,-1,6.5,7.75,8.5
49000057,5.4,6.75,3.2,-1,-1,-1,5.25,7.75,8
49000058,5.8,5.25,1.4,-1,-1,-1,3.75,5.5,7.5
49000059,4.6,5,3.6,-1,-1,-1,3.25,7,7.75
49000060,3.4,5.5,2.2,-1,-1,-1,4.5,5.25,7
49000061,7.8,6.25,4.2,7.25,8,6.75,-1,-1,-1
49000062,6.4,7,3.8,5.25,6.75,6.25,-1,-1,-1
49000063,7,7.5,2.6,-1,-1,-1,4.75,6.75,9
49000064,3.2,5.5,4,-1,-1,-1,5,7.5,8
49000065,8.2,6.25,5.2,7.5,8,6.5,-1,-1,-1
49000066,6.4,7,4.2,-1,-1,-1,5.75,7.5,9.5
49000067,8.2,7,2.4,8.5,8.25,6.75,-1,-1,-1
49000068,6.2,6.25,3.6,-1,-1,-1,5.5,6.25,8
49000069,6.8,5,5,-1,-1,-1,7,7.75,9
49000070,7.2,5.5,3.2,-1,-1,-1,7.75,8.5,9
49000071,4.6,5,-1,-1,-1,-1,5.5,7.25,-1
49000072,4.6,3.75,3.2,-1,-1,-1,3.25,6,6.75
49000073,5.4,5.5,3.2,-1,-1,-1,4.25,6.25,7.75
49000074,5,7.25,3,-1,-1,-1,3.75,6.5,7.75
49000075,5,6.33,3.6,-1,-1,-1,5.75,6,7.25
49000076,7.4,5.25,2.4,-1,-1,-1,4,7.25,8
49000077,7.8,6.5,2.2,-1,-1,-1,5.75,6.75,9.75
