SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
56000001,7,5.5,4.4,-1,-1,-1,3.25,6.75,7
56000002,5.4,5.75,4,-1,-1,-1,3.75,5.25,6.25
56000003,4.2,6,-1,-1,-1,-1,5.5,6.75,-1
56000004,8.4,7.5,4.8,6,5.75,5.25,-1,-1,-1
56000005,7.4,4,4.4,5.25,7,6.5,-1,-1,-1
56000006,7,5.25,4,6.25,6.5,5.5,-1,-1,-1
56000007,4.4,5,-1,-1,-1,-1,6.5,-1,-1
56000008,6.4,6.5,3.6,-1,-1,-1,5.25,7,8.5
56000009,6.4,4.25,3.8,4.75,5.5,5.5,-1,-1,-1
56000010,7.4,7.5,7,5.25,4,3.75,-1,-1,-1
56000011,6.2,6.25,3.2,4.75,5.25,5,-1,-1,-1
56000012,5.4,6.25,3.6,-1,-1,-1,7.25,6.75,8.75
56000013,8.4,6.75,4.4,8,7,6,-1,-1,-1
56000014,8.2,6.5,4.6,6.5,7.75,7,-1,-1,-1
56000015,6.6,6.75,4,-1,-1,-1,5.25,7.75,8.75
56000016,8,8.25,6.8,6.25,7.25,4.75,-1,-1,-1
56000017,8.4,5.5,5.4,7,4.5,6.5,-1,-1,-1
56000018,7,6.75,5,-1,-1,-1,3.75,8.25,8.25
56000019,3.2,5.5,-1,-1,-1,-1,5.75,6.75,-1
56000020,4.8,4.5,-1,-1,-1,-1,2.75,5.25,-1
56000021,8.2,5,4.6,6,5,4.75,-1,-1,-1
56000022,7,6.25,3.8,-1,-1,-1,4,7.5,9.25
56000023,4.2,6,3.4,-1,-1,-1,3.25,6.75,7.25
56000024,7.2,5.75,4,-1,-1,-1,6.25,7,8
56000025,5.2,4.92,-1,-1,-1,-1,4.25,5.75,-1
56000026,8.4,6.92,6.2,7.5,5.25,5.75,-1,-1,-1
56000027,6.8,7,3.8,-1,-1,-1,4.25,4.75,8.75
56000028,6.6,6.75,6.2,-1,-1,-1,5,7,7.25
56000029,9.2,8.5,7.2,-1,-1,-1,9,9.25,9.5
