SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
09000001,7.8,6.25,2.4,-1,-1,-1,3.75,7.25,8.5
09000002,7.4,8.5,4,-1,-1,-1,5.75,8.5,9.25
09000003,7.8,7.75,5.6,6.75,7.5,6.75,-1,-1,-1
09000004,6.6,8.5,4.4,-1,-1,-1,7.75,7.5,8
09000005,5.4,8.25,3,-1,-1,-1,6.75,7.75,8.25
09000006,7.4,8.5,4.4,-1,-1,-1,7.25,6.75,8.25
09000007,4.6,7,3.8,-1,-1,-1,5.25,7.5,7.25
09000008,5.8,8,4.6,-1,-1,-1,5.75,5.75,7.75
09000009,4.2,8,2.4,-1,-1,-1,9.25,8.25,8.75
09000010,6.2,7.75,4.8,-1,-1,-1,5,8,9
09000011,5.2,6.25,4.8,-1,-1,-1,5.75,7.25,9.25
09000012,6.8,7.5,5.2,-1,-1,-1,5.5,7,8.5
09000013,6,6.25,2.6,-1,-1,-1,6.75,7.75,8
09000014,8.4,6.75,3.2,8,6.5,4.25,-1,-1,-1
09000015,7.4,7.75,4,-1,-1,-1,7,8.25,8.75
09000016,6,7,3.8,-1,-1,-1,5.25,5.5,6.75
09000017,4.2,7.5,4.6,-1,-1,-1,4.5,6.25,8.25
09000018,9.2,8.75,8.8,-1,-1,-1,8.75,9,9.5
09000019,7.4,8,4.2,-1,-1,-1,9.25,8.25,8.75
09000020,5,7,3.2,-1,-1,-1,9.25,9,9.25
09000021,7.8,6.75,4.4,-1,-1,-1,7,7.5,9
09000022,6,7.25,4,-1,-1,-1,7.75,8.25,9.25
09000023,6.6,7.25,3.2,-1,-1,-1,7.25,7.75,8.25
09000024,8,8,3.4,3.5,7,6.5,-1,-1,-1
09000025,5,7.5,2.6,-1,-1,-1,7.75,8,8.25
09000026,4.6,7.5,1.6,-1,-1,-1,7.25,7,7.75
09000027,8.4,8.5,7,-1,-1,-1,8,7.5,9.25
