SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
61000001,5.6,5.5,6.6,-1,-1,-1,5.25,5,7.75
61000002,7,7.75,4.4,6.5,5.75,6.5,-1,-1,-1
61000003,6.8,7,4.4,5,6.25,5,-1,-1,-1
61000004,7.8,8,5.6,8.25,8.25,6.25,-1,-1,-1
61000005,8.2,7,5.6,8,7.75,6.5,-1,-1,-1
61000006,7.8,7.75,6,7.25,8,6.75,-1,-1,-1
61000007,7.6,6.25,8.8,7.5,5.5,5.75,-1,-1,-1
61000008,5.2,5.5,3.6,3.25,4.5,3.5,-1,-1,-1
61000009,8.8,6.75,6.4,7.5,6.5,4.75,-1,-1,-1
61000010,8.2,6.75,3.6,7,6,5.5,-1,-1,-1
61000011,4.6,5,3.2,3,3.25,3.25,-1,-1,-1
61000012,4.6,6.5,2.8,3.25,6,5.75,-1,-1,-1
61000013,5.4,3.75,2.6,7,6.75,4,-1,-1,-1
61000014,6.2,4.5,4.6,3.5,2.25,3.5,-1,-1,-1
61000015,7,6,2,5,3.75,6.5,-1,-1,-1
61000016,8.4,7.75,4.2,6.5,9,6,-1,-1,-1
61000017,8,9,8.8,-1,-1,-1,6.25,7.25,9.75
61000018,9.2,8,8.4,8.75,6.5,7.25,-1,-1,-1
61000019,8.2,8,6.4,6.75,8.75,9.25,-1,-1,-1
61000020,9.2,7.75,6.8,7.75,8,8.5,-1,-1,-1
61000021,8,7.75,7.8,6.75,6,5.75,-1,-1,-1
61000022,7.6,6,4,7,6,5.75,-1,-1,-1
61000023,7.6,6.5,4.6,7.25,6.5,6.25,-1,-1,-1
61000024,8,8.5,5.8,8,6.5,7.75,-1,-1,-1
61000025,6.8,4.75,4.4,6,5,4.75,-1,-1,-1
61000026,8.2,7,7,8.75,7.5,6.25,-1,-1,-1
61000027,8.6,8.25,3.6,6,7.5,6.25,-1,-1,-1
61000028,6,7.25,3.4,4,4,7.5,-1,-1,-1
61000029,6.8,6.5,4.4,6,6.5,3.75,-1,-1,-1
61000030,7.6,6,3,5,4,3.5,-1,-1,-1
61000031,9.2,5,5.4,6,8.5,9.25,-1,-1,-1
61000032,6.6,6.75,6.2,5.25,6,5.25,-1,-1,-1
61000033,7,5.5,3.6,4.75,4.25,3.75,-1,-1,-1
61000034,8,5.75,3.4,6.75,6.25,6,-1,-1,-1
61000035,8.2,5.25,4.4,7,7,7.25,-1,-1,-1
61000036,8.4,6.25,6.6,8.5,7.5,7.5,-1,-1,-1
61000037,6.6,6.25,5.2,6.75,6.5,5.75,-1,-1,-1
61000038,8.4,7,4.2,7.75,6.75,7,-1,-1,-1
61000039,8,6,4.8,6.5,5,4.75,-1,-1,-1
61000040,6.4,5.75,5.2,7,3.5,4,-1,-1,-1
61000041,8,5.75,6,7.5,5.25,5,-1,-1,-1
61000042,9.4,7.5,7.8,8.5,8,7.25,-1,-1,-1
61000043,9.2,8,7.6,8.5,7.5,6,-1,-1,-1
61000044,8,7.25,4.2,7.75,5.25,4.5,-1,-1,-1
61000045,6.4,5.5,3.2,2.75,3,4,-1,-1,-1
61000046,7.2,7,3,4.5,6,6.5,-1,-1,-1
61000047,8.2,6,7,6.75,7.5,5.5,-1,-1,-1
61000048,6,4.25,5,6.25,4.5,5,-1,-1,-1
61000049,7.4,5.25,6.2,6,6.5,6.75,-1,-1,-1
61000050,9.2,8,7.6,5.5,8.75,8.75,-1,-1,-1
61000051,8.2,5.25,4.2,8.5,8.5,6.75,-1,-1,-1
61000052,7.8,8,5.6,7.25,7.5,5.75,-1,-1,-1
61000053,6.8,4,4.8,5.75,4.25,5.25,-1,-1,-1
61000054,7.6,6.5,3.6,7.5,6.5,6.5,-1,-1,-1
61000055,7.6,7,4.4,8.5,7.75,6.5,-1,-1,-1
61000056,7.6,6,6.4,6.25,5.5,6,-1,-1,-1
61000057,5.2,5,3.8,4.5,4.75,3.25,-1,-1,-1
61000058,7.2,7.25,4.4,6.25,7.5,6.25,-1,-1,-1
61000059,6.4,5.5,4.2,5.5,4.75,6.25,-1,-1,-1
61000060,8.8,7.5,4.6,7.25,7,6,-1,-1,-1
61000061,7,5.5,4,7.25,8,5.25,-1,-1,-1
61000062,8.8,6.25,7.2,8.25,6.5,6.25,-1,-1,-1
61000063,8,5.75,6.4,7.75,6,8,-1,-1,-1
61000064,7,3.25,1.2,4.5,4,4,-1,-1,-1
61000065,8.2,6.25,6,7,6.25,6.25,-1,-1,-1
61000066,7.4,7,5.8,6.25,5,4.25,-1,-1,-1
61000067,6.6,6,4.4,6.5,7,5,-1,-1,-1
61000068,5.6,7.5,4,-1,-1,-1,6.25,8,8.25
61000069,6,4.75,4.4,-1,-1,-1,5.5,6.5,9.25
61000070,7.2,7.5,8.4,-1,-1,-1,7,8.25,9
61000071,4.4,7,2.6,5,5.5,5,-1,-1,-1
61000072,7.2,7.75,4.2,7,8,7.25,-1,-1,-1
61000073,6.8,7,7,-1,-1,-1,6,7.25,8.75
61000074,9.4,8,8,9,9,7.75,-1,-1,-1
61000075,7.6,7.75,2.8,4.75,5,5.25,-1,-1,-1
61000076,7.8,7.5,4,8.25,8.25,5.25,-1,-1,-1
61000077,8.6,7.75,9,8.5,6.25,5.75,-1,-1,-1
61000078,5.8,5,4.2,5,4.75,5.75,-1,-1,-1
61000079,3.8,6.25,5,-1,-1,-1,4.75,7,8.25
61000080,8,7,5.6,7.5,4.5,6.5,-1,-1,-1
61000081,6.4,8.5,3.6,-1,-1,-1,4.25,5.25,8.25
61000082,7.8,7.25,5.4,6,6,4.75,-1,-1,-1
61000083,7,7.25,5.2,7,6.5,5.5,-1,-1,-1
61000084,8.2,6.25,4,7,6.75,7.75,-1,-1,-1
61000085,8.4,5.5,7.2,8,7,6.75,-1,-1,-1
61000086,5.2,5,2.8,4.5,4,5.25,-1,-1,-1
61000087,8,6.75,6.4,7.75,4,4.25,-1,-1,-1
61000088,7.8,7.25,7,7.5,6,7.25,-1,-1,-1
61000089,5.8,8.25,6.2,-1,-1,-1,7,8.5,9.25
61000090,3.6,5.25,4.2,-1,-1,-1,4,5.25,6
61000091,5.2,5.5,3.6,-1,-1,-1,5.75,6.75,8
61000092,6,6,4.6,-1,-1,-1,6.5,7,8.75
61000093,6.4,6.75,3.2,-1,-1,-1,6.5,7.25,9
61000094,7.6,7.5,6.6,7,7.5,5.25,-1,-1,-1
61000095,8,8,4.6,-1,-1,-1,5.25,7,9.25
61000096,7.6,7.75,4.8,6.5,5.5,5.25,-1,-1,-1
61000097,6.6,7.5,5.2,-1,-1,-1,6.75,7.25,9.5
61000098,7.2,7,4.4,5.75,7,5.5,-1,-1,-1
61000099,6.6,7,2.8,-1,-1,-1,3,7,7.5
61000100,5,7.75,3,-1,-1,-1,4,5.5,8.5
61000101,5.6,7,6.2,-1,-1,-1,5.25,6.75,9.5
61000102,5,6,3,-1,-1,-1,5.5,6.75,8.25
61000103,5.4,5.75,1.8,-1,-1,-1,2.75,6,8.5
61000104,5,5,4.2,-1,-1,-1,3.25,6.25,7.5
61000105,4.6,5.25,2.6,-1,-1,-1,5.75,7.25,7.75
61000106,5,8,4.8,-1,-1,-1,5,7.25,7.25
61000107,6,7.5,3,4.75,4.75,5,-1,-1,-1
61000108,6.6,6.5,3.6,4.75,5.75,5.25,-1,-1,-1
61000109,4.8,6.5,3.2,-1,-1,-1,3.5,6,7.25
61000110,7.4,8.5,4,5.75,7.25,6,-1,-1,-1
61000111,6.2,6.75,4,-1,-1,-1,4.25,6.25,8.25
61000112,4.6,5.75,4.4,-1,-1,-1,2.75,5.75,7
61000113,4.6,6,3.6,-1,-1,-1,5,6.75,8.25
61000114,5.8,7.25,4.2,-1,-1,-1,3.75,7.5,7.25
61000115,7.6,6.25,3.8,-1,-1,-1,4.5,5.75,8
61000116,7.6,7.75,4.4,7.25,8,6.75,-1,-1,-1
61000117,7,5,3.6,4,4.75,6,-1,-1,-1
61000118,7,7.5,4.4,-1,-1,-1,4.75,7.25,8.5
61000119,8.8,8,5.8,7.5,8.75,7.75,-1,-1,-1
61000120,4.8,8,4.2,-1,-1,-1,5.25,6.75,9
61000121,8,7.5,3,7,7,6,-1,-1,-1
61000122,5.2,6.25,4.2,-1,-1,-1,4,6.75,8.5
61000123,5.6,7.5,4,-1,-1,-1,4.25,6,9.25
61000124,8,8,5,5.5,5.5,6.5,-1,-1,-1
61000125,6,6.75,4,2,4.75,4.5,-1,-1,-1
61000126,8.8,7.25,5.6,6.75,7.5,5.75,-1,-1,-1
61000127,8.2,8.5,5,-1,-1,-1,6.5,7.25,9.25
61000128,4.6,8,2.2,-1,-1,-1,4.25,6,8.75
61000129,8.4,6.25,3.2,6,6.5,7,-1,-1,-1
61000130,6,6.75,4.2,-1,-1,-1,6.5,7,10
61000131,6.2,5.75,3.2,7.25,7,5.5,-1,-1,-1
61000132,7.4,5.75,6.6,7.5,5,6,-1,-1,-1
61000133,7.8,7.25,5.2,7.5,7.5,7.75,-1,-1,-1
61000134,6.8,6,3,-1,-1,-1,4,7.25,8.25
61000135,8.6,6.25,5.4,7.25,7.5,6.5,-1,-1,-1
61000136,5.2,5,2,-1,-1,-1,2.5,5.75,6.25
61000137,8.2,7.25,5.8,7.5,4.5,4,-1,-1,-1
61000138,8.6,5.75,3.8,7.5,6.75,4.5,-1,-1,-1
61000139,7,5.25,4,-1,-1,-1,5.5,8.25,9.25
61000140,6.2,7,4,-1,-1,-1,6.25,8.75,10
61000141,8.4,7.25,4.8,7.5,4.25,4.25,-1,-1,-1
61000142,5.2,7.5,3.2,-1,-1,-1,4.5,7.75,8.75
61000143,5.2,5.75,3.4,-1,-1,-1,3.75,7.5,7.25
61000144,6.6,6.5,2.4,6,2.75,3.5,-1,-1,-1
61000145,4.6,6.75,3,-1,-1,-1,4.75,5.5,8.75
61000146,5,7.25,3.4,-1,-1,-1,3.75,7.75,9
61000147,7,7.75,6,6.25,5.75,5,-1,-1,-1
61000148,7.2,5.75,4.6,6.75,6.75,3.25,-1,-1,-1
61000149,8,7,4.6,5.75,5.5,6,-1,-1,-1
61000150,6.8,7,3.2,-1,-1,-1,3.75,7.5,8.75
61000151,6,5,2.4,-1,-1,-1,4.5,5.75,7.75
61000152,8.2,8.5,7.6,8.5,8.25,7.5,-1,-1,-1
61000153,5,6.25,2.8,-1,-1,-1,5,5.75,8.75
61000154,7,7.5,5.2,-1,-1,-1,4.75,8,9.25
61000155,3.8,8,4.6,-1,-1,-1,5,6.5,7.75
61000156,7.4,6.25,3.4,-1,-1,-1,3,5.25,7.75
61000157,6.2,7.25,2.4,-1,-1,-1,4.25,6.5,8
61000158,8.4,8.25,8,-1,-1,-1,8.25,8.75,9.25
61000159,6.6,6.5,4.8,-1,-1,-1,4.5,6.25,8.25
61000160,7.4,6,4.2,4.75,5.25,5.25,-1,-1,-1
61000161,5.6,6,3,-1,-1,-1,8,8.5,10
61000162,3.6,5.75,3.2,2.25,1.75,5.25,-1,-1,-1
61000163,5,6.25,3.8,-1,-1,-1,4.75,7.5,9.75
61000164,6,7,2.8,-1,-1,-1,6.25,8,9.5
61000165,5.4,6.75,5,6.25,5,5.25,-1,-1,-1
61000166,4.6,7,2.6,-1,-1,-1,4.25,5.75,7
61000167,8.4,7,7.6,8.75,7.25,5.75,-1,-1,-1
61000168,8.4,6.25,4,4.25,7,8,-1,-1,-1
61000169,6.2,8.25,5.4,-1,-1,-1,7,8.75,9.25
61000170,7.2,9,4.8,-1,-1,-1,7.75,8.25,9.5
61000171,6.6,6.25,2.8,-1,-1,-1,3,6.5,8.5
61000172,5,4.75,3.4,2.5,2.75,3.5,-1,-1,-1
61000173,9.6,4.25,8,8.75,7.5,6.25,-1,-1,-1
61000174,8.8,6.5,4.6,4,8.75,8,-1,-1,-1
61000175,7.4,8.75,5,7,4.75,5.5,-1,-1,-1
61000176,7,8.75,5.4,-1,-1,-1,6,6.5,9.75
61000177,4.8,7,5.8,-1,-1,-1,5,6,8.25
61000178,8.4,5.25,4.4,7.75,5,3.75,-1,-1,-1
61000179,7.4,5,5.6,4.75,7,5.75,-1,-1,-1
61000180,7,6,4.8,-1,-1,-1,7,8.75,9.5
61000181,6.2,6,4.2,-1,-1,-1,4,6,8.75
61000182,7.8,6.75,4.2,6.25,6.25,5.75,-1,-1,-1
61000183,5.2,7.83,2.8,-1,-1,-1,4.5,7.75,8.75
61000184,5.8,5.75,3.4,6.75,2.25,3.75,-1,-1,-1
61000185,7.6,9,4.8,7.25,7.75,5.5,-1,-1,-1
61000186,4.6,4.5,4.2,4.75,5.75,5,-1,-1,-1
61000187,7.4,8,5.2,-1,-1,-1,7.5,8.25,8.75
61000188,8.4,5,6,5,8.25,8.25,-1,-1,-1
61000189,6.6,6.5,4.8,-1,-1,-1,7.25,7.75,9.25
61000190,7.4,6.5,4.2,5,3,4.75,-1,-1,-1
61000191,8,5.75,3.6,6.25,4.5,5,-1,-1,-1
61000192,6,6,3.4,-1,-1,-1,4.5,7.25,9.25
61000193,6.4,6.5,6.2,-1,-1,-1,7.75,7,8.75
61000194,7.4,8.75,5,7.25,6.5,5.5,-1,-1,-1
61000195,8.8,5.5,6.2,8.75,7,6,-1,-1,-1
61000196,6.4,6,3.8,-1,-1,-1,6.5,8.5,9.5
61000197,5.4,4.75,2.2,-1,-1,-1,4.25,8.25,8.75
61000198,4.2,6,1.8,-1,-1,-1,1.5,6.25,8.25
61000199,8.4,5.5,3.8,-1,-1,-1,4,6,9
61000200,5.6,7.25,4,-1,-1,-1,4.75,5.75,9
61000201,6,5.75,3.8,-1,-1,-1,7,8.25,8.75
61000202,5.6,5,1.6,-1,-1,-1,4,6.5,8.75
61000203,6,5.5,3.4,-1,-1,-1,6,6.25,8.5
61000204,7,7.5,4.8,5.75,7.25,4.25,-1,-1,-1
61000205,8.2,8,5.2,5,8.25,8.25,-1,-1,-1
