SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
08000001,8.6,6.5,5.8,7.5,8,6.75,-1,-1,-1
08000002,5.8,5,4.2,-1,-1,-1,5.75,7.5,8.75
08000003,7.4,6,5.6,5.25,3.75,5.75,-1,-1,-1
08000004,5.6,5,4,-1,-1,-1,5.25,5.75,7
08000005,7,7.25,4.4,-1,-1,-1,5.75,7.5,8.75
08000006,4.2,4.75,2.6,-1,-1,-1,3.5,4.25,6.75
08000007,3.6,3.75,3,-1,-1,-1,4,5.75,8.75
08000008,6.6,6.75,3.8,3.25,2.5,3.25,-1,-1,-1
08000009,8.8,8.25,7,8,6.5,7.25,-1,-1,-1
08000010,6.6,7,4,3,5,4.5,-1,-1,-1
08000011,3.6,7.75,3.4,-1,-1,-1,3.5,6.25,8.5
08000012,5,5.5,2.4,-1,-1,-1,2.5,6.5,7.5
08000013,7,8.5,4.4,-1,-1,-1,6.5,7.5,7.75
08000014,6.2,6.5,3.6,-1,-1,-1,5.75,7,8.5
08000015,8.6,5.75,4.8,9,7.25,6,-1,-1,-1
08000016,7.2,6.25,6.8,7,7.75,6,-1,-1,-1
08000017,5.8,6.25,4.6,-1,-1,-1,5.5,7.75,8.75
08000018,8.2,7.25,5,6.25,5.25,7,-1,-1,-1
08000019,5,7.25,3.8,-1,-1,-1,3.5,6,8.5
08000020,8,6,5.4,7,7.5,4.5,-1,-1,-1
08000021,8.8,7.25,7.4,7.5,5.25,6.75,-1,-1,-1
08000022,7.8,7.75,5.6,7,7.5,5.75,-1,-1,-1
08000023,6.4,7,3,-1,-1,-1,4.5,6.5,7.75
08000024,8.6,5.75,3.2,7,8.25,6,-1,-1,-1
08000025,8.4,7.75,4.4,6.25,6.75,5,-1,-1,-1
08000026,8.2,7.75,6.4,8,6,7,-1,-1,-1
08000027,5.2,6.5,3,-1,-1,-1,3.25,7,8.5
08000028,6.2,6,2.4,-1,-1,-1,4.5,6.5,8.5
08000029,8.6,5,5,7.75,4.25,5,-1,-1,-1
08000030,6,6,3,-1,-1,-1,5.5,6.5,7
08000031,2.2,6,2.6,3.25,2.25,3.25,-1,-1,-1
08000032,7.6,7,5,8,7,4.25,-1,-1,-1
08000033,7.8,8.25,4.6,4,3.75,4.75,-1,-1,-1
08000034,7.4,8,3.8,-1,-1,-1,8.25,8,9
08000035,4.6,5.5,3.6,-1,-1,-1,3.5,6.25,5
08000036,7.2,8,6.6,-1,-1,-1,6,7.75,8.75
08000037,7.4,7.75,4.8,-1,-1,-1,9.25,8.5,9.5
08000038,7.6,5,5,7,5.5,5,-1,-1,-1
08000039,5.2,7.5,3.2,-1,-1,-1,4.75,6.75,8.25
08000040,6.8,4,3.4,-1,-1,-1,4.25,7.25,9.25
08000041,8,6.5,3.6,7,6.5,7,-1,-1,-1
08000042,9,7.5,4.4,7.5,5.75,7.5,-1,-1,-1
08000043,4,4.25,3.6,2.5,2,4.75,-1,-1,-1
08000044,7.2,7.5,3.8,-1,-1,-1,9.25,8,9.5
08000045,7.2,7.75,4,-1,-1,-1,6.25,7.75,9.5
08000046,5.8,8,2.8,-1,-1,-1,5.5,8.5,8.5
08000047,6.2,6.75,3.4,4,6.25,5,-1,-1,-1
08000048,4,5.5,2.8,-1,-1,-1,2.75,4.75,6.25
08000049,6,6.75,3,-1,-1,-1,7,7.75,8.5
08000050,6.2,7,3.8,6.25,6,5.75,-1,-1,-1
08000051,5.6,5.25,3.6,-1,-1,-1,3.75,6.25,8.25
08000052,6.4,5.75,3.2,-1,-1,-1,5.25,7.25,9.5
08000053,5.4,6.25,4.2,-1,-1,-1,6,7.75,9.5
08000054,7.8,7,4.4,6.75,5.25,7.75,-1,-1,-1
08000055,8.6,6,3.4,5.75,6.5,5.25,-1,-1,-1
08000056,4.4,6.5,3.2,-1,-1,-1,4.25,6.75,8
08000057,6.2,6,2.6,-1,-1,-1,6.5,6.75,9
08000058,6.8,5.5,4.8,-1,-1,-1,3.75,8,8.75
08000059,8.8,7.5,4.6,7.5,7,4.5,-1,-1,-1
08000060,6.6,8.75,3.8,-1,-1,-1,8.75,7,8.5
08000061,5.4,6.5,2.2,-1,-1,-1,4,7.5,9
08000062,6.8,6.75,2.8,-1,-1,-1,4.75,6.5,8.25
08000063,7.6,7,4.6,-1,-1,-1,4,6.75,9.25
08000064,5.2,6.25,2.8,-1,-1,-1,5.25,6.75,8.25
08000065,7,7.25,3.2,-1,-1,-1,3.25,5.75,8.75
08000066,4,6.5,2.6,-1,-1,-1,4,6,7.75
08000067,5.8,6.75,3.2,-1,-1,-1,4,5.75,6.75
08000068,8.2,7,4.2,8.5,6.75,5.25,-1,-1,-1
08000069,7.2,7,4.4,-1,-1,-1,8,6.25,9.75
08000070,6.2,4.75,4,-1,-1,-1,5,4.25,6.5
08000071,2.8,3.75,2.8,-1,-1,-1,4.25,5.75,5.75
08000072,3.6,5.5,2.4,-1,-1,-1,2.25,6.5,8.25
08000073,6.2,6,3.6,-1,-1,-1,5,7.25,8.5
08000074,3.8,6,2,-1,-1,-1,3.5,6.75,8.5
08000075,5.2,3.75,4,-1,-1,-1,4.25,7.25,8.75
08000076,6.2,6.5,3.4,-1,-1,-1,4.25,7.75,8.75
08000077,6.4,6.5,4.2,-1,-1,-1,7.75,9.5,9.75
08000078,8,6.25,3.6,5.5,6.25,5.25,-1,-1,-1
08000079,6.4,6.5,3.2,6.5,6.25,5.75,-1,-1,-1
08000080,5.2,4.25,2.6,-1,-1,-1,3.75,6,7.75
08000081,5.4,5.75,2.6,-1,-1,-1,4,6.25,8.25
08000082,7.2,7,3,-1,-1,-1,7,6.75,9
08000083,6.4,5.75,2.4,-1,-1,-1,6.5,8.25,8.25
08000084,7.2,7.5,5.8,-1,-1,-1,4.75,7,8.75
08000085,4.6,6.5,3.2,-1,-1,-1,3.75,7.5,8.5
08000086,9,6,4.6,7.75,8,6,-1,-1,-1
08000087,6.6,6.5,3.8,3,5.25,5.5,-1,-1,-1
08000088,1.8,6.25,2.6,-1,-1,-1,5,6.75,8
08000089,6.8,5.5,2.6,-1,-1,-1,5,6.5,8.5
08000090,5.2,6.25,3.4,1.75,2.25,4.75,-1,-1,-1
08000091,5.4,5,2.4,-1,-1,-1,3.25,7.75,8.5
08000092,5.8,4,5.2,-1,-1,-1,5.75,7.25,8
08000093,8.2,7.75,7,7.5,7,7.75,-1,-1,-1
08000094,7.4,7.5,5.4,6.25,5.75,5.5,-1,-1,-1
08000095,7.6,7.75,4.6,5.5,5.75,5.25,-1,-1,-1
08000096,9,6,5,6.75,4,4.5,-1,-1,-1
08000097,5.6,7.75,3.6,-1,-1,-1,5,7,8
08000098,7.2,7,3.2,7.25,6.5,5.75,-1,-1,-1
08000099,5.2,4.75,2.8,-1,-1,-1,4,7.25,8.5
08000100,7.8,6.75,4.8,7.25,6,6.5,-1,-1,-1
08000101,7.4,6.5,4.4,-1,-1,-1,5.5,6.75,8
08000102,7.2,4.5,4.6,4.25,4.25,5.25,-1,-1,-1
08000103,2.6,2.75,3.4,-1,-1,-1,3.25,3,5.75
08000104,4.8,4.5,3.2,-1,-1,-1,4.25,6.5,8.5
08000105,7,6.5,3.4,-1,-1,-1,4.5,6.5,9.75
08000106,5.8,6.25,4,-1,-1,-1,5.5,7.5,9
08000107,7.6,7,3.2,7,5.5,4.75,-1,-1,-1
08000108,6.6,6,4,2.75,3,5.5,-1,-1,-1
08000109,5.4,6.25,2.4,-1,-1,-1,6,6.75,7.5
08000110,5.6,5.5,3,-1,-1,-1,3.25,6.5,8.5
08000111,6.6,6.5,2.4,-1,-1,-1,3.75,6.5,9.25
08000112,6,6,2.8,-1,-1,-1,3.75,5.75,7
08000113,5.6,5,4.4,-1,-1,-1,5.5,8,9.75
08000114,5,5.75,1.6,-1,-1,-1,4.25,6.75,7.75
08000115,6.2,6,4.4,2.5,5.5,5,-1,-1,-1
08000116,6.2,7.25,3.4,-1,-1,-1,5,7.5,9.25
08000117,7.8,5.25,4.6,7.5,7.75,7.25,-1,-1,-1
08000118,7.2,7.75,5.8,-1,-1,-1,4,7.25,8.25
08000119,4.6,7,3.8,-1,-1,-1,5,6.5,9.5
08000120,3.6,5.25,2.8,-1,-1,-1,3.5,5,5.75
08000121,6.2,8.5,5.2,-1,-1,-1,6.75,8.75,8.5
08000122,4.4,5.5,3.4,-1,-1,-1,7.25,6.75,9.25
08000123,6.6,5.75,4.2,-1,-1,-1,7,7.75,9
08000124,5.8,6,3.6,-1,-1,-1,5.25,7.5,9
08000125,7.8,7.75,4.8,-1,-1,-1,7.25,7,9.25
08000126,7.2,7,4.4,-1,-1,-1,7.25,8.5,8.75
08000127,7,5,2.4,-1,-1,-1,5.25,6.5,7.75
08000128,6.8,6.5,3.8,-1,-1,-1,6.25,8,9
08000129,7,5.5,3,6.75,6,5,-1,-1,-1
08000130,5.2,5.5,2.6,-1,-1,-1,4.5,6.5,9
08000131,7.8,7.25,6.2,7.25,7,5.75,-1,-1,-1
08000132,4.2,6.5,3.8,-1,-1,-1,6.5,7.25,8.5
08000133,5.8,4.75,2.2,-1,-1,-1,4.5,6.25,9.25
08000134,8.8,6.5,4.6,7.75,8.75,5.5,-1,-1,-1
08000135,7.4,7,4.4,6,4.25,6.5,-1,-1,-1
08000136,5,5.75,3.4,-1,-1,-1,3.75,6.25,8.75
08000137,4.2,4.75,3,-1,-1,-1,3.5,6.75,8
08000138,2.8,6,1.8,-1,-1,-1,3.5,5.75,6.75
08000139,8.6,6.5,3.2,4,3,4.25,-1,-1,-1
08000140,5.2,6.5,2.4,-1,-1,-1,6,8,8.5
08000141,6.4,7,4,-1,-1,-1,5,7.75,9.5
08000142,4.2,6,3,-1,-1,-1,5.25,6.75,8
08000143,6,5,2.8,-1,-1,-1,4.75,6.75,9
08000144,7.2,7.75,3.2,-1,-1,-1,3.75,7.5,8.75
08000145,8,7.25,5.6,6.25,6,5.25,-1,-1,-1
08000146,7.4,6.25,2.8,4.75,5,5,-1,-1,-1
08000147,7.4,7.5,4.8,-1,-1,-1,4.75,7.5,9
08000148,6.6,6,2.8,-1,-1,-1,4.25,6.75,8.75
08000149,8.6,7,7.2,4.75,4.5,5.75,-1,-1,-1
08000150,8.6,7,7.8,6.75,6.75,6,-1,-1,-1
08000151,8.4,7.5,5.6,6.5,8,7.25,-1,-1,-1
08000152,8,7.5,3.8,-1,-1,-1,4.5,6.75,9
08000153,5,5.75,4,-1,-1,-1,3.75,6.5,6.75
08000154,6.2,6,2.6,-1,-1,-1,6,7,9
08000155,4.8,7.75,3.2,-1,-1,-1,4.5,7.75,7.25
08000156,8.2,7,5.6,6,6.5,5.5,-1,-1,-1
08000157,9,7.25,5,7,8.5,8.75,-1,-1,-1
08000158,4.6,4.67,2.2,-1,-1,-1,5.5,5.5,7.75
08000159,7.8,6,3,-1,-1,-1,4.25,7.75,8.5
08000160,8,6.5,4.2,6.75,7,4.25,-1,-1,-1
08000161,6,7,4.8,-1,-1,-1,5.75,7.75,8.5
08000162,5.6,5,2.8,-1,-1,-1,2.25,6.5,8
08000163,7,5.25,5.2,-1,-1,-1,3.5,7.25,9
08000164,4,5.75,3.4,-1,-1,-1,5,6.5,7.5
08000165,4.2,4.75,3.4,-1,-1,-1,4.25,6.25,8.25
08000166,9.2,7,3.2,7.25,8.25,5.75,-1,-1,-1
08000167,5.6,6.25,2.8,1.75,4,4.25,-1,-1,-1
08000168,7,7.5,3.8,4.5,6,5.5,-1,-1,-1
08000169,4.6,3.75,3.2,-1,-1,-1,4.5,6,6
08000170,5.4,6.75,4.6,-1,-1,-1,4.75,5,7
08000171,6.2,5.75,2.4,-1,-1,-1,3.75,7,9
08000172,7.4,7.75,4.2,5,4.5,3.75,-1,-1,-1
08000173,7.2,7.25,3.8,-1,-1,-1,3.5,7,8.25
08000174,6.8,6.75,4,-1,-1,-1,3.75,7.75,9.5
08000175,4.6,6,4.8,-1,-1,-1,3.75,7.25,8.5
