SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
33000001,8.6,7,4.8,-1,-1,-1,8,8.75,9.25
33000002,7,7.75,4.2,-1,-1,-1,4.5,7,8.5
33000003,5.2,5,2.4,4,6,4,-1,-1,-1
33000004,9.2,8.75,6.2,-1,-1,-1,6.5,7,8.25
33000005,5.2,7.5,5.2,-1,-1,-1,6.75,6.5,8
33000006,8.8,7.25,8,8.25,7.25,7.75,-1,-1,-1
33000007,8.6,7.25,4.6,7,7.5,4.25,-1,-1,-1
33000008,5.8,5.75,2.8,-1,-1,-1,3,5.5,6
33000009,7.4,5.25,6.2,6.5,6,4.25,-1,-1,-1
33000010,5,4.75,2,-1,-1,-1,4.5,6.75,7.5
33000011,5.4,6.75,3.8,-1,-1,-1,7,7.5,8.75
33000012,5.8,4.5,2.4,-1,-1,-1,4.25,6,7.5
33000013,7.6,5.5,3.2,-1,-1,-1,6.25,7.75,7.75
33000014,8.2,6.75,3.6,7.25,7,3.75,-1,-1,-1
33000015,7.4,7.25,4.6,-1,-1,-1,5,8.25,9.25
33000016,8.6,6.25,5.8,-1,-1,-1,6.75,8,9.5
33000017,5,7.25,5.4,-1,-1,-1,6,6.75,8.5
33000018,8.8,6.5,4.6,9,8.75,4.75,-1,-1,-1
33000019,6.2,6,3.2,-1,-1,-1,4,4.75,7.25
33000020,8.8,6.25,4.6,9.25,8.75,6.75,-1,-1,-1
33000021,8.2,5.25,3.8,-1,-1,-1,6.5,7.5,8.75
33000022,6.4,5.75,4.8,-1,-1,-1,3,6.75,7.75
33000023,6.8,6.25,4.6,-1,-1,-1,6,6.5,9
33000024,2,6.25,3.2,-1,-1,-1,4,6.5,6.25
33000025,7,5.25,2.6,-1,-1,-1,3.5,7,6.75
33000026,9.2,5.75,9.2,8.75,8.5,7.25,-1,-1,-1
33000027,5.8,7.75,4.8,-1,-1,-1,5.25,6.75,7.75
33000028,5.8,7.75,4.8,-1,-1,-1,6.75,9.25,8.75
33000029,9.2,8.75,9,-1,-1,-1,7.5,8.25,9.25
33000030,8.2,7.75,5.8,-1,-1,-1,5.75,7.25,8.75
33000031,5.6,6,3,-1,-1,-1,4.25,8,8.25
33000032,8.4,8.25,5,8,8.5,6,-1,-1,-1
33000033,7.6,7.5,3,-1,-1,-1,4.75,6.5,7.75
33000034,6.8,6,6.2,7.25,5.5,5,-1,-1,-1
33000035,4.4,4.5,2.8,-1,-1,-1,5.25,6,7.5
33000036,6.4,5.92,4.2,-1,-1,-1,4.5,6,6.5
33000037,5.6,6.25,3.8,-1,-1,-1,3.25,3.5,6.75
33000038,8,6.75,4.6,7.25,5.5,2.5,-1,-1,-1
33000039,9.4,6.25,5.2,8.5,8.5,6.5,-1,-1,-1
33000040,5,6.25,3.2,-1,-1,-1,6.5,8.25,8.75
33000041,4.4,2.75,3.4,-1,-1,-1,4,6.5,7.25
33000042,7,5.75,5.4,-1,-1,-1,8,7,7.75
33000043,6.4,6,3.8,-1,-1,-1,7,7,8
33000044,4,5.75,3.4,-1,-1,-1,3.25,6.75,6.25
33000045,7.6,6.75,4.6,7.25,7.75,4,-1,-1,-1
33000046,8,7,8,-1,-1,-1,7,7.75,9
33000047,5.4,6,2.6,-1,-1,-1,6.75,6.75,8.5
33000048,6.2,6.25,2.2,-1,-1,-1,5.25,5.5,7.5
33000049,7.2,7.5,6,-1,-1,-1,6.75,7.5,8.25
33000050,9,6.75,7.6,8.5,6,4.5,-1,-1,-1
33000051,8.4,7.75,4.4,7.5,7,5.25,-1,-1,-1
33000052,7.2,8,1.8,-1,-1,-1,6,5.75,8.25
33000053,7.8,6,4,8.75,7.75,5,-1,-1,-1
33000054,7.4,7,4.8,-1,-1,-1,6.75,7.75,8.5
33000055,8.2,6.75,4.4,6.25,8,7,-1,-1,-1
33000056,8,6.75,6,-1,-1,-1,7,7.5,8.75
33000057,3,6.5,2.4,-1,-1,-1,3.5,6.25,7.5
33000058,9.4,6.5,4.6,8.75,8.75,5,-1,-1,-1
33000059,5.4,6.5,3.6,-1,-1,-1,5.25,7.5,9
33000060,3,6.75,2.4,-1,-1,-1,4.25,7,6.75
33000061,8.2,7.25,3.4,3.5,8.5,8,-1,-1,-1
33000062,5,6.25,3.4,-1,-1,-1,5,6,7.75
33000063,7,6.5,3.2,-1,-1,-1,3,5.5,7.75
33000064,5.8,6,3.6,-1,-1,-1,5.5,6.5,8.5
33000065,2.6,4.75,3.2,-1,-1,-1,3.75,-1,-1
33000066,5.4,6,3.2,-1,-1,-1,5.5,7.25,7.25
33000067,5,6.5,2.6,-1,-1,-1,3,7,8.75
33000068,3,4.5,1.8,-1,-1,-1,4,7.5,7
33000069,5,6,2,-1,-1,-1,3.75,8,8.25
33000070,8,7.25,3,8.5,7,4.5,-1,-1,-1
33000071,4.2,6.5,2.4,-1,-1,-1,6,7,8.75
33000072,6,7.5,2,-1,-1,-1,5,6.75,7
33000073,4.6,6.75,2.4,-1,-1,-1,3.5,6.5,8
33000074,7.6,7.25,3.4,-1,-1,-1,5.5,5.75,8.75
33000075,7.6,7,4,-1,-1,-1,4.5,8.25,9
33000076,8.8,6.75,3.6,7.75,8,5.75,-1,-1,-1
33000077,6,6,4.2,-1,-1,-1,4,6.5,8.5
33000078,8.2,7.5,7.2,-1,-1,-1,6,7.25,7.75
33000079,8.6,6.75,4.8,6.75,8,6,-1,-1,-1
33000080,5.4,7,4.6,-1,-1,-1,4.75,7.25,8.5
33000081,9.4,6.5,8.2,9.5,10,6.25,-1,-1,-1
33000082,7.4,5.5,3.6,-1,-1,-1,4.25,6.75,7.25
33000083,7.6,7.75,3,-1,-1,-1,5.25,7,8.25
33000084,1,4.25,2.6,-1,-1,-1,2.75,2.5,3
33000085,3.4,5.5,2.2,-1,-1,-1,4.5,4.75,6.75
33000086,4.4,5.5,2.6,-1,-1,-1,3.5,6,8.5
33000087,4.6,6.25,1.8,-1,-1,-1,3.25,7.5,6.75
33000088,6.6,6,3.4,-1,-1,-1,4.25,5.75,7.25
33000089,5.2,6.75,4.8,-1,-1,-1,3.5,7.75,8.75
33000090,6.6,6.75,4.8,-1,-1,-1,6,8.25,8.75
33000091,5.2,4.75,3,-1,-1,-1,4.75,7.5,8.25
33000092,7.4,8.5,4.8,-1,-1,-1,5,7.5,9
33000093,5.6,7,4.6,-1,-1,-1,6.25,6.25,7.5
33000094,5.8,7.75,3.2,-1,-1,-1,3.5,5.75,7
33000095,8.6,6.5,2.8,7.5,5,4.25,-1,-1,-1
33000096,8.2,7.25,4.2,-1,-1,-1,6.5,7.5,8.5
33000097,8.6,7.25,5.2,-1,-1,-1,6.25,7.75,7.25
33000098,3.6,6,4,-1,-1,-1,3.5,6,6.25
33000099,6.2,7.5,2.4,-1,-1,-1,4.75,7.25,7.5
33000100,6.2,7.25,4.8,-1,-1,-1,8.5,6.75,8.5
33000101,7.8,6,3.6,-1,-1,-1,5,5,7.75
33000102,5,5.5,2.2,-1,-1,-1,5.25,6.25,8
33000103,6.6,4.5,2.8,-1,-1,-1,3.75,6.25,6.5
33000104,5,4.75,3,-1,-1,-1,3.25,6.25,7.75
33000105,8.4,6,4.2,4.25,7.5,7.5,-1,-1,-1
33000106,7.8,5.5,9.8,-1,-1,-1,3.5,8.75,9
33000107,9,5.25,7.6,8.5,5,4,-1,-1,-1
33000108,8.6,6,5.4,7.25,7.75,5.25,-1,-1,-1
33000109,7.2,7,3.6,2.75,5.75,4.75,-1,-1,-1
33000110,8.6,9,7.4,-1,-1,-1,5.75,7,8.5
33000111,6,6,4.6,-1,-1,-1,4.25,6,8.25
33000112,7.2,7.25,1.8,-1,-1,-1,4.75,7.25,7.25
33000113,4,4.25,2.6,-1,-1,-1,3,6,6.75
33000114,6.2,8.5,7,-1,-1,-1,2.5,6.5,8.5
33000115,7.8,7.25,5.6,-1,-1,-1,5.75,7.5,9.25
33000116,7,8,5,-1,-1,-1,5.75,7.75,9.25
33000117,8,8.25,5.4,-1,-1,-1,8.75,8.25,9.75
33000118,6.4,8.25,2,-1,-1,-1,4.25,4.75,7.25
33000119,8.8,6.75,4.6,4,6.25,8.25,-1,-1,-1
33000120,9.4,6.75,8,8.75,5.75,7,-1,-1,-1
33000121,7.2,8,3.8,-1,-1,-1,6.5,6.75,8.5
33000122,9,6.75,6.4,8.25,8,5,-1,-1,-1
33000123,3.4,6.5,1.8,-1,-1,-1,3.75,6,6
33000124,5.4,6.25,2.2,-1,-1,-1,4.75,5,7.5
33000125,3.6,6.5,2.6,-1,-1,-1,6,7.75,7
33000126,8.8,6.25,4.8,8.5,7.25,5.5,-1,-1,-1
33000127,4.8,6.25,2.8,-1,-1,-1,7,5.75,8
33000128,5.6,7.75,2.4,-1,-1,-1,4.5,6.25,7.25
33000129,6.2,7.25,2.2,-1,-1,-1,5.5,7.25,7.5
33000130,8.2,8.5,7,-1,-1,-1,3.25,6,7.5
33000131,7.8,7,5.8,-1,-1,-1,6,8.25,8.25
33000132,8,6.5,6.8,7,5.75,5.5,-1,-1,-1
33000133,7.2,6,2.4,-1,-1,-1,8.75,7.75,9.25
33000134,3.4,5.5,1.8,-1,-1,-1,2.5,5.25,6.25
33000135,5.4,6.75,4,-1,-1,-1,4.25,6.75,7.5
33000136,7.4,7.25,4,-1,-1,-1,5.25,6.75,8.25
33000137,8.6,6,3.2,8,7.5,5,-1,-1,-1
33000138,6.4,6.75,4.2,-1,-1,-1,5,6,7.5
33000139,7.6,7.25,4,-1,-1,-1,5,6.5,8
33000140,7.6,6.25,7,-1,-1,-1,6.75,6.25,8
33000141,9.2,7.25,3.8,7.75,7.25,7.25,-1,-1,-1
33000142,7,6.25,2.6,-1,-1,-1,4,7,8
33000143,8,6.5,6.8,4.25,3.5,3.5,-1,-1,-1
33000144,7.2,6.5,2,-1,-1,-1,5.5,5.5,6.75
33000145,6.6,7.5,3.6,-1,-1,-1,4.5,5.75,7.5
33000146,8.4,7,5.2,-1,-1,-1,5.25,5.5,7.5
33000147,4.2,7.25,3.6,-1,-1,-1,4.75,5.5,6.25
33000148,6.8,7,3,-1,-1,-1,6.75,6.75,7.75
33000149,8.4,9.25,7.6,-1,-1,-1,5,7,8.25
33000150,5.2,8.25,3,-1,-1,-1,6,6,8
33000151,3,5.75,2.8,-1,-1,-1,4,5.75,7.75
33000152,5.2,5.75,3.4,-1,-1,-1,4,5.75,5
33000153,7.8,7.25,2.8,-1,-1,-1,4.25,8.25,8.25
33000154,3.8,7.25,2.4,-1,-1,-1,3.25,6.25,7
33000155,8.6,8,6,-1,-1,-1,6.75,8,9
33000156,8.4,8,5.2,-1,-1,-1,8.25,8,8.75
33000157,7.4,8.25,7.6,-1,-1,-1,3.75,5.75,8.75
33000158,6.2,5.75,4.6,-1,-1,-1,8,7,8.5
33000159,6,7.5,4.8,-1,-1,-1,4.75,7,7.25
33000160,7.4,7.75,3.4,-1,-1,-1,7,8,9
33000161,8.2,6.5,3.6,-1,-1,-1,6,6.75,8.5
33000162,6.8,7.75,2.2,-1,-1,-1,8.25,8,7.5
33000163,8.2,8,7.8,-1,-1,-1,5.25,7.25,9.25
33000164,7.2,6,5.2,-1,-1,-1,8.25,8.25,9.5
33000165,2.6,6.5,2.6,-1,-1,-1,3.5,4,6.25
33000166,6,7.25,4.6,-1,-1,-1,4.5,5.25,6.75
33000167,3.8,5.75,3.8,-1,-1,-1,4.75,6.25,7
33000168,8.6,6.5,4.6,8,8,4.75,-1,-1,-1
33000169,5.6,6.75,2.6,-1,-1,-1,5,8,8.25
33000170,7.6,8.5,6,-1,-1,-1,5.75,5.5,9.5
33000171,8.4,6.75,5.4,8.25,7.75,5.25,-1,-1,-1
33000172,8.2,5.25,4.4,-1,-1,-1,7,6.75,8.5
33000173,7.8,6.5,3.2,6.75,7.5,4.25,-1,-1,-1
33000174,9.4,5.75,3.2,7.75,8.5,4.5,-1,-1,-1
33000175,6,5.75,3.8,-1,-1,-1,3.75,6.25,7.75
33000176,6.8,7.5,3.2,-1,-1,-1,7,8.75,9.5
33000177,5.8,8,4.4,-1,-1,-1,4.5,5.75,7.5
33000178,2,5.75,3.2,-1,-1,-1,4.25,6,4.25
33000179,7.2,6.5,4.6,-1,-1,-1,7.5,7.25,9.75
33000180,7,6.25,4.6,6.25,4.5,6.75,-1,-1,-1
33000181,5.8,8.75,5.8,-1,-1,-1,6,7.5,9
33000182,8.2,7.25,5.6,8.25,8,5.25,-1,-1,-1
33000183,4.4,6,3,-1,-1,-1,6.75,7.25,7.75
33000184,6.6,6.5,3.4,-1,-1,-1,2.75,4.5,6
33000185,5.8,6.5,2.8,-1,-1,-1,3.25,5.5,4
33000186,3.4,4.75,3,-1,-1,-1,4.75,5.5,5.25
33000187,7,5.75,2.8,-1,-1,-1,4.75,7.5,9
33000188,7.2,5.5,3,-1,-1,-1,6.5,8.25,8.75
33000189,8.6,8.25,7.4,-1,-1,-1,5.5,6.5,9.25
33000190,8.2,8.75,7.4,-1,-1,-1,4.75,7.75,8.25
33000191,8.4,7.25,7.4,-1,-1,-1,5.5,7.5,8
33000192,7.6,7.5,2.8,-1,-1,-1,4.5,7.25,7.25
