SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
22000001,9.6,5.25,8.4,9,4.75,5,-1,-1,-1
22000002,7,7.5,7.6,-1,-1,-1,4.75,6.75,8.5
22000003,9.2,5.5,9.2,8,5,3.25,-1,-1,-1
22000004,9.4,8.25,9.2,-1,-1,-1,6.25,7.25,8.25
22000005,8.8,4.75,4.6,3,6.75,9,-1,-1,-1
22000006,9.4,5.25,8.4,9,3.75,6.25,-1,-1,-1
22000007,7.4,8.25,5.2,-1,-1,-1,4.75,7.25,9.5
22000008,8.8,5.75,4.8,8.5,7.5,4,-1,-1,-1
22000009,5.2,8,8,-1,-1,-1,5.75,7.75,8.75
22000010,9.8,7.75,9.4,-1,-1,-1,6.5,7.75,8.25
22000011,9.8,4.75,8.8,9.5,5,3,-1,-1,-1
22000012,9,4.75,4.4,7.25,8.25,4.75,-1,-1,-1
22000013,8.8,6.5,6,7.5,9,9.75,-1,-1,-1
22000014,8.6,6.75,9.2,4.5,7.5,5.5,-1,-1,-1
22000015,8.6,6.5,5.2,7.25,7.5,4.75,-1,-1,-1
22000016,7,7.5,9.2,-1,-1,-1,7.25,7,8
22000017,8.8,5.75,9.6,8.5,3.5,4.25,-1,-1,-1
22000018,8.6,6.25,8.2,9,4.25,6,-1,-1,-1
22000019,9.4,8.5,8.8,-1,-1,-1,6.5,7.75,9.5
22000020,8.4,4.75,2.8,7.75,5.5,5.5,-1,-1,-1
22000021,9,4.5,8.6,3.5,8.75,2,-1,-1,-1
22000022,8.6,5,8.6,4,9.5,4.5,-1,-1,-1
22000023,8.6,7.75,7.6,-1,-1,-1,5.5,7,8.75
22000024,9.2,6,7.8,8.25,2.5,3.25,-1,-1,-1
22000025,8.8,7,8.4,-1,-1,-1,5,7.75,9.5
22000026,8,7.75,8.6,-1,-1,-1,6.25,6.75,8.75
22000027,8.6,8.5,10,-1,-1,-1,6.75,7.75,9.5
22000028,8.4,8.5,9.2,-1,-1,-1,6.25,8,8.75
22000029,7,5.75,4,4,3.75,3.5,-1,-1,-1
22000030,6,8.5,5.4,-1,-1,-1,5.25,5.5,6.25
22000031,9,6.25,8.2,9,3.5,4.5,-1,-1,-1
22000032,8.8,5.75,4.2,9.25,9,5.25,-1,-1,-1
22000033,6.2,7.5,-1,-1,-1,-1,5.25,8,8.25
22000034,9,6.75,5,8.75,7.5,5,-1,-1,-1
22000035,9.6,6.5,4.6,9,8.75,4.5,-1,-1,-1
22000036,8,7.25,7.2,-1,-1,-1,6.5,7.75,9
22000037,7.8,7,8,-1,-1,-1,4.5,8,9.25
