SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
64000001,3.4,4.75,1.8,-1,-1,-1,2.5,4.75,5.75
64000002,7.6,7.75,4.4,-1,-1,-1,8.75,8,9.5
64000003,8,6.5,4.2,-1,-1,-1,5.25,6.75,9.5
64000004,8.4,7.25,6.6,8,7.75,4.5,-1,-1,-1
64000005,6.6,5.5,3.4,-1,-1,-1,3.75,6,8.5
64000006,8.4,7.5,4,7,7.5,6,-1,-1,-1
64000007,6.6,6.5,4.4,-1,-1,-1,5.25,6.75,8.25
64000008,5.2,6,3.4,-1,-1,-1,5,6.75,7
64000009,6,6,4,-1,-1,-1,6,7.25,9.5
64000010,-1,7.5,-1,-1,-1,-1,9,9.25,-1
64000011,4,3,3,-1,-1,-1,3.25,6.25,7.5
64000012,4.8,5.75,3.4,-1,-1,-1,6.5,7.25,9.5
64000013,6.4,5.5,3.2,-1,-1,-1,6,6.25,8.25
64000014,5.2,5.5,3.4,-1,-1,-1,4,4.5,6.25
64000015,7.8,7.75,4.6,7.75,6.5,5.75,-1,-1,-1
64000016,4.4,-1,-1,3.5,3,-1,-1,-1,-1
64000017,4.4,6.25,-1,-1,-1,-1,6.25,6.75,-1
64000018,3.8,5.25,-1,-1,-1,-1,6,6.25,-1
64000019,5.8,6.25,4,-1,-1,-1,5,5.75,8.75
64000020,8.4,7.75,3.4,7.5,8,6,-1,-1,-1
64000021,7.8,6.5,4.6,-1,-1,-1,6.75,7.5,9.25
64000022,6.8,6.75,3.8,-1,-1,-1,4.75,6.5,9
64000023,3.4,6,-1,-1,-1,-1,4.75,-1,-1
64000024,8.4,6.25,5.2,8.75,8.25,5.5,-1,-1,-1
64000025,6.2,4.5,2.6,-1,-1,-1,4,6,8.75
64000026,7.2,6,3.8,-1,-1,-1,3.75,6.5,8.5
64000027,7.2,8,4.2,-1,-1,-1,6.75,7.25,9.25
64000028,6,6,3.6,-1,-1,-1,5.5,7.25,9
64000029,7,6.5,2.6,-1,-1,-1,6.5,8.75,8.75
64000030,8,8,4.4,-1,-1,-1,9,8.75,9.75
64000031,2.2,4.25,-1,-1,-1,-1,3.75,5,-1
64000032,6.4,7.25,4.2,-1,-1,-1,5.25,6,8.5
64000033,6.4,7,1.8,-1,-1,-1,6.25,7,7.5
64000034,6.6,6.75,3,-1,-1,-1,4.75,7.75,8.25
64000035,7.6,6.5,2.8,-1,-1,-1,2.75,7.25,9
64000036,5.2,6,2.4,-1,-1,-1,4.5,6.75,7.25
64000037,7.2,5.5,3.6,-1,-1,-1,4.75,6.25,8
64000038,8.8,8.5,4.2,7.75,6.75,5.25,-1,-1,-1
64000039,8.2,7.25,4,8.25,7,6,-1,-1,-1
64000040,8.4,7,5.4,8.25,7.5,5.25,-1,-1,-1
64000041,7.2,6.75,-1,-1,-1,-1,8.5,-1,-1
64000042,8.4,7,4.4,-1,-1,-1,7,8,9.5
64000043,4,3,2.4,-1,-1,-1,2.5,-1,-1
64000044,7.6,6.25,3.8,-1,-1,-1,4.75,7.5,8.25
64000045,8.8,6.75,5.4,-1,-1,-1,7.75,8.75,9
64000046,7,6.5,4.2,-1,-1,-1,4.25,5.5,8.75
64000047,5.2,6.5,4.4,-1,-1,-1,8.25,8,8.75
64000048,3.4,5,1.8,-1,-1,-1,3.5,-1,-1
64000049,8.4,7,4,-1,-1,-1,7.75,8.75,10
64000050,5.6,5.75,3.4,-1,-1,-1,5.75,6.75,8.5
64000051,7.2,6,6,-1,-1,-1,4.25,7.5,9.25
64000052,6.8,7,3.2,-1,-1,-1,7.5,7.25,9.25
64000053,7.4,5,5.8,-1,-1,-1,4.75,7,9.25
64000054,5.2,5.75,2.6,-1,-1,-1,3.5,6.75,6.75
64000055,6.8,6,3.6,-1,-1,-1,6,7.75,8.75
64000056,3.6,6,-1,-1,-1,-1,4.5,6.5,-1
64000057,6.6,5.75,3.8,-1,-1,-1,4.5,5.75,8.5
64000058,7.4,5.25,3.6,-1,-1,-1,3.75,6.5,8.25
64000059,5.8,4.25,3.2,-1,-1,-1,5,5.75,8.25
64000060,4.4,5,-1,-1,-1,-1,4.5,4.5,-1
64000061,8.2,7.5,3.2,-1,-1,-1,4.5,6.25,9.5
64000062,7.2,6.75,5,-1,-1,-1,9.25,7.75,9.75
64000063,7,6.25,4.6,-1,-1,-1,7.25,8.75,8.25
64000064,9.2,7.25,4.2,8.25,9,7.25,-1,-1,-1
64000065,2.2,4,-1,-1,-1,-1,3,5.75,-1
